# {"t_start": 1601112995.44913, "env_id": "goalnavigation-v0"} 
r,l,t
-10,10,45.356328
-10,10,45.382261
-10,10,45.409175
-10,10,45.435113
-10,10,45.513959
-10,10,45.538887
-10,10,45.565778
-10,10,45.591745
-10,10,45.617682
-10,10,45.645442
-10,10,45.672365
-10,10,45.698296
-10,10,45.826949
-10,10,45.853879
-3,4,45.86485
-10,10,45.890772
-4,5,45.903751
-10,10,45.928681
-10,10,45.954615
-7,8,45.97655
-6,7,45.994464
-10,10,46.020437
-10,10,46.104202
-10,10,46.131139
-10,10,46.157039
-10,10,46.182005
-10,10,46.207933
-10,10,46.233864
-10,10,46.262774
-10,10,46.367507
-10,10,46.393438
-8,9,46.417373
-10,10,46.47821
-10,10,46.532071
-10,10,46.55697
-10,10,46.583927
-10,10,46.611858
-10,10,46.636786
-10,10,46.663717
-10,10,46.689605
-10,10,46.71358
-10,10,46.74047
-10,10,46.85217
-10,10,46.879134
-10,10,46.905065
-10,10,46.957921
-10,10,47.014772
-10,10,47.039708
-6,7,47.057635
-10,10,47.1175
-10,10,47.143433
-10,10,47.169362
-10,10,47.195293
-10,10,47.220378
-10,10,47.247296
-10,10,47.341049
-10,10,47.365998
-10,10,47.391921
-10,10,47.458739
-10,10,47.485671
-10,10,47.554482
-10,10,47.581418
-10,10,47.608341
-10,10,47.634282
-10,10,47.660201
-10,10,47.68709
-10,10,47.71206
-10,10,47.737992
-10,10,47.828753
-8,9,47.851687
-4,5,47.864662
-4,5,47.878576
-10,10,47.903549
-10,10,47.929482
-4,5,47.943442
-5,6,47.957366
-3,4,47.968375
-10,10,48.050156
-10,10,48.077085
-10,10,48.120961
-10,10,48.147895
-10,10,48.173787
-10,10,48.199766
-10,10,48.225649
-10,10,48.253574
-10,10,48.281499
-10,10,48.386274
-4,5,48.398225
-4,5,48.411195
-10,10,48.436125
-3,4,48.448092
-9,10,48.523886
-5,6,48.539847
-10,10,48.608711
-10,10,48.634634
-10,10,48.66157
-10,10,48.687508
-10,10,48.712435
-10,10,48.738366
-10,10,48.764296
-10,10,48.870013
-10,10,48.895945
-9,10,48.921873
-10,10,48.948802
-6,7,48.966768
-7,8,49.02959
-5,6,49.044547
-6,7,49.062502
-10,10,49.08743
-10,10,49.114361
-4,5,49.127317
-5,6,49.142283
-10,10,49.210118
-10,10,49.236033
-10,10,49.262962
-10,10,49.288892
-10,10,49.315821
-10,10,49.397606
-10,10,49.424529
-10,10,49.452342
-10,10,49.478276
-10,10,49.505211
-10,10,49.576019
-10,10,49.657802
-10,10,49.681738
-10,10,49.707627
-10,10,49.735552
-10,10,49.76248
-10,10,49.787413
-10,10,49.813344
-10,10,49.839275
-10,10,49.926082
-8,9,49.949021
-10,10,49.975951
-10,10,50.001878
-10,10,50.028804
-9,10,50.052743
-8,9,50.07768
-10,10,50.168437
-10,10,50.194367
-10,10,50.242238
-10,10,50.271162
-10,10,50.323021
-10,10,50.349952
-10,10,50.377872
-10,10,50.404796
