# {"t_start": 1601112995.4700727, "env_id": "goalnavigation-v0"} 
r,l,t
-10,10,20.683267
-10,10,20.710196
-10,10,20.799962
-10,10,20.826891
-10,10,20.853812
-10,10,20.879741
-10,10,20.905672
-6,7,20.925579
-10,10,20.953544
-10,10,20.98243
-6,7,21.087187
-6,7,21.107133
-10,10,21.134023
-10,10,21.161948
-5,6,21.177906
-10,10,21.205832
-10,10,21.233795
-10,10,21.328555
-10,10,21.354481
-10,10,21.381404
-10,10,21.405339
-7,8,21.459481
-10,10,21.485412
-10,10,21.513337
-10,10,21.53827
-10,10,21.563204
-10,10,21.591129
-10,10,21.61706
-10,10,21.64299
-10,10,21.668933
-10,10,21.786606
-7,8,21.80755
-10,10,21.832484
-4,5,21.845449
-10,10,21.872396
-10,10,21.898308
-10,10,21.925236
-10,10,21.953161
-10,10,21.981086
-10,10,22.075833
-10,10,22.101763
-10,10,22.12969
-10,10,22.155624
-10,10,22.183545
-10,10,22.210473
-10,10,22.300233
-7,8,22.320179
-10,10,22.347107
-10,10,22.373038
-10,10,22.398969
-7,8,22.42091
-10,10,22.45083
-4,5,22.463795
-3,4,22.473769
-10,10,22.578489
-10,10,22.603422
-10,10,22.628355
-10,10,22.654798
-10,10,22.681726
-10,10,22.708654
-10,10,22.734585
-10,10,22.760515
-10,10,22.885182
-10,10,22.91211
-10,10,22.936046
-10,10,22.963971
-10,10,22.992894
-4,5,23.059716
-10,10,23.086643
-10,10,23.112574
-10,10,23.163438
-10,10,23.189369
-10,10,23.215299
-10,10,23.24123
-7,8,23.263172
-10,10,23.2901
-6,7,23.310086
-10,10,23.337014
-10,10,23.447678
-10,10,23.474607
-10,10,23.501534
-10,10,23.527464
-10,10,23.553395
-10,10,23.58132
-10,10,23.653128
-10,10,23.679059
-10,10,23.70499
-10,10,23.73092
-10,10,23.755854
-10,10,23.781784
-10,10,23.877528
-10,10,23.903459
-10,10,23.92939
-10,10,23.957316
-10,10,23.98524
-10,10,24.053064
-10,10,24.108915
-10,10,24.135843
-10,10,24.161774
-10,10,24.186707
-10,10,24.212637
-10,10,24.238568
-10,10,24.264499
-10,10,24.348275
-10,10,24.374206
-10,10,24.400136
-10,10,24.428061
-10,10,24.454991
-10,10,24.482915
-10,10,24.563699
-10,10,24.596611
-10,10,24.629523
-10,10,24.688365
-10,10,24.736237
-10,10,24.762168
-10,10,24.786104
-10,10,24.812035
-9,10,24.837965
-5,6,24.853922
-10,10,24.945716
-10,10,24.991584
-6,7,25.048431
-8,9,25.07137
-10,10,25.0973
-3,4,25.109268
-10,10,25.135199
-10,10,25.161129
-7,8,25.183071
-6,7,25.20202
-10,10,25.275823
-10,10,25.302751
-10,10,25.373562
-10,10,25.415062
-10,10,25.440992
-10,10,25.466924
-10,10,25.49384
-10,10,25.521773
-10,10,25.547699
-10,10,25.57463
-10,10,25.598566
-10,10,25.625487
-10,10,25.728213
-10,10,25.753154
-10,10,25.778095
-10,10,25.805007
-10,10,25.83094
-10,10,25.856878
-10,10,25.882766
-10,10,25.907737
-10,10,25.933669
-8,9,26.049319
-10,10,26.077245
-10,10,26.104173
-10,10,26.131101
-10,10,26.157032
-10,10,26.240845
-10,10,26.266776
-10,10,26.292669
-10,10,26.318638
-9,10,26.394435
-10,10,26.421366
-10,10,26.448289
-10,10,26.473186
-10,10,26.500114
-10,10,26.587917
-9,10,26.613849
-10,10,26.640776
-10,10,26.699615
-9,10,26.769396
-5,6,26.784391
-10,10,26.811322
-10,10,26.836256
-4,5,26.851211
-10,10,26.877144
-10,10,26.903076
-10,10,26.930002
-10,10,26.958887
-10,10,26.986813
-10,10,27.096558
-10,10,27.122449
-10,10,27.227706
-10,10,27.253637
-10,10,27.279567
-10,10,27.304501
-10,10,27.331429
-10,10,27.359354
-10,10,27.385285
-10,10,27.48801
-10,10,27.514938
-6,7,27.530895
-5,6,27.54785
-10,10,27.57777
-10,10,27.61168
-10,10,27.63761
-10,10,27.716399
-10,10,27.74233
-10,10,27.76826
-10,10,27.795189
-10,10,27.820122
-10,10,27.846052
-10,10,27.871983
-10,10,27.899909
-10,10,27.988672
-10,10,28.035546
-10,10,28.061476
-10,10,28.136276
-10,10,28.23202
-5,6,28.244986
-9,10,28.27193
-10,10,28.333748
-10,10,28.359712
-6,7,28.376674
-10,10,28.448442
-10,10,28.474372
-10,10,28.499306
-10,10,28.561429
-10,10,28.624251
-10,10,28.650186
-10,10,28.67711
-10,10,28.704039
-10,10,28.730967
-10,10,28.756896
-10,10,28.780833
-10,10,28.807762
-10,10,28.834689
-10,10,28.947357
-10,10,29.016212
-10,10,29.043129
-10,10,29.068074
-4,5,29.081041
-10,10,29.110951
-3,4,29.121907
-10,10,29.148852
-10,10,29.235618
-10,10,29.284487
-10,10,29.311418
-10,10,29.337346
-10,10,29.364273
-10,10,29.391201
-10,10,29.417131
-10,10,29.443062
-10,10,29.523855
-6,7,29.540809
-10,10,29.567688
-10,10,29.593665
-10,10,29.681386
-10,10,29.709312
-10,10,29.736281
-10,10,29.762209
-10,10,29.787144
-10,10,29.814073
-6,7,29.832022
-10,10,29.928767
-9,10,29.990609
-10,10,30.017534
-10,10,30.044451
-6,7,30.061427
-10,10,30.088299
-10,10,30.114268
-10,10,30.142195
-10,10,30.217
-10,10,30.243928
-10,10,30.270849
-10,10,30.297777
-10,10,30.324718
-10,10,30.35163
-10,10,30.376526
-10,10,30.404499
-10,10,30.49227
-10,10,30.518187
-10,10,30.54413
-10,10,30.571005
-10,10,30.649871
-10,10,30.678798
-10,10,30.705728
-10,10,30.732655
-10,10,30.758579
-10,10,30.785472
-10,10,30.814394
-10,10,30.84232
-10,10,30.870245
-10,10,30.985971
-10,10,31.012903
-10,10,31.039833
-10,10,31.063766
-10,10,31.090695
-10,10,31.116624
-10,10,31.143556
-10,10,31.17049
-5,6,31.286174
-7,8,31.308115
-10,10,31.334046
-8,9,31.357982
-10,10,31.383914
-10,10,31.409837
-10,10,31.498603
-10,10,31.524537
-10,10,31.551466
-10,10,31.612296
-10,10,31.640224
-10,10,31.666156
-10,10,31.69408
-10,10,31.72297
-10,10,31.805781
-10,10,31.831712
-10,10,31.857646
-10,10,31.884574
-10,10,31.910505
-10,10,31.993272
-10,10,32.020215
-10,10,32.046143
-10,10,32.07207
-10,10,32.098001
-10,10,32.163831
-10,10,32.189861
-10,10,32.218785
-10,10,32.246713
-10,10,32.272641
-10,10,32.298573
-10,10,32.325497
-10,10,32.350432
-10,10,32.436204
-10,10,32.483078
-10,10,32.547904
-10,10,32.605752
-10,10,32.631686
-10,10,32.69451
-10,10,32.722399
-10,10,32.75036
-10,10,32.778289
-10,10,32.806216
-10,10,32.833142
-10,10,32.860089
-10,10,32.886997
-10,10,33.009631
-10,10,33.036559
-10,10,33.082475
-10,10,33.108408
-10,10,33.134339
-10,10,33.159272
-10,10,33.1852
-10,10,33.21213
-10,10,33.24005
-10,10,33.336807
-10,10,33.366723
-10,10,33.45848
-10,10,33.485407
-10,10,33.51233
-10,10,33.538217
-10,10,33.5648
-10,10,33.591709
-10,10,33.617641
-10,10,33.643584
-10,10,33.670521
-10,10,33.784192
-10,10,33.812118
-10,10,33.838015
-10,10,33.86498
-10,10,33.892904
-10,10,33.919827
-10,10,33.944767
-10,10,33.971652
-10,10,33.998621
-7,8,34.084389
-10,10,34.153215
-10,10,34.180143
-10,10,34.206079
-10,10,34.233001
-9,10,34.259887
-10,10,34.288816
-9,10,34.31577
-10,10,34.3437
-4,5,34.357661
-10,10,34.471318
-10,10,34.498291
-10,10,34.52522
-10,10,34.586047
-10,10,34.612978
-10,10,34.672818
-10,10,34.697711
-10,10,34.724679
-10,10,34.749612
-10,10,34.825408
-10,10,34.850342
-10,10,34.877271
-10,10,34.903213
-8,9,34.933158
-10,10,34.959103
-10,10,34.986022
-8,9,35.07275
-8,9,35.095728
-10,10,35.123655
-8,9,35.147591
-10,10,35.174518
-10,10,35.202445
-10,10,35.289212
-10,10,35.34807
-10,10,35.373983
-10,10,35.441763
-10,10,35.466738
-10,10,35.494661
-6,7,35.512616
-10,10,35.538545
-10,10,35.563479
-10,10,35.590405
-10,10,35.616336
-10,10,35.699121
-10,10,35.724055
-10,10,35.749986
-10,10,35.776914
-10,10,35.804792
-10,10,35.832753
-10,10,35.859699
-10,10,35.945457
-9,10,35.971368
-10,10,35.998316
-7,8,36.018274
-10,10,36.044191
-10,10,36.150408
-10,10,36.177322
-10,10,36.204206
-10,10,36.230138
-10,10,36.256107
-10,10,36.327911
-10,10,36.353836
-10,10,36.379771
-10,10,36.405704
-10,10,36.490905
-10,10,36.516835
-10,10,36.542766
-10,10,36.609587
-10,10,36.635518
-10,10,36.665438
-10,10,36.692366
-10,10,36.718297
-10,10,36.744227
-10,10,36.826009
-10,10,36.852937
-7,8,36.871886
-10,10,36.940702
-6,7,36.960649
-10,10,36.988574
-10,10,37.014504
-10,10,37.039438
-10,10,37.065368
-10,10,37.091299
-10,10,37.11723
-10,10,37.220953
-10,10,37.246883
-10,10,37.272814
-10,10,37.297747
-10,10,37.324692
-10,10,37.409448
-10,10,37.439368
-10,10,37.468292
-10,10,37.497216
-10,10,37.525141
-10,10,37.611954
-10,10,37.639834
-10,10,37.665804
-10,10,37.690733
-10,10,37.817358
-10,10,37.842291
-10,10,37.868222
-8,9,37.89116
-10,10,37.916094
-10,10,37.942024
-10,10,38.031784
-4,5,38.044749
-4,5,38.057715
-10,10,38.13052
-10,10,38.156451
-10,10,38.182381
-10,10,38.209309
-10,10,38.282115
-10,10,38.309083
-10,10,38.335007
-10,10,38.360945
-10,10,38.387846
-10,10,38.413815
-10,10,38.438736
-10,10,38.464668
-10,10,38.49159
-10,10,38.583309
-10,10,38.610237
-10,10,38.636207
-10,10,38.706978
-7,8,38.72493
-10,10,38.750861
-10,10,38.777789
-10,10,38.806712
-7,8,38.828654
-10,10,38.856579
-10,10,38.952409
-10,10,38.978318
-3,4,38.991306
-6,7,39.010251
-3,4,39.020227
-9,10,39.046154
-6,7,39.064114
-5,6,39.141893
-10,10,39.168825
-5,6,39.183794
-10,10,39.21072
-5,6,39.223685
-5,6,39.24064
-3,4,39.249616
-10,10,39.276544
-9,10,39.302474
-5,6,39.318392
-10,10,39.404163
-10,10,39.433125
-10,10,39.460057
-10,10,39.485983
-6,7,39.552806
-10,10,39.579732
-10,10,39.605667
-7,8,39.663515
-8,9,39.686453
-10,10,39.712379
-10,10,39.73931
-10,10,39.765243
-10,10,39.845025
-10,10,39.869956
-5,6,39.886873
-9,10,39.913836
-10,10,39.972681
-10,10,40.002563
-8,9,40.025503
-7,8,40.050435
-10,10,40.079358
-10,10,40.155198
-10,10,40.182123
-10,10,40.209054
-10,10,40.277827
-10,10,40.304755
-10,10,40.354664
-10,10,40.379555
-10,10,40.404527
-10,10,40.431456
-10,10,40.458387
-10,10,40.484314
-10,10,40.509248
-10,10,40.53418
-10,10,40.636878
-10,10,40.686739
-10,10,40.712703
-10,10,40.739631
-10,10,40.817394
-10,10,40.845348
-10,10,40.873277
-10,10,40.899205
-10,10,40.926127
-10,10,40.952055
-10,10,41.030853
-10,10,41.057781
-10,10,41.085665
-10,10,41.11363
-10,10,41.141557
-10,10,41.167447
-4,5,41.232315
-10,10,41.257247
-10,10,41.282182
-10,10,41.309109
-10,10,41.336039
-10,10,41.362965
-10,10,41.389892
-3,4,41.398868
-10,10,41.475659
-10,10,41.501594
-7,8,41.524493
-10,10,41.551465
-8,9,41.575386
-10,10,41.603282
-10,10,41.68311
-10,10,41.710029
-10,10,41.739944
-10,10,41.766875
-10,10,41.793806
-10,10,41.818745
-10,10,41.844683
-10,10,41.87061
-10,10,42.012229
-10,10,42.037121
-10,10,42.062098
-10,10,42.088027
-7,8,42.109971
-10,10,42.203676
-10,10,42.231602
-10,10,42.256572
-10,10,42.32436
-10,10,42.350285
-9,10,42.377213
-10,10,42.404142
-3,4,42.415112
-10,10,42.44204
-3,4,42.455005
-5,6,42.469966
-6,7,42.490909
-10,10,42.595669
-10,10,42.623589
-10,10,42.650522
-10,10,42.677441
-10,10,42.706372
-10,10,42.732306
-10,10,42.758193
-10,10,42.783167
-10,10,42.810095
-10,10,42.917781
-10,10,42.943699
-10,10,42.970626
-10,10,43.025519
-10,10,43.085774
-5,6,43.100318
-10,10,43.126257
-10,10,43.153139
-5,6,43.172133
-10,10,43.199015
-10,10,43.223989
-10,10,43.295789
-10,10,43.32073
-10,10,43.347616
-10,10,43.430435
-6,7,43.448347
-10,10,43.475315
-10,10,43.54509
-10,10,43.573016
-10,10,43.600944
-10,10,43.627869
-10,10,43.655794
-10,10,43.684717
-10,10,43.71364
-10,10,43.805432
-10,10,43.831356
-10,10,43.858291
-10,10,43.884223
-10,10,43.945062
-10,10,43.970991
-10,10,43.997927
-10,10,44.023848
-10,10,44.049771
-10,10,44.075704
-10,10,44.101606
-10,10,44.126575
-10,10,44.153461
-4,5,44.249246
-10,10,44.275177
-10,10,44.3011
-10,10,44.375868
-10,10,44.402796
-10,10,44.460697
-9,10,44.486572
-10,10,44.513532
-10,10,44.539467
-10,10,44.624243
-10,10,44.649176
-10,10,44.677097
-10,10,44.704989
-7,8,44.773844
-10,10,44.801769
-10,10,44.827692
-5,6,44.843657
-7,8,44.865599
-10,10,44.891522
-10,10,44.918459
-10,10,44.943398
-10,10,45.028206
-10,10,45.05414
-10,10,45.080067
-10,10,45.106003
-10,10,45.130894
-10,10,45.156862
-10,10,45.182792
-10,10,45.212712
-10,10,45.240647
-10,10,45.33738
-10,10,45.363317
-10,10,45.39023
-10,10,45.416168
-10,10,45.495012
-10,10,45.520937
-10,10,45.546868
-10,10,45.573794
-10,10,45.598737
-10,10,45.626489
-10,10,45.65338
-10,10,45.679348
-10,10,45.808999
-5,6,45.824956
-10,10,45.850849
-7,8,45.870836
-8,9,45.894771
-9,10,45.921696
-10,10,45.946595
-10,10,45.972561
-9,10,45.998496
-10,10,46.085262
-10,10,46.11219
-7,8,46.132097
-10,10,46.157075
-10,10,46.183001
-10,10,46.208933
-10,10,46.236818
-10,10,46.264778
-9,10,46.349635
-10,10,46.37449
-10,10,46.40042
-10,10,46.459223
-10,10,46.514115
-10,10,46.53901
-10,10,46.565956
-10,10,46.592909
-10,10,46.618836
-10,10,46.644767
-10,10,46.671694
-10,10,46.696625
-10,10,46.722519
-10,10,46.83426
-10,10,46.860183
-10,10,46.887111
-10,10,46.939938
-10,10,46.995833
-10,10,47.021758
-10,10,47.047693
-10,10,47.099547
-10,10,47.124483
-10,10,47.150414
-10,10,47.176344
-10,10,47.201432
-10,10,47.228348
-10,10,47.322104
-10,10,47.347036
-10,10,47.372968
-10,10,47.43979
-10,10,47.466718
-10,10,47.535534
-10,10,47.562467
-10,10,47.589389
-10,10,47.615321
-10,10,47.64125
-10,10,47.668179
-10,10,47.694071
-10,10,47.719042
-10,10,47.809805
-10,10,47.835734
-10,10,47.862664
-10,10,47.888592
-10,10,47.913483
-10,10,47.939456
-10,10,48.031213
-9,10,48.058136
-10,10,48.103975
-10,10,48.128946
-10,10,48.154877
-10,10,48.180808
-10,10,48.207698
-10,10,48.234627
-10,10,48.262551
-10,10,48.36731
-10,10,48.39324
-10,10,48.41817
-10,10,48.445095
-10,10,48.5059
-10,10,48.530872
-10,10,48.590761
-10,10,48.616692
-9,10,48.642626
-10,10,48.668549
-10,10,48.693486
-10,10,48.719378
-10,10,48.745346
-10,10,48.85306
-10,10,48.877957
-10,10,48.903924
-10,10,48.929857
-10,10,49.015624
-10,10,49.040557
-6,7,49.058511
-10,10,49.083447
-6,7,49.103359
-10,10,49.192152
-10,10,49.218082
-7,8,49.239028
-10,10,49.264957
-6,7,49.281914
-4,5,49.296871
-10,10,49.379612
-10,10,49.405582
-10,10,49.433401
-10,10,49.460325
-10,10,49.486223
-10,10,49.557071
-9,10,49.638851
-3,4,49.647831
-8,9,49.671724
-6,7,49.688679
-10,10,49.716604
-10,10,49.743532
-10,10,49.768465
-5,6,49.783425
-10,10,49.810353
-10,10,49.907137
-10,10,49.933069
-10,10,49.960004
-10,10,49.986881
-10,10,50.012855
-10,10,50.037786
-10,10,50.06272
-10,10,50.149488
-10,10,50.176414
-10,10,50.225287
-10,10,50.253298
-10,10,50.30507
-10,10,50.331001
-10,10,50.358927
-10,10,50.385817
-10,10,50.410748
-10,10,50.437714
-10,10,50.509569
-10,10,50.533495
-10,10,50.560423
-10,10,50.586314
-10,10,50.612289
-10,10,50.639212
-10,10,50.729962
-10,10,50.793799
-10,10,50.818743
-10,10,50.881524
-10,10,50.907495
-10,10,50.933425
-10,10,50.997216
-10,10,51.023147
-10,10,51.050075
