# {"t_start": 1601112995.447134, "env_id": "goalnavigation-v0"} 
r,l,t
-10,10,12.44823
-10,10,12.47416
-10,10,12.499094
-10,10,12.524027
-10,10,12.549958
-10,10,12.575889
-10,10,12.666638
-10,10,12.694566
-5,6,12.709533
-10,10,12.736453
-10,10,12.762391
-10,10,12.789317
-5,6,12.805272
-10,10,12.832194
-7,8,12.907995
-10,10,12.936884
-10,10,12.961857
-8,9,13.037646
-5,6,13.052623
-10,10,13.078544
-10,10,13.105475
-8,9,13.130411
-10,10,13.157375
-6,7,13.175331
-10,10,13.20225
-4,5,13.21423
-10,10,13.32593
-10,10,13.351862
-10,10,13.377782
-10,10,13.403684
-10,10,13.429631
-10,10,13.455585
-10,10,13.538359
-10,10,13.564291
-10,10,13.589221
-10,10,13.617146
-10,10,13.644075
-10,10,13.73682
-10,10,13.762759
-10,10,13.788693
-10,10,13.816611
-10,10,13.841549
-10,10,13.869435
-10,10,13.897396
-10,10,13.924322
-10,10,14.056933
-10,10,14.082906
-10,10,14.108835
-10,10,14.134768
-10,10,14.160699
-10,10,14.185629
-10,10,14.213515
-10,10,14.240482
-10,10,14.344205
-10,10,14.369138
-10,10,14.39607
-10,10,14.422994
-10,10,14.449917
-10,10,14.475852
-10,10,14.501775
-5,6,14.51774
-10,10,14.543671
-10,10,14.662338
-10,10,14.688278
-10,10,14.715209
-10,10,14.742139
-10,10,14.76908
-10,10,14.796
-10,10,14.874746
-4,5,14.890738
-10,10,14.917672
-10,10,14.944599
-10,10,14.970491
-10,10,14.995467
-6,7,15.01641
-10,10,15.043327
-10,10,15.070262
-10,10,15.096153
-10,10,15.19193
-4,5,15.204903
-8,9,15.230814
-10,10,15.257721
-10,10,15.32953
-10,10,15.357455
-10,10,15.383385
-10,10,15.410314
-10,10,15.436284
-10,10,15.462177
-10,10,15.556961
-10,10,15.583892
-10,10,15.622753
-10,10,15.658649
-10,10,15.69555
-10,10,15.72946
-10,10,15.836174
-10,10,15.874938
-6,7,15.899888
-10,10,15.928793
-10,10,15.954724
-10,10,15.980695
-10,10,16.066467
-10,10,16.092359
-10,10,16.118327
-10,10,16.144262
-10,10,16.171189
-7,8,16.192122
-10,10,16.219046
-4,5,16.233016
-7,8,16.255951
-4,5,16.332762
-6,7,16.352687
-3,4,16.361679
-4,5,16.374654
-6,7,16.392596
-5,6,16.409509
-6,7,16.427496
-4,5,16.441461
-8,9,16.4664
-10,10,16.490335
-10,10,16.51726
-3,4,16.527194
-10,10,16.553165
-10,10,16.664825
-6,7,16.682779
-10,10,16.708708
-10,10,16.734638
-10,10,16.822501
-10,10,16.849437
-10,10,16.87536
-4,5,16.889321
-4,5,16.900293
-10,10,16.931211
-10,10,17.009962
-10,10,17.036927
-10,10,17.107738
-10,10,17.169573
-10,10,17.196461
-10,10,17.22243
-10,10,17.247364
-10,10,17.273296
-10,10,17.300187
-10,10,17.327151
-10,10,17.417908
-10,10,17.444836
-10,10,17.471769
-10,10,17.497698
-7,8,17.552547
-10,10,17.583427
-10,10,17.628307
-10,10,17.710132
-10,10,17.737055
-10,10,17.762947
-10,10,17.789913
-10,10,17.815842
-10,10,17.843769
-10,10,17.928552
-10,10,17.95643
-10,10,17.985352
-4,5,18.037251
-10,10,18.064177
-10,10,18.088078
-7,8,18.111046
-4,5,18.122037
-6,7,18.141972
-7,8,18.163913
-10,10,18.233687
-10,10,18.259668
-10,10,18.286591
-10,10,18.31152
-10,10,18.337449
-10,10,18.369325
-10,10,18.396289
-10,10,18.423223
-6,7,18.51997
-10,10,18.576852
-10,10,18.604778
-10,10,18.631667
-10,10,18.65863
-10,10,18.744365
-10,10,18.770335
-10,10,18.798222
-10,10,18.826147
-10,10,18.900949
-10,10,18.927913
-10,10,18.955838
-10,10,18.983765
-10,10,19.07548
-10,10,19.104403
-10,10,19.132329
-10,10,19.160254
-10,10,19.18818
-10,10,19.21411
-10,10,19.241038
-10,10,19.268963
-10,10,19.379666
-10,10,19.406644
-10,10,19.434569
-10,10,19.460491
-10,10,19.487427
-10,10,19.514346
-10,10,19.540275
-10,10,19.567167
-10,10,19.593094
-10,10,19.712777
-10,10,19.741784
-10,10,19.769711
-10,10,19.796638
-10,10,19.823565
-10,10,19.850494
-10,10,19.878379
-10,10,19.903348
-10,10,19.931278
-10,10,20.048959
-10,10,20.075899
-10,10,20.102781
-10,10,20.168643
-10,10,20.194573
-6,7,20.211529
-10,10,20.239414
-10,10,20.267379
-10,10,20.34816
-10,10,20.373096
-10,10,20.400024
-10,10,20.425955
-10,10,20.454882
-10,10,20.481805
-10,10,20.508735
-10,10,20.535662
-10,10,20.624424
-10,10,20.650362
-6,7,20.670302
-10,10,20.697231
-10,10,20.72316
-4,5,20.806933
-10,10,20.833872
-10,10,20.86079
-8,9,20.885725
-10,10,20.911656
-10,10,20.937591
-10,10,20.967507
-10,10,20.993434
-10,10,21.021363
-10,10,21.115113
-10,10,21.143043
-10,10,21.170924
-10,10,21.198849
-10,10,21.225778
-10,10,21.254739
-10,10,21.348484
-10,10,21.374417
-10,10,21.400349
-10,10,21.426279
-10,10,21.485412
-10,10,21.513338
-8,9,21.537273
-10,10,21.562207
-6,7,21.580158
-9,10,21.607086
-10,10,21.634015
-8,9,21.657951
-10,10,21.681887
-10,10,21.707817
-10,10,21.806553
-10,10,21.833481
-10,10,21.859412
-10,10,21.885342
-10,10,21.912271
-10,10,21.937204
-10,10,21.964132
-10,10,21.99106
-10,10,22.095795
-4,5,22.108745
-10,10,22.136671
-4,5,22.149637
-10,10,22.176564
-10,10,22.203491
-10,10,22.231417
-10,10,22.321177
-10,10,22.348105
-10,10,22.373038
-10,10,22.399966
-10,10,22.425897
-10,10,22.452825
-10,10,22.481748
-10,10,22.508676
-10,10,22.598436
-10,10,22.622371
-7,8,22.643315
-3,4,22.656281
-10,10,22.681726
-10,10,22.707657
-10,10,22.734585
-10,10,22.760516
-6,7,22.779466
-10,10,22.905129
-10,10,22.931059
-10,10,22.95699
-10,10,22.984916
-10,10,23.013839
-10,10,23.093625
-10,10,23.119555
-10,10,23.183385
-2,3,23.193358
-10,10,23.218291
-6,7,23.235246
-6,7,23.255193
-5,6,23.270153
-3,4,23.281126
-4,5,23.294089
-6,7,23.314036
-5,6,23.33202
-6,7,23.35097
-7,8,23.370884
-10,10,23.466627
-10,10,23.494553
-10,10,23.52148
-10,10,23.548409
-10,10,23.57434
-10,10,23.602265
-10,10,23.673075
-10,10,23.699006
-10,10,23.724936
-3,4,23.735908
-10,10,23.761839
-10,10,23.787768
-10,10,23.814697
-10,10,23.897475
-10,10,23.923406
-10,10,23.950334
-10,10,23.977264
-10,10,24.006185
-10,10,24.074008
-10,10,24.12986
-10,10,24.155801
-10,10,24.180723
-10,10,24.207651
-10,10,24.233582
-10,10,24.259512
-10,10,24.285443
-10,10,24.369219
-10,10,24.395158
-10,10,24.42108
-10,10,24.449006
-10,10,24.474936
-10,10,24.503859
-10,10,24.583645
-9,10,24.616558
-10,10,24.649469
-10,10,24.708312
-10,10,24.756184
-10,10,24.782115
-10,10,24.807048
-10,10,24.832979
-8,9,24.856915
-10,10,24.882845
-10,10,24.965653
-10,10,25.010533
-10,10,25.077354
-10,10,25.103284
-10,10,25.130213
-10,10,25.156143
-10,10,25.181076
-10,10,25.209002
-10,10,25.296767
-6,7,25.314719
-10,10,25.339652
-10,10,25.392511
-10,10,25.435999
-10,10,25.461903
-10,10,25.48788
-10,10,25.514783
-6,7,25.534695
-10,10,25.559668
-10,10,25.585599
-10,10,25.612527
-10,10,25.639451
-10,10,25.747174
-10,10,25.773099
-10,10,25.799026
-10,10,25.825965
-10,10,25.851883
-10,10,25.877819
-10,10,25.902759
-10,10,25.928643
-10,10,25.954612
-4,5,25.967581
-10,10,26.073256
-10,10,26.101181
-10,10,26.128109
-10,10,26.155037
-10,10,26.180967
-6,7,26.253807
-10,10,26.280739
-9,10,26.304675
-10,10,26.332603
-10,10,26.415378
-10,10,26.442307
-10,10,26.467238
-10,10,26.493171
-10,10,26.521058
-9,10,26.607864
-10,10,26.634795
-10,10,26.660723
-10,10,26.719564
-8,9,26.742507
-4,5,26.775413
-10,10,26.803344
-10,10,26.830269
-10,10,26.855203
-10,10,26.882133
-10,10,26.910053
-10,10,26.935959
-10,10,26.961887
-10,10,26.989804
-10,10,27.019724
-10,10,27.11651
-10,10,27.142437
-10,10,27.248651
-10,10,27.273584
-10,10,27.299514
-10,10,27.325445
-10,10,27.352373
-10,10,27.377306
-10,10,27.405232
-10,10,27.507957
-10,10,27.534885
-10,10,27.560816
-10,10,27.587744
-10,10,27.619677
-10,10,27.649578
-10,10,27.736346
-10,10,27.763274
-10,10,27.789205
-4,5,27.80217
-9,10,27.828101
-10,10,27.855029
-5,6,27.869989
-7,8,27.889935
-5,6,27.90689
-10,10,28.008619
-10,10,28.055493
-10,10,28.082421
-10,10,28.155226
-10,10,28.251967
-10,10,28.277898
-8,9,28.299839
-10,10,28.353695
-7,8,28.375639
-10,10,28.400613
-10,10,28.467391
-10,10,28.493322
-10,10,28.52025
-10,10,28.581363
-4,5,28.633224
-10,10,28.659163
-5,6,28.674118
-10,10,28.701046
-10,10,28.727943
-10,10,28.754906
-10,10,28.780833
-10,10,28.804769
-10,10,28.831697
-10,10,28.858629
-10,10,28.966333
-10,10,29.037144
-10,10,29.063075
-10,10,29.089018
-10,10,29.117923
-10,10,29.145862
-5,6,29.162811
-10,10,29.255567
-10,10,29.304435
-10,10,29.331362
-10,10,29.358289
-10,10,29.385221
-10,10,29.412145
-10,10,29.438079
-10,10,29.464006
-10,10,29.543788
-10,10,29.570729
-6,7,29.58963
-10,10,29.614607
-10,10,29.701333
-10,10,29.729259
-10,10,29.756187
-10,10,29.783153
-10,10,29.808103
-10,10,29.835015
-10,10,29.859947
-10,10,29.948713
-10,10,30.010543
-10,10,30.038479
-10,10,30.064402
-10,10,30.09034
-10,10,30.116271
-7,8,30.138203
-10,10,30.237933
-10,10,30.264861
-10,10,30.290795
-10,10,30.317724
-10,10,30.344622
-10,10,30.371571
-10,10,30.39751
-10,10,30.425436
-10,10,30.513202
-10,10,30.539131
-10,10,30.564091
-10,10,30.590952
-10,10,30.670812
-10,10,30.698744
-10,10,30.72667
-10,10,30.752561
-10,10,30.778533
-10,10,30.806416
-10,10,30.834342
-6,7,30.855285
-10,10,30.883211
-10,10,30.911136
-10,10,31.005918
-10,10,31.032849
-10,10,31.059775
-10,10,31.084713
-10,10,31.110645
-10,10,31.137568
-10,10,31.164499
-10,10,31.191415
-3,4,31.303117
-10,10,31.329057
-10,10,31.354988
-10,10,31.381916
-10,10,31.407845
-10,10,31.434779
-10,10,31.518554
-10,10,31.545486
-3,4,31.556451
-6,7,31.575402
-10,10,31.632243
-10,10,31.661131
-10,10,31.687099
-10,10,31.715028
-7,8,31.737925
-10,10,31.82573
-10,10,31.851662
-10,10,31.878592
-10,10,31.905517
-10,10,31.931449
-10,10,32.014216
-10,10,32.041152
-10,10,32.067089
-10,10,32.092018
-10,10,32.117949
-10,10,32.183771
-10,10,32.210856
-10,10,32.238728
-10,10,32.267648
-10,10,32.293587
-10,10,32.319518
-10,10,32.346443
-10,10,32.371377
-10,10,32.456153
-10,10,32.504027
-8,9,32.565862
-10,10,32.625658
-7,8,32.645646
-10,10,32.714419
-7,8,32.736365
-10,10,32.766317
-9,10,32.794208
-10,10,32.822172
-7,8,32.843115
-10,10,32.868051
-7,8,32.891987
-7,8,32.913925
-10,10,33.029578
-10,10,33.055508
-10,10,33.10342
-4,5,33.116386
-10,10,33.141325
-7,8,33.163265
-9,10,33.188195
-6,7,33.206148
-10,10,33.233075
-10,10,33.260961
-10,10,33.357735
-10,10,33.386669
-10,10,33.479411
-10,10,33.505353
-10,10,33.531293
-10,10,33.558198
-10,10,33.584736
-10,10,33.611654
-10,10,33.637587
-10,10,33.664516
-10,10,33.689446
-10,10,33.8041
-10,10,33.833064
-10,10,33.858008
-10,10,33.885922
-10,10,33.913846
-10,10,33.939769
-10,10,33.965709
-10,10,33.991651
-10,10,34.019563
-10,10,34.111309
-10,10,34.174145
-10,10,34.201085
-10,10,34.226019
-10,10,34.253934
-10,10,34.27983
-10,10,34.307754
-7,8,34.332734
-10,10,34.358661
-10,10,34.385584
-10,10,34.491298
-10,10,34.518239
-10,10,34.545165
-10,10,34.605991
-10,10,34.633921
-10,10,34.692771
-10,10,34.717701
-10,10,34.744626
-10,10,34.770557
-10,10,34.845316
-10,10,34.871284
-10,10,34.898216
-10,10,34.924144
-10,10,34.957095
-10,10,34.98303
-10,10,35.009958
-10,10,35.097723
-10,10,35.122658
-10,10,35.149585
-6,7,35.169533
-10,10,35.196464
-7,8,35.21742
-10,10,35.310155
-10,10,35.368001
-9,10,35.393892
-10,10,35.461746
-10,10,35.487679
-10,10,35.515603
-10,10,35.541539
-10,10,35.568466
-9,10,35.594355
-7,8,35.614341
-8,9,35.638277
-10,10,35.719057
-10,10,35.743956
-10,10,35.770922
-10,10,35.797847
-10,10,35.824774
-10,10,35.852705
-10,10,35.880631
-10,10,35.965405
-10,10,35.991335
-10,10,36.018267
-10,10,36.045189
-10,10,36.070122
-10,10,36.171326
-10,10,36.198254
-10,10,36.224196
-7,8,36.245129
-10,10,36.271071
-10,10,36.347863
-10,10,36.374797
-10,10,36.399721
-10,10,36.425654
-4,5,36.441605
-9,10,36.510852
-10,10,36.536782
-10,10,36.562713
-10,10,36.630531
-10,10,36.656462
-10,10,36.684387
-10,10,36.712313
-10,10,36.739241
-10,10,36.766169
-10,10,36.846958
-9,10,36.872883
-10,10,36.898814
-10,10,36.960651
-10,10,36.988574
-10,10,37.017497
-10,10,37.043447
-10,10,37.070355
-10,10,37.096286
-10,10,37.120222
-10,10,37.146152
-10,10,37.241896
-10,10,37.267827
-10,10,37.293758
-10,10,37.318691
-10,10,37.344622
-10,10,37.430393
-6,7,37.449342
-10,10,37.481257
-10,10,37.510188
-9,10,37.538106
-10,10,37.631901
-10,10,37.660779
-10,10,37.685769
-10,10,37.710651
-10,10,37.836307
-10,10,37.862238
-6,7,37.881187
-10,10,37.907118
-10,10,37.932051
-10,10,37.957982
-6,7,37.977928
-10,10,38.052728
-10,10,38.078659
-10,10,38.150467
-10,10,38.176398
-10,10,38.203326
-10,10,38.229256
-10,10,38.303058
-10,10,38.329037
-10,10,38.354944
-10,10,38.381903
-10,10,38.407812
-10,10,38.433712
-10,10,38.458692
-10,10,38.485612
-10,10,38.512539
-4,5,38.591288
-10,10,38.617219
-6,7,38.636168
-6,7,38.65316
-10,10,38.726926
-10,10,38.752856
-10,10,38.779784
-10,10,38.80372
-10,10,38.832643
-10,10,38.86057
-10,10,38.888494
-10,10,38.97232
-10,10,38.998264
-10,10,39.027172
-10,10,39.053145
-10,10,39.08007
-10,10,39.172818
-10,10,39.19975
-10,10,39.225673
-10,10,39.251607
-10,10,39.276505
-10,10,39.302476
-10,10,39.329403
-10,10,39.425147
-10,10,39.454072
-9,10,39.480998
-10,10,39.506928
-10,10,39.581727
-10,10,39.607659
-10,10,39.633582
-10,10,39.69043
-10,10,39.716345
-10,10,39.741301
-10,10,39.76823
-10,10,39.79416
-10,10,39.864963
-10,10,39.890896
-10,10,39.917823
-10,10,39.992621
-10,10,40.02254
-10,10,40.050436
-10,10,40.080356
-10,10,40.107283
-10,10,40.175132
-10,10,40.203065
-10,10,40.22999
-7,8,40.293785
-7,8,40.314729
-10,10,40.374567
-10,10,40.399542
-10,10,40.425475
-10,10,40.452401
-10,10,40.47933
-10,10,40.505262
-10,10,40.530169
-10,10,40.555124
-10,10,40.65685
-10,10,40.70672
-10,10,40.733648
-5,6,40.750595
-10,10,40.774539
-10,10,40.837332
-10,10,40.866293
-10,10,40.893183
-10,10,40.920144
-10,10,40.94707
-10,10,40.971974
-10,10,41.051795
-10,10,41.077688
-10,10,41.10661
-10,10,41.134576
-10,10,41.162501
-10,10,41.187433
-10,10,41.265225
-10,10,41.291148
-10,10,41.318044
-10,10,41.344016
-10,10,41.369952
-10,10,41.396874
-10,10,41.495609
-10,10,41.521552
-10,10,41.550459
-10,10,41.577392
-10,10,41.605316
-6,7,41.624227
-10,10,41.704052
-10,10,41.730973
-10,10,41.759934
-10,10,41.787818
-10,10,41.814749
-10,10,41.83969
-10,10,41.86562
-10,10,41.891551
-10,10,42.032167
-6,7,42.049129
-10,10,42.07506
-10,10,42.101998
-10,10,42.128911
-7,8,42.150818
-10,10,42.223663
-5,6,42.239621
-10,10,42.266552
-8,9,42.340354
-10,10,42.36724
-10,10,42.396163
-10,10,42.422093
-3,4,42.434061
-7,8,42.456002
-10,10,42.483928
-10,10,42.511853
-10,10,42.616613
-10,10,42.644502
-10,10,42.671466
-10,10,42.698385
-10,10,42.726338
-10,10,42.752209
-10,10,42.778177
-10,10,42.80411
-10,10,42.831038
-10,10,42.937714
-10,10,42.963645
-10,10,42.990573
-10,10,43.045462
-10,10,43.106297
-10,10,43.133229
-8,9,43.156169
-6,7,43.174123
-5,6,43.193033
-10,10,43.218976
-10,10,43.244933
-10,10,43.316738
-10,10,43.341634
-9,10,43.368602
-4,5,43.383554
-10,10,43.451371
-10,10,43.479297
-10,10,43.505232
-10,10,43.566035
-10,10,43.59296
-10,10,43.620887
-10,10,43.647816
-10,10,43.67674
-10,10,43.705661
-10,10,43.734583
-10,10,43.826338
-10,10,43.852301
-10,10,43.879236
-10,10,43.905167
-10,10,43.965007
-10,10,43.990936
-10,10,44.018868
-10,10,44.044793
-10,10,44.070717
-10,10,44.096614
-10,10,44.122595
-10,10,44.147519
-10,10,44.174445
-10,10,44.284143
-10,10,44.308089
-10,10,44.335021
-10,10,44.396813
-10,10,44.42374
-10,10,44.481625
-10,10,44.507556
-10,10,44.53348
-10,10,44.559395
-5,6,44.576353
-10,10,44.644152
-10,10,44.669123
-10,10,44.697047
-10,10,44.724935
-10,10,44.800777
-10,10,44.827708
-10,10,44.854627
-10,10,44.880558
-9,10,44.907446
-10,10,44.932418
-10,10,44.95835
-5,6,45.039161
-10,10,45.064116
-10,10,45.089044
-10,10,45.114974
-10,10,45.140908
-10,10,45.167833
-10,10,45.193755
-10,10,45.22165
-4,5,45.236649
-10,10,45.265563
-9,10,45.357326
-5,6,45.374293
-10,10,45.400212
-3,4,45.411171
-8,9,45.435078
-10,10,45.514954
-10,10,45.540883
-10,10,45.567774
-10,10,45.592708
-10,10,45.618675
-10,10,45.647438
-10,10,45.673365
-10,10,45.700292
-10,10,45.828945
-10,10,45.855875
-10,10,45.881811
-10,10,45.908727
-10,10,45.934627
-10,10,45.95956
-10,10,45.985525
-10,10,46.012456
-10,10,46.106198
-5,6,46.121171
-10,10,46.147097
-6,7,46.167043
-10,10,46.192936
-10,10,46.2179
-10,10,46.24384
-10,10,46.272765
-10,10,46.369503
-10,10,46.395434
-10,10,46.421365
-10,10,46.480206
-10,10,46.534067
-10,10,46.558005
-10,10,46.585923
-10,10,46.612853
-10,10,46.638783
-10,10,46.665713
-10,10,46.690608
-10,10,46.715576
-10,10,46.742466
-6,7,46.845192
-10,10,46.872119
-10,10,46.899086
-10,10,46.959917
-10,10,47.01577
-10,10,47.041704
-10,10,47.067635
-10,10,47.119496
-10,10,47.145429
-10,10,47.171358
-6,7,47.188312
-10,10,47.213395
-10,10,47.239327
-10,10,47.265257
-10,10,47.342031
-10,10,47.367994
-8,9,47.39092
-10,10,47.460735
-10,10,47.486665
-7,8,47.551491
-5,6,47.568446
-5,6,47.582409
-10,10,47.609334
-5,6,47.625298
-5,6,47.641257
-10,10,47.668179
-5,6,47.683139
-3,4,47.695107
-10,10,47.721043
-4,5,47.732008
-10,10,47.830749
-10,10,47.85668
-10,10,47.882608
-10,10,47.9095
-10,10,47.933471
-10,10,47.959362
-4,5,48.040184
-6,7,48.059094
-6,7,48.115973
-10,10,48.142871
-10,10,48.16884
-10,10,48.194764
-9,10,48.219664
-8,9,48.243602
-7,8,48.266541
-4,5,48.280503
-4,5,48.295464
-10,10,48.387257
-10,10,48.413191
-10,10,48.438121
-10,10,48.465041
-10,10,48.524888
-10,10,48.551816
-10,10,48.610707
-10,10,48.63663
-10,10,48.663566
-10,10,48.688504
-10,10,48.714431
-10,10,48.739368
-10,10,48.766292
-10,10,48.87201
-10,10,48.897941
-10,10,48.923869
-10,10,48.950798
-10,10,49.036569
-10,10,49.061502
-10,10,49.086435
-10,10,49.112369
-10,10,49.138301
-10,10,49.211102
-10,10,49.238029
-10,10,49.264958
-10,10,49.290888
-10,10,49.31682
-10,10,49.399602
-10,10,49.425493
-10,10,49.454338
-10,10,49.480272
-10,10,49.506207
-10,10,49.578015
-10,10,49.658759
-10,10,49.683734
-4,5,49.697655
-10,10,49.725581
-10,10,49.751525
-10,10,49.776444
-10,10,49.802375
-10,10,49.829303
-5,6,49.846258
-5,6,49.918106
-7,8,49.94005
-10,10,49.965977
-10,10,49.990911
-5,6,50.006828
-10,10,50.033799
-10,10,50.058693
-10,10,50.083666
-10,10,50.170433
-10,10,50.196363
-5,6,50.235263
-10,10,50.263145
