# {"t_start": 1601112995.4600706, "env_id": "goalnavigation-v0"} 
r,l,t
-10,10,19.196187
-10,10,19.224112
-9,10,19.252037
-10,10,19.278965
-10,10,19.367767
-10,10,19.394692
-9,10,19.423617
-10,10,19.44951
-10,10,19.475493
-10,10,19.502406
-10,10,19.529335
-10,10,19.556259
-10,10,19.582152
-10,10,19.701899
-10,10,19.729848
-10,10,19.757771
-10,10,19.784698
-10,10,19.811638
-10,10,19.838555
-10,10,19.866457
-10,10,19.892408
-10,10,19.921333
-10,10,20.037034
-10,10,20.063975
-10,10,20.090841
-10,10,20.156704
-10,10,20.183631
-10,10,20.209561
-10,10,20.236451
-10,10,20.264413
-10,10,20.336229
-10,10,20.362153
-10,10,20.388085
-10,10,20.413985
-10,10,20.442941
-7,8,20.464879
-10,10,20.491808
-10,10,20.517736
-10,10,20.614499
-10,10,20.63941
-9,10,20.666322
-10,10,20.692271
-10,10,20.719199
-10,10,20.808967
-10,10,20.836893
-8,9,20.858836
-10,10,20.885754
-10,10,20.911702
-5,6,20.928644
-10,10,20.958556
-10,10,20.985487
-10,10,21.012416
-10,10,21.10417
-10,10,21.131098
-10,10,21.158985
-10,10,21.18691
-10,10,21.214835
-10,10,21.242799
-10,10,21.336557
-10,10,21.363486
-10,10,21.389408
-10,10,21.414341
-10,10,21.473473
-10,10,21.501398
-10,10,21.527329
-10,10,21.554256
-3,4,21.563233
-10,10,21.590161
-10,10,21.617089
-7,8,21.637035
-10,10,21.662966
-10,10,21.688897
-10,10,21.795611
-10,10,21.821542
-10,10,21.847472
-10,10,21.873403
-10,10,21.901328
-10,10,21.925264
-10,10,21.952192
-10,10,21.97912
-10,10,22.084838
-10,10,22.109785
-10,10,22.137698
-10,10,22.164624
-10,10,22.192549
-10,10,22.219478
-10,10,22.309237
-10,10,22.336165
-10,10,22.362096
-10,10,22.389024
-10,10,22.413957
-10,10,22.440886
-10,10,22.469808
-10,10,22.496736
-10,10,22.586496
-10,10,22.612427
-8,9,22.634369
-10,10,22.660811
-10,10,22.687739
-10,10,22.714667
-5,6,22.729627
-7,8,22.751568
-10,10,22.777499
-10,10,22.894187
-10,10,22.91912
-10,10,22.945051
-10,10,22.972976
-10,10,23.001899
-5,6,23.071712
-10,10,23.097643
-7,8,23.119584
-10,10,23.172443
-10,10,23.197376
-10,10,23.224304
-10,10,23.250235
-10,10,23.277164
-10,10,23.305089
-10,10,23.333015
-10,10,23.359982
-10,10,23.455685
-10,10,23.483611
-10,10,23.510539
-10,10,23.536469
-10,10,23.5624
-10,10,23.590325
-10,10,23.661136
-10,10,23.687067
-10,10,23.712997
-10,10,23.739925
-10,10,23.763861
-10,10,23.789792
-10,10,23.885536
-10,10,23.912464
-10,10,23.938394
-10,10,23.966321
-10,10,23.994245
-10,10,24.062069
-10,10,24.11792
-10,10,24.14385
-10,10,24.169781
-10,10,24.195712
-10,10,24.221642
-10,10,24.247573
-10,10,24.273504
-10,10,24.35728
-10,10,24.38321
-10,10,24.409141
-10,10,24.437066
-10,10,24.463995
-10,10,24.49192
-10,10,24.571706
-10,10,24.605615
-10,10,24.63753
-10,10,24.69737
-10,10,24.745242
-8,9,24.767184
-10,10,24.792117
-10,10,24.818048
-10,10,24.843978
-10,10,24.870906
-10,10,24.953713
-10,10,25.000591
-10,10,25.066412
-10,10,25.092342
-10,10,25.118273
-10,10,25.144204
-10,10,25.170134
-10,10,25.197062
-10,10,25.284828
-10,10,25.311756
-10,10,25.381569
-10,10,25.424066
-10,10,25.45
-10,10,25.475931
-10,10,25.502847
-10,10,25.530774
-10,10,25.556712
-10,10,25.583591
-10,10,25.607568
-10,10,25.634492
-10,10,25.73622
-10,10,25.76116
-10,10,25.787092
-10,10,25.814018
-10,10,25.839943
-10,10,25.86688
-10,10,25.891808
-10,10,25.916743
-10,10,25.942672
-10,10,26.062314
-10,10,26.089242
-10,10,26.116169
-10,10,26.143097
-6,7,26.161049
-10,10,26.249855
-10,10,26.275781
-10,10,26.30073
-10,10,26.327651
-10,10,26.403441
-10,10,26.430376
-10,10,26.456279
-10,10,26.482191
-10,10,26.509119
-10,10,26.596923
-10,10,26.622856
-10,10,26.649783
-6,7,26.698619
-10,10,26.72558
-10,10,26.77744
-10,10,26.805367
-10,10,26.830301
-10,10,26.856232
-10,10,26.883117
-10,10,26.910088
-10,10,26.937012
-10,10,26.9649
-10,10,26.992826
-10,10,27.104565
-10,10,27.130496
-10,10,27.236711
-10,10,27.261645
-10,10,27.287575
-10,10,27.313506
-10,10,27.340433
-10,10,27.366364
-10,10,27.393292
-10,10,27.497015
-10,10,27.522946
-10,10,27.548881
-10,10,27.576802
-10,10,27.609715
-10,10,27.638636
-10,10,27.725404
-10,10,27.751335
-10,10,27.777266
-10,10,27.804193
-10,10,27.829127
-10,10,27.85406
-10,10,27.880988
-10,10,27.908913
-10,10,27.996679
-10,10,28.044564
-10,10,28.070481
-10,10,28.144289
-10,10,28.241025
-10,10,28.265959
-10,10,28.290892
-10,10,28.342753
-10,10,28.369714
-5,6,28.383684
-8,9,28.45246
-10,10,28.478391
-10,10,28.505318
-10,10,28.570432
-10,10,28.63326
-10,10,28.65919
-10,10,28.686119
-10,10,28.713043
-10,10,28.739974
-10,10,28.764873
-10,10,28.789842
-10,10,28.816766
-10,10,28.843698
-6,7,28.946417
-10,10,28.973352
-10,10,29.025217
-10,10,29.05115
-10,10,29.07708
-10,10,29.105988
-10,10,29.133918
-10,10,29.160862
-10,10,29.244582
-10,10,29.292497
-7,8,29.314438
-10,10,29.341364
-10,10,29.368292
-9,10,29.394187
-10,10,29.420157
-10,10,29.447084
-10,10,29.532862
-10,10,29.558793
-10,10,29.585713
-10,10,29.610643
-10,10,29.690391
-10,10,29.718317
-10,10,29.745286
-10,10,29.771218
-10,10,29.796148
-10,10,29.823075
-10,10,29.849016
-10,10,29.937768
-10,10,29.999602
-10,10,30.026539
-10,10,30.052463
-10,10,30.078407
-10,10,30.105328
-10,10,30.131219
-8,9,30.223015
-6,7,30.242952
-10,10,30.269876
-9,10,30.295773
-5,6,30.311771
-10,10,30.338696
-10,10,30.366625
-10,10,30.391558
-10,10,30.501261
-10,10,30.527201
-10,10,30.553148
-10,10,30.580011
-10,10,30.658873
-10,10,30.687801
-10,10,30.71573
-10,10,30.741653
-10,10,30.767587
-10,10,30.794477
-10,10,30.823399
-10,10,30.851325
-10,10,30.87925
