# {"t_start": 1599164722.0594153, "env_id": "gaussexplore-v0"} 
r,l,t
2.917842,20,1.093321
1.76616,20,1.695856
1.397378,20,2.22359
4.751349,20,2.791287
2.520226,20,3.399592
0.933249,20,4.005627
2.426539,20,4.591299
1.402389,20,5.197908
3.43995,20,5.784312
1.6697,20,6.32359
1.223132,20,6.894309
2.104942,20,7.503148
3.396719,20,8.123842
0.769688,20,8.671111
2.095246,20,9.256925
4.12037,20,9.80633
0.667053,20,10.32866
1.074411,20,10.898978
5.764388,20,11.501361
8.277351,20,12.105324
1.325781,20,12.670956
3.346679,20,13.248784
1.549469,20,13.777584
0.812575,20,14.413901
1.733717,20,14.974618
0.306184,20,15.521072
1.599076,20,16.093379
0.291574,20,16.685019
5.118406,20,17.318023
3.61714,20,17.911049
2.677205,20,18.477226
0.062889,20,19.05231
2.987645,20,19.6576
2.796183,20,20.28816
2.127124,20,20.8878
0.94591,20,21.466232
2.327256,20,22.062822
0.881598,20,22.576501
1.011668,20,23.094455
1.462609,20,23.597929
7.18445,20,24.148745
1.092901,20,24.767929
6.670345,20,25.331167
7.186902,20,25.910836
0.632325,20,26.560096
0.995501,20,27.060875
3.022915,20,27.671515
1.625794,20,28.283589
0.223975,20,28.904676
3.659736,20,29.441897
1.733826,20,30.038939
1.88035,20,30.62752
1.82857,20,31.138363
2.909159,20,31.788326
6.474383,20,32.381588
1.739104,20,32.922915
2.077863,20,33.445144
2.173047,20,33.947813
1.494984,20,34.568419
1.390143,20,35.148731
1.436318,20,35.782329
2.469723,20,36.344136
1.164948,20,36.923302
0.4309,20,37.557588
2.243991,20,38.107779
3.138219,20,38.795636
1.79353,20,39.467887
7.011379,20,40.037258
0.061896,20,40.631763
1.851817,20,41.056391
0.427039,20,41.524007
0.728195,20,42.084824
0.811947,20,42.68567
2.278936,20,43.288871
1.030339,20,43.719991
9.842736,20,44.152136
0.315522,20,44.671173
1.986603,20,45.301551
0.959756,20,45.831185
0.712545,20,46.364939
0.658015,20,46.982129
0.93668,20,47.596375
5.156011,20,48.103711
1.235296,20,48.645533
2.252908,20,49.278678
0.927525,20,49.867325
0.80741,20,50.412618
8.833833,20,51.01313
0.512445,20,51.535286
1.01913,20,52.123748
8.416656,20,52.695537
3.469315,20,53.302372
2.493399,20,53.919991
0.680673,20,54.427845
0.794191,20,55.054837
0.713277,20,55.575156
2.33632,20,56.130352
9.867367,20,56.694416
