# {"t_start": 1599164722.0735881, "env_id": "gaussexplore-v0"} 
r,l,t
3.701968,20,1.081061
0.966417,20,1.681683
2.846943,20,2.210363
3.149912,20,2.778112
2.168473,20,3.386416
1.966571,20,3.99245
2.856337,20,4.578123
2.733004,20,5.183735
2.853706,20,5.770139
1.941157,20,6.310417
1.142389,20,6.881133
2.613202,20,7.489972
0.499877,20,8.110666
1.866166,20,8.657935
2.195716,20,9.24375
3.380798,20,9.792157
0.547778,20,10.315531
1.935388,20,10.884805
7.184364,20,11.488189
1.276483,20,12.092149
1.526116,20,12.657782
5.665501,20,13.23561
3.795205,20,13.764481
1.9035,20,14.403723
12.597288,20,14.961485
0.418876,20,15.507969
5.719824,20,16.079206
0.308358,20,16.671844
3.658892,20,17.303851
7.740469,20,17.898
1.607066,20,18.46405
1.023459,20,19.039135
2.43113,20,19.644426
1.932612,20,20.274984
1.538316,20,20.873627
3.922731,20,21.454054
2.91772,20,22.049646
0.605817,20,22.562328
5.73849,20,23.081279
0.090332,20,23.584714
0.753747,20,24.135571
2.292389,20,24.754786
0.015148,20,25.316994
3.224215,20,25.89775
1.877309,20,26.546921
1.251512,20,27.047703
0.720069,20,27.658368
2.021741,20,28.270413
2.266204,20,28.891505
0.901943,20,29.427725
5.346674,20,30.026761
3.042942,20,30.613347
2.058941,20,31.125187
1.157349,20,31.776147
2.859092,20,32.367415
1.075081,20,32.909739
2.02922,20,33.431968
1.317525,20,33.934635
2.953803,20,34.555318
1.941819,20,35.134558
0.101494,20,35.769153
2.706526,20,36.330987
0.068635,20,36.910318
2.914883,20,37.545412
2.511044,20,38.094603
2.164511,20,38.78346
1.637759,20,39.455591
1.467963,20,40.023085
1.290845,20,40.61759
2.871502,20,41.044216
0.841731,20,41.510831
1.548841,20,42.070651
1.11138,20,42.672494
6.451369,20,43.275695
5.011147,20,43.705818
1.458026,20,44.138741
2.716629,20,44.658487
1.040646,20,45.288058
1.472231,20,45.818009
0.835138,20,46.351764
1.673674,20,46.968954
2.190778,20,47.583334
3.692608,20,48.090616
3.911105,20,48.63136
1.847063,20,49.264506
0.744067,20,49.853152
5.533196,20,50.398446
2.056259,20,50.998957
0.515234,20,51.52211
1.300666,20,52.110579
1.249738,20,52.682361
0.715579,20,53.289196
1.689838,20,53.906744
0.683887,20,54.41467
3.863584,20,55.040665
3.36616,20,55.561957
5.786437,20,56.117178
1.283654,20,56.680243
1.717253,20,57.268444
0.210435,20,57.889448
2.308414,20,58.504404
0.83288,20,59.04291
1.421514,20,59.345104
0.025188,20,59.850976
2.947866,20,60.475103
1.461305,20,61.044907
6.033475,20,61.580207
2.626978,20,62.142228
1.378414,20,62.722974
