# {"t_start": 1599164722.1334283, "env_id": "gaussexplore-v0"} 
r,l,t
1.519539,20,1.027182
1.274163,20,1.625832
1.421025,20,2.153515
6.459697,20,2.726324
2.63509,20,3.329568
3.139928,20,3.935601
2.233943,20,4.521276
4.477546,20,5.129878
1.97664,20,5.712293
1.637794,20,6.253834
2.275394,20,6.824285
1.269755,20,7.433124
1.044031,20,8.054815
0.656061,20,8.601085
1.263088,20,9.186902
6.220049,20,9.735314
1.403512,20,10.258687
1.757157,20,10.832623
0.204855,20,11.431339
1.922657,20,12.039291
1.336381,20,12.600932
1.649785,20,13.178761
1.769844,20,13.713541
9.058194,20,14.347893
2.304967,20,14.903595
2.672678,20,15.450023
1.325843,20,16.023399
2.128275,20,16.615017
1.211262,20,17.247133
1.634478,20,17.840687
0.905674,20,18.407202
11.193197,20,18.986275
2.81132,20,19.586625
0.55451,20,20.21818
2.662811,20,20.817776
0.431492,20,21.402374
2.187389,20,21.992798
4.811759,20,22.507507
2.280285,20,23.024432
2.343015,20,23.528863
3.877306,20,24.078723
0.291917,20,24.698026
4.800637,20,25.259617
1.424115,20,25.842521
0.599548,20,26.489073
1.885392,20,26.991848
2.982487,20,27.601546
4.301984,20,28.213566
2.511967,20,28.834658
2.30015,20,29.370945
4.728713,20,29.972903
0.836085,20,30.556498
2.490725,20,31.068372
1.401955,20,31.723321
2.572047,20,32.310567
0.630444,20,32.853886
1.270646,20,33.37512
1.17046,20,33.878783
1.820057,20,34.499395
2.582413,20,35.078738
1.482439,20,35.711346
1.733247,20,36.276137
2.110429,20,36.853171
0.762042,20,37.489605
1.438172,20,38.039744
1.607517,20,38.729947
2.225615,20,39.40285
0.94472,20,39.96524
5.562154,20,40.561769
1.982043,20,40.988363
0.568876,20,41.454978
2.287739,20,42.012822
1.535602,20,42.616644
2.204707,20,43.218847
3.172495,20,43.651019
1.033666,20,44.082903
7.760306,20,44.603142
0.242024,20,45.232524
0.899597,20,45.763179
0.61357,20,46.298096
1.854399,20,46.913103
0.438582,20,47.526277
0.651575,20,48.034686
5.952689,20,48.575508
0.015888,20,49.208657
0.364423,20,49.796306
1.178676,20,50.340599
1.296967,20,50.94211
0.673896,20,51.465124
0.506016,20,52.053732
4.006845,20,52.625542
2.665477,20,53.236501
0.519859,20,53.848974
0.457716,20,54.358824
0.331363,20,54.983817
2.039119,20,55.506148
0.74177,20,56.064062
2.131983,20,56.624392
2.588771,20,57.215582
1.796604,20,57.832308
0.891305,20,58.449545
2.696487,20,58.986097
0.572401,20,59.289253
0.427451,20,59.798132
2.015874,20,60.417299
1.242319,20,60.988636
1.550358,20,61.524357
7.024331,20,62.087503
1.124732,20,62.665104
3.449758,20,63.299311
2.621173,20,63.897521
1.127256,20,64.566105
0.004766,20,65.172653
0.472539,20,65.787535
5.778653,20,66.399344
1.181062,20,66.964133
2.026142,20,67.530933
0.922492,20,68.10711
2.348302,20,68.706528
1.796494,20,69.273895
0.58707,20,69.902716
3.802445,20,70.529413
3.610462,20,71.169652
1.050142,20,71.788365
2.502635,20,72.434022
1.94602,20,73.070529
0.438386,20,73.628879
6.633572,20,74.261696
1.283886,20,74.836369
3.520592,20,75.415224
1.789011,20,75.984946
3.618013,20,76.53981
0.652798,20,77.075242
0.819881,20,77.59203
1.393098,20,78.220407
1.741821,20,78.779548
1.228764,20,79.366061
0.304215,20,79.951576
0.519977,20,80.590101
13.434463,20,81.182484
1.290817,20,81.744703
1.035755,20,82.316042
2.373208,20,82.911284
1.595623,20,83.516583
2.707402,20,84.075717
2.6988,20,84.669829
0.931919,20,85.29846
1.587477,20,85.859118
2.477,20,86.465459
3.671363,20,87.081448
1.252696,20,87.678305
0.303183,20,88.235632
1.930248,20,88.844429
1.960855,20,89.418383
0.449853,20,90.050801
0.334868,20,90.606762
2.314151,20,91.222391
1.510806,20,91.706397
0.210611,20,92.217
1.734265,20,92.745059
2.360292,20,93.369538
0.86896,20,93.923546
2.266565,20,94.501065
2.004925,20,95.06055
2.009742,20,95.676743
0.181546,20,96.295794
0.536923,20,96.921256
3.296556,20,97.491884
5.727009,20,98.044471
1.749963,20,98.653045
1.883224,20,99.240916
1.214518,20,99.79548
1.714511,20,100.361444
0.567265,20,100.869996
1.864991,20,101.463571
2.43629,20,102.05019
0.188706,20,102.652647
3.649015,20,103.23903
1.764183,20,103.776314
0.858297,20,104.377267
3.273537,20,104.93233
0.16242,20,105.490293
0.800278,20,106.10166
0.992542,20,106.722612
2.117448,20,107.344417
1.721263,20,107.929877
2.401048,20,108.617159
1.755414,20,109.191622
1.89593,20,109.759878
0.350762,20,110.325858
7.873665,20,110.916347
2.81962,20,111.433136
3.687102,20,112.004033
2.828,20,112.629374
2.159846,20,113.208658
4.01107,20,113.750357
3.401343,20,114.384343
2.389006,20,114.935647
0.346838,20,115.488902
0.969514,20,116.056424
2.399515,20,116.689305
2.3293,20,117.241304
2.216419,20,117.671717
2.27544,20,117.98857
3.788773,20,118.581862
0.480494,20,119.209345
3.221734,20,119.781985
1.647563,20,120.405039
1.850659,20,120.95157
2.823002,20,121.479237
3.070548,20,122.076731
1.576222,20,122.713391
3.154528,20,123.302962
1.796194,20,123.900785
1.34745,20,124.518581
2.37537,20,125.120272
1.433291,20,125.690177
0.805863,20,126.24701
1.994271,20,126.837664
1.410905,20,127.440218
0.567732,20,128.00996
1.706575,20,128.617836
1.080267,20,129.233301
1.510929,20,129.817408
0.920047,20,130.40261
1.603541,20,130.956243
8.567001,20,131.538133
1.66176,20,132.105534
0.637114,20,132.699438
6.058789,20,133.224696
1.106779,20,133.823462
1.115385,20,134.437679
2.33144,20,135.008742
0.066189,20,135.627077
2.518525,20,136.163342
2.173653,20,136.730292
1.246531,20,137.312698
6.695116,20,137.92879
1.028968,20,138.513817
2.073661,20,139.075474
1.740264,20,139.692169
2.486863,20,140.240938
2.865916,20,140.825341
1.9242,20,141.468537
7.311062,20,141.984524
1.865116,20,142.562243
0.523854,20,143.146348
0.874638,20,143.722467
0.447746,20,144.304187
0.215225,20,144.912147
1.805588,20,145.471927
2.784632,20,146.067617
1.975941,20,146.595982
0.448628,20,147.189055
5.245769,20,147.836912
2.370207,20,148.382447
1.299447,20,148.943259
3.508984,20,149.511184
1.362675,20,150.085599
5.766905,20,150.632237
5.09822,20,151.174281
1.915013,20,151.77896
1.890908,20,152.332199
2.136312,20,152.974223
2.851979,20,153.560928
1.276841,20,154.136397
1.774303,20,154.711398
0.586479,20,155.322905
3.416088,20,155.94804
2.018174,20,156.598672
12.62179,20,157.134852
1.829269,20,157.694237
2.071095,20,158.298058
1.675022,20,158.918367
2.395714,20,159.489124
1.927272,20,160.050799
1.35743,20,160.624488
1.180113,20,161.163465
0.983186,20,161.716076
2.672964,20,162.278436
7.966225,20,162.861632
7.527913,20,163.443917
1.383307,20,164.004842
1.089854,20,164.573801
5.869857,20,165.078927
3.173628,20,165.683686
1.142488,20,166.268312
2.508984,20,166.846274
0.362001,20,167.439618
3.232151,20,168.071067
1.414483,20,168.718637
1.995638,20,169.353641
1.784638,20,169.919385
7.471462,20,170.497599
1.795628,20,171.124196
0.928738,20,171.725782
1.366536,20,172.348877
2.739607,20,172.966209
1.437159,20,173.563027
0.502289,20,174.137463
7.101774,20,174.796273
5.295036,20,175.413909
2.620077,20,175.990608
1.811366,20,176.436591
0.327366,20,176.702447
1.082372,20,177.288265
4.111157,20,177.826793
1.349226,20,178.439379
7.489707,20,178.996024
1.28766,20,179.544198
1.785031,20,180.119955
0.04307,20,180.711143
5.014338,20,181.356076
1.494839,20,181.93065
0.575239,20,182.52197
0.780613,20,183.057584
5.124537,20,183.631132
1.986086,20,184.197798
0.307585,20,184.797361
0.477352,20,185.359219
2.613028,20,185.922516
1.962677,20,186.544116
1.771821,20,187.142588
1.1063,20,187.657217
2.517003,20,188.27473
0.752125,20,188.807241
4.42519,20,189.370769
4.469846,20,190.000498
4.086342,20,190.549313
1.581914,20,191.110322
1.926439,20,191.657164
0.681907,20,192.298645
1.992389,20,192.919513
0.056238,20,193.556897
4.650072,20,194.116353
1.19194,20,194.719137
1.683071,20,195.359019
2.132347,20,196.011684
2.998977,20,196.660855
2.074408,20,197.217582
5.508973,20,197.765025
2.567569,20,198.295929
1.05288,20,198.889622
1.120254,20,199.509195
7.744888,20,200.11949
1.014528,20,200.769047
0.395557,20,201.32316
1.279579,20,201.909918
0.95835,20,202.548564
7.274922,20,203.094615
1.097957,20,203.683672
0.106981,20,204.288781
1.572987,20,204.871685
2.934811,20,205.398023
2.108858,20,206.024824
3.468325,20,206.608961
2.998028,20,207.180035
0.603816,20,207.760797
4.140503,20,208.338605
3.783609,20,208.970565
2.36549,20,209.579753
1.70053,20,210.182335
0.514152,20,210.75848
1.373671,20,211.350175
2.652086,20,211.932092
9.081474,20,212.511448
1.259013,20,213.093232
2.103869,20,213.673908
2.03572,20,214.297438
3.594251,20,214.894646
1.133914,20,215.503042
0.579079,20,216.116741
2.195945,20,216.78601
0.945526,20,217.368275
2.625413,20,217.981063
5.531699,20,218.636063
0.975976,20,219.225414
3.841405,20,219.798986
0.810644,20,220.418594
1.724116,20,221.00205
0.38912,20,221.649814
1.019363,20,222.254415
0.943376,20,222.871598
2.112156,20,223.464975
1.687334,20,224.083083
2.149248,20,224.68142
1.084026,20,225.318286
1.90801,20,225.949831
1.946859,20,226.524489
2.117201,20,227.155863
2.570958,20,227.749714
1.173721,20,228.302001
7.240215,20,228.950435
4.056948,20,229.547036
1.566994,20,230.151815
1.222943,20,230.747232
0.649563,20,231.313981
6.626952,20,231.944071
5.300951,20,232.554348
1.902867,20,233.154073
1.079969,20,233.741547
0.501452,20,234.250236
