# {"t_start": 1599164722.0705965, "env_id": "gaussexplore-v0"} 
r,l,t
0.419377,20,1.083138
2.888388,20,1.684675
2.450248,20,2.213355
0.492664,20,2.781104
0.960864,20,3.388411
2.03852,20,3.995442
3.115321,20,4.580117
1.612736,20,5.186727
4.379719,20,5.77313
1.786075,20,6.313408
0.263934,20,6.884125
1.752145,20,7.492963
2.529723,20,8.113658
0.714047,20,8.660926
2.844959,20,9.246742
2.693626,20,9.795149
1.769594,20,10.317479
8.970265,20,10.887797
1.428552,20,11.49018
0.442493,20,12.09514
1.821407,20,12.660774
0.777693,20,13.238602
0.698064,20,13.767473
3.195599,20,14.405721
1.086684,20,14.964477
1.59011,20,15.510961
1.379475,20,16.082198
1.311997,20,16.674836
2.535045,20,17.306842
1.986338,20,17.899868
2.146926,20,18.466045
1.269596,20,19.042126
0.459699,20,19.646419
7.24708,20,20.276979
0.958423,20,20.876619
1.966462,20,21.456048
1.388807,20,22.051641
3.09641,20,22.56532
2.141317,20,23.084271
1.510274,20,23.587706
0.013942,20,24.137563
1.461793,20,24.757777
0.291984,20,25.319986
9.218066,20,25.900741
3.396634,20,26.549913
1.147133,20,27.049694
3.341739,20,27.66136
2.435145,20,28.273405
6.336687,20,28.893495
1.199095,20,29.430716
2.498406,20,30.029753
6.176593,20,30.616338
0.722999,20,31.128179
2.217045,20,31.778142
0.630537,20,32.370407
0.372568,20,32.91273
0.424758,20,33.43496
3.047584,20,33.937627
2.059426,20,34.558309
3.257681,20,35.13755
5.47066,20,35.772145
1.191887,20,36.333978
9.481258,20,36.913011
5.475845,20,37.548404
0.014406,20,38.097594
3.209876,20,38.786452
1.238237,20,39.457585
1.491636,20,40.026077
3.441623,20,40.620582
2.688125,20,41.046208
2.438015,20,41.513823
3.317978,20,42.073643
2.480788,20,42.675486
1.844887,20,43.27769
0.999231,20,43.70881
4.414909,20,44.141732
0.583145,20,44.661479
5.681413,20,45.29105
2.341227,20,45.821001
3.86037,20,46.354755
1.356369,20,46.971946
2.736961,20,47.586326
2.298715,20,48.093607
1.616949,20,48.634352
0.262287,20,49.267497
3.252388,20,49.856144
6.300976,20,50.401437
2.701013,20,51.001949
1.613285,20,51.524105
4.868665,20,52.113571
1.958759,20,52.685353
1.082512,20,53.292188
5.565852,20,53.909736
2.163244,20,54.416663
7.504459,20,55.043656
0.42421,20,55.563975
0.75813,20,56.12017
0.083562,20,56.683235
2.384903,20,57.271436
4.652476,20,57.89244
0.841688,20,58.507395
1.588813,20,59.045902
1.631424,20,59.348096
2.560347,20,59.853967
2.841949,20,60.478095
3.943248,20,61.047899
2.420991,20,61.583199
5.759756,20,62.145219
0.321732,20,62.724938
0.883628,20,63.359239
1.69875,20,63.956361
0.014961,20,64.621915
2.319518,20,65.229957
0.012008,20,65.848307
1.945518,20,66.458702
1.081299,20,67.0209
0.997393,20,67.590773
1.492828,20,68.165934
1.380917,20,68.765371
3.562915,20,69.328743
0.253116,20,69.961512
3.634688,20,70.58693
3.436261,20,71.229492
1.964378,20,71.843218
2.461236,20,72.49059
0.259041,20,73.126117
1.073561,20,73.68951
2.752424,20,74.32059
0.660948,20,74.895214
3.551755,20,75.474474
1.718045,20,76.045784
2.520466,20,76.599956
0.338396,20,77.135052
1.181474,20,77.6519
1.574389,20,78.280197
0.806987,20,78.838351
1.36831,20,79.424902
0.491672,20,80.006407
2.52027,20,80.645928
3.62515,20,81.242326
1.342637,20,81.804544
2.782422,20,82.369877
5.296524,20,82.965606
2.868364,20,83.573897
0.679686,20,84.135554
2.995986,20,84.72967
0.276406,20,85.357257
1.004404,20,85.916955
7.820871,20,86.523997
1.663267,20,87.140235
0.97674,20,87.738141
1.267563,20,88.296472
1.835919,20,88.904268
1.907157,20,89.478223
4.715135,20,90.110641
2.410439,20,90.666568
0.311775,20,91.283353
4.099938,20,91.765201
3.034272,20,92.273482
2.899488,20,92.8049
3.359435,20,93.429377
2.079301,20,93.978397
2.089111,20,94.556915
1.041591,20,95.12039
2.071496,20,95.731594
1.776588,20,96.350648
1.740894,20,96.975111
0.409722,20,97.550727
0.740899,20,98.106285
0.958242,20,98.707899
2.085217,20,99.299758
2.072002,20,99.855319
0.866713,20,100.420253
0.086491,20,100.930835
4.068128,20,101.517808
0.849685,20,102.109033
0.697483,20,102.7075
0.286819,20,103.298871
1.414689,20,103.835158
1.574808,20,104.436059
1.184898,20,104.993399
1.10211,20,105.549176
1.813136,20,106.156513
0.104834,20,106.777464
0.117244,20,107.404257
1.949019,20,107.989718
1.36208,20,108.672909
2.436119,20,109.251462
0.502381,20,109.819718
4.796611,20,110.385699
2.119958,20,110.975184
1.045203,20,111.49198
0.54481,20,112.05988
1.865263,20,112.688986
1.290069,20,113.2675
1.091289,20,113.810197
2.444099,20,114.438161
2.403768,20,114.992857
4.172864,20,115.548743
0.06336,20,116.113272
1.006702,20,116.748147
2.033492,20,117.298566
2.63428,20,117.731558
3.972817,20,118.048408
1.590186,20,118.640706
2.876075,20,119.26418
1.497312,20,119.841824
1.937418,20,120.464456
1.454728,20,121.008389
1.644664,20,121.537048
2.446508,20,122.138059
1.427722,20,122.772703
2.069816,20,123.363823
1.372295,20,123.959562
