# {"t_start": 1599164722.0663369, "env_id": "gaussexplore-v0"} 
r,l,t
1.032654,20,1.087397
0.887124,20,1.688935
3.089273,20,2.217614
4.348098,20,2.785363
1.954761,20,3.392671
2.231889,20,3.999701
4.770225,20,4.584377
0.888165,20,5.190987
4.616575,20,5.77739
0.656654,20,6.317668
3.788978,20,6.888384
1.668479,20,7.496227
3.410172,20,8.117917
2.510638,20,8.665186
2.50675,20,9.251002
0.805861,20,9.799408
1.388362,20,10.321739
1.696196,20,10.892056
3.904115,20,11.494439
1.629287,20,12.0994
0.965111,20,12.665033
1.16539,20,13.242861
1.803362,20,13.771733
0.110372,20,14.408984
1.210469,20,14.967697
2.4023,20,15.51522
2.471562,20,16.086457
3.340541,20,16.679096
0.470276,20,17.311102
3.747864,20,17.904128
1.324709,20,18.470304
0.168725,20,19.045389
1.746817,20,19.650678
1.850905,20,20.281238
0.525557,20,20.880879
6.582432,20,21.460308
1.928809,20,22.0559
2.119752,20,22.569579
0.959073,20,23.088531
8.487722,20,23.591965
2.492505,20,24.141823
10.329029,20,24.762037
2.747346,20,25.324246
1.071196,20,25.904625
2.351775,20,26.553174
1.889571,20,27.053954
2.962454,20,27.664594
2.782153,20,28.277665
1.760187,20,28.897754
3.500891,20,29.434976
2.093278,20,30.033014
1.043429,20,30.620598
1.373739,20,31.132438
2.068706,20,31.782401
1.460638,20,32.374666
7.569662,20,32.91699
1.356442,20,33.43922
1.42323,20,33.941886
1.249529,20,34.562569
1.461148,20,35.14181
2.103109,20,35.776404
1.025212,20,36.338238
1.642968,20,36.916381
0.602296,20,37.552663
8.979743,20,38.101854
1.856078,20,38.789715
2.855589,20,39.461845
0.651419,20,40.030336
2.033252,20,40.624841
1.156466,20,41.050468
1.543033,20,41.518082
1.916294,20,42.077902
0.693319,20,42.678748
2.048725,20,43.28195
2.235699,20,43.713069
1.462342,20,44.145992
2.647378,20,44.665248
1.926479,20,45.29463
1.078576,20,45.824263
2.842983,20,46.359015
2.252768,20,46.976205
0.752492,20,47.590372
1.833577,20,48.097867
0.972105,20,48.638611
3.713752,20,49.271757
1.354672,20,49.860404
2.344842,20,50.405697
0.516351,20,51.006208
3.379908,20,51.528364
0.673834,20,52.117831
1.34478,20,52.689612
1.113867,20,53.296447
1.6965,20,53.913069
5.5855,20,54.420923
6.225108,20,55.047916
1.766805,20,55.568234
1.13158,20,56.124429
1.286959,20,56.687495
1.803389,20,57.275696
4.255668,20,57.896699
0.093224,20,58.511655
1.016756,20,59.050161
3.211744,20,59.352356
0.981042,20,59.85723
3.725128,20,60.482354
3.155602,20,61.052158
2.463007,20,61.587459
1.330172,20,62.149479
4.413889,20,62.729198
1.090068,20,63.363498
0.729831,20,63.959624
0.721253,20,64.626175
2.037442,20,65.234217
1.737411,20,65.852566
0.441224,20,66.462442
1.360642,20,67.02516
3.595751,20,67.595033
2.031089,20,68.170194
0.844944,20,68.76963
5.626522,20,69.332006
1.296704,20,69.965772
1.068529,20,70.59119
3.605283,20,71.232754
1.893955,20,71.84648
1.122106,20,72.49385
1.360078,20,73.12938
1.60135,20,73.693769
0.853295,20,74.324849
1.415145,20,74.899474
2.239377,20,75.478733
5.047702,20,76.050043
1.889095,20,76.604215
0.140239,20,77.139312
1.37189,20,77.65616
2.511348,20,78.284456
3.450764,20,78.84261
2.636047,20,79.429162
3.126637,20,80.010666
1.22076,20,80.64919
7.262923,20,81.246586
1.777083,20,81.808803
6.894217,20,82.374136
3.150303,20,82.969866
1.132068,20,83.577207
2.471091,20,84.138784
1.209142,20,84.733929
0.518104,20,85.361516
2.201931,20,85.921215
3.285066,20,86.528256
1.309114,20,87.144495
1.374794,20,87.741367
1.065155,20,88.300732
1.06612,20,88.908528
2.039231,20,89.481485
7.946657,20,90.113904
0.34073,20,90.670828
5.83683,20,91.286492
1.306018,20,91.769461
1.552143,20,92.277742
1.499109,20,92.809159
5.719842,20,93.433637
0.456458,20,93.982124
0.970369,20,94.561175
1.804504,20,95.12465
0.884374,20,95.735854
0.169411,20,96.354907
3.156235,20,96.978767
2.981992,20,97.554986
0.083279,20,98.110545
1.01297,20,98.712159
1.77568,20,99.304017
1.18491,20,99.859578
5.515195,20,100.424512
0.674071,20,100.935095
1.453615,20,101.522068
0.31978,20,102.113292
2.787341,20,102.71176
1.376956,20,103.303131
2.440829,20,103.839417
3.985258,20,104.440318
0.278772,20,104.997658
2.390922,20,105.553436
3.10229,20,106.160773
1.198734,20,106.781723
0.30626,20,107.408517
0.297762,20,107.993978
2.879475,20,108.677168
4.123547,20,109.255721
8.536333,20,109.823046
1.29205,20,110.389958
3.8365,20,110.979444
0.991866,20,111.496239
3.002523,20,112.06414
0.349403,20,112.693245
5.186473,20,113.27176
0.434727,20,113.814457
3.176916,20,114.442421
7.062834,20,114.997117
1.521116,20,115.553002
3.258484,20,116.116533
0.874498,20,116.752407
1.498205,20,117.302825
0.87455,20,117.735818
0.194558,20,118.052668
1.195098,20,118.644966
3.024754,20,119.267443
6.66193,20,119.846083
1.452448,20,120.467718
1.898839,20,121.012649
4.443841,20,121.540323
3.113552,20,122.142319
2.325836,20,122.776963
6.380784,20,123.36806
0.042432,20,123.963822
1.70184,20,124.577695
1.152372,20,125.183307
0.666392,20,125.753284
0.875294,20,126.310133
0.667437,20,126.897773
1.149336,20,127.501293
2.439884,20,128.069016
1.302299,20,128.676357
7.167333,20,129.291456
0.821117,20,129.881477
2.021904,20,130.465711
0.99398,20,131.016872
0.910538,20,131.601238
1.513528,20,132.168736
1.314667,20,132.757604
1.195375,20,133.28266
1.198611,20,133.8865
1.358676,20,134.500233
1.685655,20,135.07284
0.540345,20,135.686481
1.549089,20,136.226446
0.896968,20,136.790786
1.305509,20,137.371793
1.013162,20,137.991858
8.873334,20,138.578914
2.205586,20,139.134508
0.039458,20,139.756332
0.218658,20,140.304193
2.171328,20,140.885448
0.113684,20,141.526653
2.029426,20,142.047625
2.695783,20,142.626342
0.951151,20,143.205528
2.291575,20,143.785566
2.429194,20,144.368286
2.384607,20,144.971223
0.962296,20,145.530041
3.733649,20,146.130719
2.365343,20,146.659086
2.78978,20,147.252114
2.771906,20,147.900014
4.084967,20,148.445548
1.948587,20,149.007359
1.611239,20,149.575372
0.599457,20,150.14571
0.662437,20,150.690353
7.127545,20,151.233347
1.754109,20,151.837938
5.246823,20,152.395294
0.13628,20,153.033337
1.515556,20,153.618999
1.310184,20,154.194474
2.259377,20,154.774501
4.264542,20,155.387987
2.567964,20,156.007123
1.831283,20,156.657743
1.631883,20,157.198152
1.827645,20,157.758335
1.232454,20,158.362157
1.50187,20,158.977479
11.666318,20,159.549235
1.929164,20,160.114852
0.066937,20,160.687591
5.998836,20,161.226567
1.291397,20,161.778662
3.515421,20,162.341532
1.775851,20,162.922316
0.401035,20,163.502876
4.056566,20,164.066993
1.521667,20,164.637815
0.686635,20,165.143935
1.649214,20,165.744794
2.153276,20,166.333405
0.281492,20,166.910524
1.496105,20,167.499727
1.007626,20,168.13211
2.278955,20,168.781685
2.021915,20,169.416743
1.22451,20,169.982486
1.569207,20,170.561698
0.557305,20,171.188295
2.26246,20,171.788861
2.642967,20,172.407986
2.125123,20,173.029312
1.728912,20,173.627086
2.152799,20,174.201628
1.454725,20,174.8563
0.657262,20,175.476855
2.042754,20,176.04955
2.344773,20,176.499694
3.818044,20,176.760563
0.932719,20,177.35037
3.374651,20,177.886903
1.535179,20,178.498589
1.528178,20,179.058696
1.095432,20,179.6073
1.77452,20,180.184019
1.793801,20,180.775242
0.053276,20,181.414193
1.203765,20,181.994744
2.170402,20,182.585072
0.690143,20,183.120349
3.353798,20,183.695225
1.140636,20,184.261899
1.326322,20,184.860464
1.43377,20,185.420739
1.497446,20,185.980631
1.214653,20,186.608182
2.301414,20,187.207686
3.106985,20,187.720366
2.148842,20,188.338789
8.385518,20,188.871341
3.118571,20,189.433835
1.174906,20,190.05861
4.527129,20,190.613389
3.766131,20,191.174534
1.183548,20,191.716874
0.017944,20,192.356761
1.288909,20,192.983615
1.270881,20,193.618004
7.352784,20,194.180366
2.377609,20,194.780243
3.232114,20,195.419462
2.635221,20,196.074789
1.062531,20,196.72548
1.959532,20,197.279643
3.449835,20,197.829125
2.442918,20,198.358155
1.747281,20,198.953722
0.616229,20,199.573248
2.181676,20,200.181081
0.751456,20,200.832064
1.431013,20,201.386399
4.262994,20,201.973015
1.213297,20,202.611666
0.487941,20,203.157719
6.65278,20,203.743778
1.942329,20,204.347891
1.097887,20,204.935784
1.503226,20,205.461125
1.320121,20,206.086899
2.187699,20,206.673062
3.206334,20,207.245133
2.0477,20,207.823901
0.657017,20,208.401755
1.107933,20,209.034665
2.992792,20,209.642853
0.392201,20,210.245437
0.845313,20,210.818588
2.027785,20,211.410288
0.54399,20,211.996192
5.706609,20,212.574552
0.5022,20,213.151347
3.552011,20,213.737009
0.752978,20,214.361349
1.571314,20,214.957816
1.41942,20,215.566139
1.472786,20,216.174857
1.918172,20,216.844125
1.017217,20,217.432374
2.016471,20,218.04217
1.967723,20,218.699171
1.848438,20,219.286519
0.201374,20,219.860094
0.499017,20,220.481697
0.378778,20,221.065152
1.237072,20,221.712448
0.982413,20,222.317518
2.279665,20,222.934701
2.496937,20,223.53016
0.583518,20,224.147182
1.173077,20,224.74552
1.91481,20,225.381321
1.3412,20,226.012927
0.578873,20,226.587645
0.548619,20,227.219961
0.726609,20,227.812816
3.409049,20,228.361179
2.300634,20,229.01254
0.472823,20,229.609627
1.727211,20,230.210926
5.603991,20,230.810334
1.88737,20,231.374092
5.225771,20,232.007175
6.996252,20,232.617452
1.339842,20,233.217014
2.359764,20,233.805538
0.972615,20,234.313336
0.047949,20,234.893417
1.645088,20,235.497829
10.176784,20,235.951898
2.133518,20,236.214432
0.618438,20,236.84199
2.853357,20,237.452214
1.119162,20,237.991782
1.709939,20,238.606741
1.118109,20,239.201522
1.947684,20,239.788722
0.929988,20,240.357283
8.993498,20,240.972319
3.929211,20,241.605716
1.581923,20,242.204579
2.322126,20,242.810747
4.611893,20,243.385944
1.908099,20,243.976825
1.518738,20,244.563038
4.50493,20,245.134721
0.390696,20,245.707407
2.263253,20,246.239712
2.190959,20,246.815737
0.980336,20,247.386018
2.514166,20,247.999356
2.843709,20,248.551371
3.103135,20,249.075231
2.603033,20,249.654695
0.852211,20,250.251299
0.779259,20,250.744582
0.838641,20,251.190241
0.955129,20,251.647381
4.512027,20,252.168549
0.822891,20,252.751696
1.900256,20,253.342533
1.098119,20,253.892347
1.089155,20,254.436958
0.543137,20,255.035496
0.141207,20,255.638474
0.733193,20,256.259327
2.854455,20,256.85923
0.229565,20,257.440901
2.522015,20,258.131472
0.714234,20,258.756952
1.21247,20,259.40422
1.276324,20,259.98004
1.064158,20,260.56396
1.93124,20,261.151512
1.434718,20,261.77721
0.553555,20,262.461182
1.734966,20,263.147301
0.668656,20,263.800214
2.410433,20,264.463436
2.395769,20,265.08058
1.266223,20,265.71159
1.092895,20,266.312289
1.378023,20,266.979911
1.649589,20,267.576181
1.9288,20,268.213737
1.110161,20,268.843109
3.939954,20,269.438323
2.261535,20,270.057325
3.226644,20,270.609024
2.629512,20,271.212637
1.092528,20,271.795321
1.045573,20,272.397848
0.958149,20,273.015647
2.467059,20,273.599328
