# {"t_start": 1599164722.04737, "env_id": "gaussexplore-v0"} 
r,l,t
2.160456,20,1.103853
0.862046,20,1.705907
1.142558,20,2.235636
1.10391,20,2.801339
1.178744,20,3.410693
6.478678,20,4.017672
0.563989,20,4.602346
1.905158,20,5.208957
0.40064,20,5.79536
2.791544,20,6.335635
1.417676,20,6.905357
2.453273,20,7.514195
2.428719,20,8.135887
1.811798,20,8.682159
2.096857,20,9.267971
6.796522,20,9.817337
1.596963,20,10.339709
1.811395,20,10.910026
1.650222,20,11.512412
2.917989,20,12.11737
2.516178,20,12.682004
2.315048,20,13.259833
0.486932,20,13.789629
3.327998,20,14.424948
2.565575,20,14.985665
1.516033,20,15.533118
1.065843,20,16.104426
4.020445,20,16.696068
1.894675,20,17.329072
0.859863,20,17.922704
5.236306,20,18.488274
1.453429,20,19.062361
1.587814,20,19.668649
2.769272,20,20.299208
1.224023,20,20.898844
1.23648,20,21.476282
2.662652,20,22.073872
0.157991,20,22.587548
0.447745,20,23.105504
3.431708,20,23.609974
2.053143,20,24.15978
6.816543,20,24.778976
1.416551,20,25.342144
1.624708,20,25.906642
3.604535,20,26.571144
1.314846,20,27.071922
1.98782,20,27.682564
4.448459,20,28.294638
1.72477,20,28.916266
0.019398,20,29.452945
2.887542,20,30.048989
4.930719,20,30.638566
0.987202,20,31.14941
0.170852,20,31.798375
2.16003,20,32.392637
6.712901,20,32.933962
0.260413,20,33.457189
1.298918,20,33.958861
0.672261,20,34.57943
2.507058,20,35.159739
0.575474,20,35.794374
3.639257,20,36.355182
1.192594,20,36.934243
0.413635,20,37.568636
1.903321,20,38.118818
0.109703,20,38.80569
5.050012,20,39.47881
2.034924,20,40.048306
2.399725,20,40.642811
1.754432,20,41.06744
1.273037,20,41.535053
0.494689,20,42.09582
1.778935,20,42.696719
0.92736,20,43.299919
3.518036,20,43.731039
1.338608,20,44.162987
2.965328,20,44.681222
3.34034,20,45.312599
3.891476,20,45.842233
1.125205,20,46.375988
1.81593,20,46.993177
0.933394,20,47.607424
2.529703,20,48.11476
7.762092,20,48.656578
1.403722,20,49.288732
0.028356,20,49.878412
1.091784,20,50.423667
2.900499,20,51.024179
0.843997,20,51.546334
0.915197,20,52.134753
1.939841,20,52.707582
3.097893,20,53.312415
1.401757,20,53.932036
0.872301,20,54.437898
1.472838,20,55.064889
1.819312,20,55.586164
