# {"t_start": 1599164722.146393, "env_id": "gaussexplore-v0"} 
r,l,t
1.042693,20,1.0152
3.012016,20,1.612868
1.45357,20,2.141547
1.799717,20,2.715354
1.202235,20,3.318661
0.477394,20,3.922637
1.020427,20,4.508311
1.23002,20,5.118929
2.47118,20,5.699535
0.495293,20,6.24087
0.725675,20,6.812317
3.065064,20,7.421156
1.321416,20,8.042365
2.887906,20,8.589118
1.447109,20,9.174933
2.678659,20,9.72235
0.883189,20,10.2468
1.075132,20,10.821187
0.149613,20,11.418374
0.516564,20,12.027324
1.63771,20,12.588965
2.453793,20,13.166794
2.051613,20,13.702603
1.500559,20,14.335899
2.862131,20,14.891628
3.510122,20,15.438057
2.144045,20,16.011431
0.763172,20,16.602052
0.226784,20,17.235074
1.086556,20,17.827723
1.989512,20,18.394237
5.410649,20,18.975306
2.0013,20,19.574663
1.739204,20,20.205215
0.159461,20,20.805073
0.410194,20,21.390225
5.586953,20,21.980831
0.885686,20,22.494543
2.092752,20,23.012464
2.022332,20,23.515898
2.192125,20,24.066756
0.62647,20,24.685993
1.824174,20,25.247655
2.104351,20,25.831551
0.728034,20,26.477106
3.880634,20,26.978883
0.883417,20,27.589602
2.86178,20,28.201606
1.99249,20,28.82269
0.149365,20,29.358907
2.630043,20,29.959938
1.002107,20,30.54453
2.20176,20,31.05641
6.883297,20,31.712351
1.034706,20,32.298599
1.395006,20,32.840922
0.932558,20,33.363153
1.731232,20,33.866816
2.334762,20,34.487428
2.996897,20,35.066724
0.761108,20,35.69938
3.863971,20,36.263173
0.939936,20,36.841203
1.568388,20,37.47664
5.218213,20,38.027777
1.207217,20,38.717932
6.470932,20,39.391861
1.472269,20,39.952839
1.596052,20,40.549802
0.135354,20,40.975398
0.756094,20,41.443012
1.177895,20,41.999857
0.68835,20,42.605672
1.02582,20,43.206879
0.98889,20,43.640056
3.526468,20,44.071921
2.56047,20,44.591174
6.417195,20,45.219559
2.379541,20,45.75122
3.464054,20,46.285932
0.715462,20,46.901136
2.132145,20,47.514309
1.997444,20,48.022771
2.271782,20,48.564142
1.149845,20,49.195692
2.086562,20,49.783342
0.749387,20,50.328631
0.561025,20,50.930142
2.506612,20,51.452159
2.615685,20,52.041764
0.871477,20,52.613574
2.351852,20,53.224743
1.164114,20,53.83601
0.257057,20,54.345859
1.008416,20,54.970852
1.875618,20,55.494309
2.250125,20,56.052162
1.698208,20,56.611427
1.301576,20,57.204613
2.391734,20,57.819945
1.509531,20,58.43758
1.788158,20,58.973132
3.070934,20,59.276288
1.636148,20,59.786148
1.965519,20,60.404334
6.20426,20,60.97609
0.725367,20,61.512424
1.227123,20,62.075407
1.051414,20,62.653138
1.497143,20,63.287344
3.235466,20,63.886551
4.830649,20,64.554304
0.546714,20,65.160144
1.080968,20,65.77457
2.151973,20,66.38638
2.5928,20,66.951168
1.2745,20,67.517968
8.471302,20,68.094145
0.786601,20,68.694559
2.716103,20,69.262926
1.240248,20,69.889751
1.053488,20,70.518444
2.709587,20,71.157685
10.066314,20,71.776398
3.204759,20,72.423056
1.534869,20,73.05956
1.934127,20,73.616912
5.551353,20,74.249699
1.989826,20,74.823562
1.241321,20,75.402259
0.567832,20,75.972978
3.157436,20,76.527842
0.197703,20,77.062278
0.40221,20,77.579065
1.803544,20,78.207443
2.375753,20,78.766584
0.491025,20,79.353096
1.990566,20,79.940607
0.214335,20,80.579134
1.677087,20,81.170519
1.966953,20,81.732736
1.422951,20,82.305072
3.598189,20,82.899317
1.291352,20,83.504616
1.30491,20,84.062752
2.784107,20,84.657863
2.459577,20,85.285496
2.607754,20,85.846153
1.99723,20,86.453186
0.368064,20,87.068483
0.364396,20,87.666338
0.445061,20,88.223665
1.04777,20,88.832461
2.436086,20,89.406416
1.363058,20,90.037836
0.185666,20,90.594795
1.696257,20,91.210425
1.472473,20,91.693432
0.411114,20,92.205742
7.067553,20,92.732094
1.732697,20,93.357571
2.980002,20,93.912575
0.076329,20,94.490095
1.777858,20,95.048894
1.324439,20,95.665773
0.451317,20,96.283826
3.682747,20,96.909457
1.579772,20,97.47892
1.413499,20,98.032482
0.623876,20,98.642075
1.249975,20,99.228948
1.53803,20,99.783512
2.809504,20,100.348479
3.732206,20,100.858029
1.038774,20,101.451605
1.507422,20,102.038222
0.07065,20,102.641677
0.183558,20,103.227064
2.253344,20,103.764348
3.403257,20,104.36587
0.473216,20,104.920367
0.969134,20,105.478324
2.185828,20,106.090691
8.52683,20,106.711642
0.787977,20,107.333448
0.695994,20,107.917911
6.569391,20,108.605224
1.808913,20,109.179654
1.97954,20,109.747909
2.366701,20,110.313937
1.444542,20,110.903382
0.450866,20,111.420172
0.670116,20,111.992067
1.595129,20,112.617411
3.739329,20,113.195693
1.360449,20,113.738389
0.267349,20,114.372374
2.939238,20,114.922683
1.083842,20,115.476934
0.477048,20,116.045453
2.432825,20,116.677336
2.969486,20,117.229334
1.479222,20,117.65975
4.68068,20,117.975605
3.995532,20,118.568897
0.061454,20,119.197382
1.174563,20,119.770053
0.852045,20,120.393073
2.126945,20,120.9406
1.388176,20,121.467274
4.620272,20,122.064764
3.078679,20,122.701423
2.142939,20,123.290023
0.368557,20,123.887821
1.609779,20,124.506613
3.221811,20,125.107307
1.675567,20,125.678271
2.802739,20,126.235045
0.941178,20,126.826717
1.049107,20,127.428256
1.136139,20,127.997993
2.158696,20,128.605904
1.880093,20,129.221332
0.386833,20,129.805444
0.776048,20,130.390641
2.429168,20,130.944697
0.517441,20,131.526171
0.230769,20,132.09257
7.209379,20,132.687471
1.247661,20,133.212727
1.200538,20,133.812492
8.910129,20,134.425714
0.013361,20,134.996774
1.712896,20,135.614113
0.204374,20,136.151375
3.069636,20,136.719294
1.362453,20,137.301785
3.861039,20,137.915826
2.362011,20,138.500852
1.926274,20,139.06347
