# {"t_start": 1599164722.093535, "env_id": "gaussexplore-v0"} 
r,l,t
2.70862,20,1.063069
2.459215,20,1.662736
4.351328,20,2.191414
1.768291,20,2.761227
0.659696,20,3.36647
0.046113,20,3.973713
2.147239,20,4.559174
3.502779,20,5.165841
2.764022,20,5.751189
5.746774,20,6.291503
5.063486,20,6.862184
4.833258,20,7.471023
0.799304,20,8.091716
0.388383,20,8.638985
2.871571,20,9.224799
5.024426,20,9.77221
1.177498,20,10.295584
1.685638,20,10.866366
3.042467,20,11.469238
2.014819,20,12.0742
2.57201,20,12.63886
0.334694,20,13.21666
0.588403,20,13.747458
1.519648,20,14.385766
0.364788,20,14.942491
7.435497,20,15.488919
2.270641,20,16.061253
1.473992,20,16.652895
1.350408,20,17.284901
1.682353,20,17.87863
4.152227,20,18.4451
3.598719,20,19.021182
1.489515,20,19.625477
0.763478,20,20.256035
1.73,20,20.855676
2.868419,20,21.437098
2.416628,20,22.030696
3.897279,20,22.544376
1.717628,20,23.062329
3.044273,20,23.565764
8.357313,20,24.116622
3.740282,20,24.73584
0.562559,20,25.297973
3.0882,20,25.878422
0.605078,20,26.528013
1.458117,20,27.02975
1.633682,20,27.639422
2.824021,20,28.251464
4.762093,20,28.872556
1.779782,20,29.408775
2.349671,20,30.008808
1.45866,20,30.594396
2.926781,20,31.106238
1.00348,20,31.758196
3.542635,20,32.348466
1.140626,20,32.890787
2.656741,20,33.413018
0.886774,20,33.915685
1.753564,20,34.536296
2.590548,20,35.11659
2.833407,20,35.750237
8.027956,20,36.313093
1.484236,20,36.891069
0.618153,20,37.527456
0.560206,20,38.077644
2.2446,20,38.76651
1.132427,20,39.437639
1.438892,20,40.004136
1.576399,20,40.59864
2.108612,20,41.026261
2.572815,20,41.492877
2.235426,20,42.050704
1.187216,20,42.653545
1.781632,20,43.256746
1.472869,20,43.687866
1.705549,20,44.119792
1.893769,20,44.640046
2.05767,20,45.269426
0.729377,20,45.799059
1.74671,20,46.333812
0.673438,20,46.951003
1.523494,20,47.564607
0.982912,20,48.072585
1.650472,20,48.612413
1.867391,20,49.246557
3.398144,20,49.833205
6.66269,20,50.379696
2.648302,20,50.980008
3.05651,20,51.502163
0.676763,20,52.091631
0.242679,20,52.663435
0.293555,20,53.271243
1.207757,20,53.887795
0.626031,20,54.395721
0.950902,20,55.021715
1.417139,20,55.543024
1.455933,20,56.099225
0.911729,20,56.661294
0.063359,20,57.251488
1.830268,20,57.870207
2.088326,20,58.485453
1.124258,20,59.023989
0.146322,20,59.326156
9.257497,20,59.833093
1.0502,20,60.455156
2.203011,20,61.025956
1.649214,20,61.562256
2.813654,20,62.124275
1.468475,20,62.703027
1.765694,20,63.33721
2.314326,20,63.93442
0.500217,20,64.602003
2.724046,20,65.208356
1.617063,20,65.826365
1.30856,20,66.437241
2.049647,20,67.000953
2.929791,20,67.569058
1.484242,20,68.14401
1.719424,20,68.743429
1.312131,20,69.308804
3.369482,20,69.93957
5.757621,20,70.566984
0.053649,20,71.20755
1.991815,20,71.823272
2.488112,20,72.469604
1.431901,20,73.106173
2.896559,20,73.667263
1.655043,20,74.29865
2.948964,20,74.874269
1.373284,20,75.452126
1.087457,20,76.023842
2.420566,20,76.577708
2.491095,20,77.112114
1.495544,20,77.629929
2.14647,20,78.258301
2.992916,20,78.816409
3.810897,20,79.403959
1.763229,20,79.98646
0.605361,20,80.624983
1.840278,20,81.220385
1.44428,20,81.782602
2.333518,20,82.349953
0.58542,20,82.945659
1.951358,20,83.553485
2.764359,20,84.113616
3.648082,20,84.707729
2.210167,20,85.335315
2.064219,20,85.895022
2.648156,20,86.503053
2.904272,20,87.119293
2.283905,20,87.716262
0.834309,20,88.274558
1.500855,20,88.882327
5.33699,20,89.456281
2.045347,20,90.0887
0.416027,20,90.644656
1.772334,20,91.261433
1.211262,20,91.743266
0.882832,20,92.253029
1.202753,20,92.783102
1.753723,20,93.407437
0.683214,20,93.958451
1.981396,20,94.535972
1.529524,20,95.09845
0.43445,20,95.711651
4.77132,20,96.3307
2.578648,20,96.955175
2.426542,20,97.528791
1.302685,20,98.083347
1.206493,20,98.687952
1.395663,20,99.278814
9.837539,20,99.833378
3.928171,20,100.399309
5.333467,20,100.908895
0.849974,20,101.497477
1.084813,20,102.088089
3.27735,20,102.687554
1.253465,20,103.27693
1.130076,20,103.814213
1.739407,20,104.415115
1.567191,20,104.971159
8.576111,20,105.528192
3.383287,20,106.136568
1.619798,20,106.757518
1.470226,20,107.382316
0.293129,20,107.967818
2.418242,20,108.652999
3.26096,20,109.22952
1.943392,20,109.797776
1.900278,20,110.363757
0.70964,20,110.953248
2.21016,20,111.470038
4.137049,20,112.039937
1.252297,20,112.667044
0.140357,20,113.245559
8.078983,20,113.788256
0.979241,20,114.418251
2.797573,20,114.97198
2.262194,20,115.526801
1.963195,20,116.093324
0.097277,20,116.727203
0.476654,20,117.277205
7.722547,20,117.709616
4.530783,20,118.026581
1.871541,20,118.61976
1.475231,20,119.244234
6.522029,20,119.819884
0.78718,20,120.442514
1.891071,20,120.98747
3.847289,20,121.516102
1.680445,20,122.115628
2.140296,20,122.750768
4.682123,20,123.340884
3.833073,20,123.938688
2.286911,20,124.553487
1.094091,20,125.157172
3.144934,20,125.728204
0.29996,20,126.28491
1.51019,20,126.872568
2.363966,20,127.477088
1.126853,20,128.04491
1.044219,20,128.651802
0.954871,20,129.268252
3.57296,20,129.855277
4.925449,20,130.440507
0.05919,20,130.991145
2.328507,20,131.575037
0.411296,20,132.142921
4.456653,20,132.734323
0.018931,20,133.259504
3.417688,20,133.860299
1.786864,20,134.476026
0.990715,20,135.046639
1.692735,20,135.663007
1.263689,20,136.201241
3.179394,20,136.766079
0.583039,20,137.347586
2.724758,20,137.966689
1.860355,20,138.551716
2.091354,20,139.110304
1.391433,20,139.731066
0.230334,20,140.27807
0.112423,20,140.860245
0.435886,20,141.502446
0.304264,20,142.021424
1.529103,20,142.600141
0.351699,20,143.180255
1.09457,20,143.759368
0.306267,20,144.342216
1.083876,20,144.947047
2.566048,20,145.506834
1.989631,20,146.104518
0.600879,20,146.633882
1.018314,20,147.225916
2.011113,20,147.874811
1.683474,20,148.419345
1.423095,20,148.981158
1.11347,20,149.54908
1.344029,20,150.121503
3.619864,20,150.666147
0.916781,20,151.209179
1.577206,20,151.813732
0.249701,20,152.370099
1.046372,20,153.009131
0.040891,20,153.594836
2.328207,20,154.171265
4.596808,20,154.7483
1.393061,20,155.361717
1.287349,20,155.982912
1.052272,20,156.634577
1.815386,20,157.172801
1.984234,20,157.732134
2.182116,20,158.336955
1.185848,20,158.953274
1.80155,20,159.52403
3.256662,20,160.088652
0.981085,20,160.661391
6.884144,20,161.200367
3.223713,20,161.752974
1.681124,20,162.316377
1.139456,20,162.898474
1.560404,20,163.477673
7.2189,20,164.040792
0.23436,20,164.611693
1.472191,20,165.117737
1.810727,20,165.720588
1.816845,20,166.30721
0.997667,20,166.884174
6.359081,20,167.475549
3.722345,20,168.106905
1.37899,20,168.756536
6.885995,20,169.390582
0.752758,20,169.957283
0.998137,20,170.535499
2.830323,20,171.162094
