# {"t_start": 1599164722.0895455, "env_id": "gaussexplore-v0"} 
r,l,t
2.324581,20,1.066061
1.093429,20,1.666726
0.399608,20,2.195403
0.991935,20,2.764149
6.033249,20,3.370459
0.220416,20,3.977703
0.553878,20,4.562165
2.195196,20,5.169831
2.178301,20,5.754181
0.508104,20,6.295493
1.659941,20,6.866173
2.983659,20,7.475013
6.458203,20,8.095706
4.882444,20,8.642975
1.565123,20,9.228789
1.465281,20,9.7762
7.49706,20,10.299573
2.819498,20,10.870356
0.918521,20,11.472232
1.803112,20,12.077189
0.847833,20,12.642849
1.890776,20,13.22065
0.443177,20,13.751447
3.418558,20,14.388757
1.775709,20,14.945528
6.272967,20,15.492012
2.194918,20,16.064248
0.056836,20,16.656884
1.929749,20,17.288891
1.12649,20,17.88262
0.944631,20,18.448093
0.259641,20,19.025171
6.826374,20,19.628468
1.609563,20,20.259027
0.570702,20,20.858669
2.356648,20,21.440092
2.387981,20,22.034686
0.027329,20,22.548366
0.664736,20,23.066319
2.334013,20,23.569754
1.244355,20,24.120612
1.781543,20,24.739829
0.254348,20,25.301962
2.740663,20,25.882412
0.532636,20,26.53196
7.638403,20,27.03374
1.012,20,27.643412
4.409347,20,28.255454
0.7719,20,28.875547
1.404035,20,29.412764
5.651397,20,30.012798
1.598287,20,30.598386
2.6699,20,31.110227
2.03846,20,31.761188
0.991321,20,32.352456
2.48906,20,32.894777
1.064493,20,33.417008
1.403663,20,33.919674
1.767873,20,34.540286
9.072444,20,35.119579
3.922279,20,35.754227
0.623125,20,36.317083
0.414542,20,36.895059
2.333244,20,37.530449
3.651955,20,38.081634
2.969043,20,38.769493
1.059798,20,39.440632
2.03461,20,40.007128
3.772434,20,40.60263
1.602855,20,41.03025
2.129605,20,41.495876
1.833948,20,42.054694
0.335834,20,42.657534
8.237808,20,43.260736
1.670423,20,43.690858
0.486478,20,44.123782
0.326952,20,44.643035
1.556128,20,45.272418
2.456228,20,45.803048
1.544466,20,46.337802
2.276714,20,46.953994
3.23923,20,47.568596
7.124526,20,48.076575
0.519953,20,48.616402
1.883308,20,49.24955
2.464643,20,49.837195
1.94465,20,50.383686
1.538279,20,50.983997
1.852153,20,51.506152
2.824283,20,52.09562
3.462714,20,52.667425
1.223478,20,53.275233
0.607615,20,53.891785
1.052398,20,54.39971
2.739833,20,55.025705
2.898729,20,55.547013
2.103358,20,56.103214
1.981749,20,56.665283
1.427828,20,57.254481
1.404834,20,57.874197
3.31369,20,58.489443
3.362142,20,59.026953
0.169278,20,59.330145
1.708074,20,59.837082
8.863157,20,60.459146
3.82064,20,61.029945
1.12438,20,61.56551
2.31626,20,62.128264
0.617635,20,62.707016
2.411765,20,63.3412
1.091794,20,63.93841
1.872483,20,64.605992
0.742316,20,65.212346
0.626007,20,65.830034
1.977688,20,66.440233
2.200488,20,67.004942
1.452578,20,67.573047
1.557219,20,68.148
0.23651,20,68.747418
1.249847,20,69.312793
0.315999,20,69.94356
0.386737,20,70.569978
0.291993,20,71.21154
1.151286,20,71.826264
1.954393,20,72.473593
0.968794,20,73.109164
2.95837,20,73.671252
1.102959,20,74.302639
0.143168,20,74.877262
2.588374,20,75.456115
1.419878,20,76.026834
3.681791,20,76.581698
8.843574,20,77.116103
1.11618,20,77.633919
1.180002,20,78.26229
2.119963,20,78.820399
1.6907,20,79.406952
4.868791,20,79.99045
1.499049,20,80.628972
2.114935,20,81.224375
2.927829,20,81.786591
8.080352,20,82.353942
1.429102,20,82.949648
3.584491,20,83.556477
2.02365,20,84.116605
6.607312,20,84.711718
1.292745,20,85.339304
6.033463,20,85.899011
2.256962,20,86.506045
5.822918,20,87.122283
6.519971,20,87.720251
0.162382,20,88.278548
0.705799,20,88.886316
1.372077,20,89.460271
1.407973,20,90.091692
4.780866,20,90.648646
3.712591,20,91.265423
2.234267,20,91.747255
0.513212,20,92.257019
0.084691,20,92.787091
2.3899,20,93.411426
0.491149,20,93.961444
8.666444,20,94.539961
4.299182,20,95.102439
3.747991,20,95.714643
4.24495,20,96.333692
1.386099,20,96.959164
1.143326,20,97.53278
0.108728,20,98.087336
1.821915,20,98.691941
3.631066,20,99.281807
4.486724,20,99.837367
3.067216,20,100.402301
2.503955,20,100.912884
2.170104,20,101.501466
2.27918,20,102.09108
3.169939,20,102.691543
1.748345,20,103.28092
1.636925,20,103.817205
1.823922,20,104.419104
1.037869,20,104.975148
1.116995,20,105.532181
1.634261,20,106.140557
1.399414,20,106.760511
1.530421,20,107.386305
1.444151,20,107.971807
1.069352,20,108.656989
1.696452,20,109.23351
3.049864,20,109.801765
1.621409,20,110.367746
0.013298,20,110.957237
6.218085,20,111.474027
1.276352,20,112.042929
0.411346,20,112.671034
1.865328,20,113.249548
-0.000437,20,113.792245
1.968498,20,114.42224
1.892054,20,114.974969
1.292447,20,115.530791
1.375706,20,116.096316
3.801049,20,116.730195
0.213419,20,117.280196
1.158973,20,117.713606
1.197623,20,118.030571
1.796834,20,118.622754
1.320875,20,119.247227
4.596581,20,119.823873
1.119176,20,120.446503
1.238724,20,120.99146
0.543351,20,121.520091
2.208309,20,122.119617
0.613849,20,122.754757
4.939909,20,123.344874
1.806091,20,123.942677
2.735063,20,124.557477
1.569062,20,125.161161
4.037575,20,125.731072
1.949937,20,126.2889
6.556891,20,126.876558
1.366151,20,127.480081
1.783948,20,128.0489
1.122342,20,128.654738
1.109883,20,129.271239
0.623823,20,129.859267
2.067898,20,130.444497
2.598776,20,130.995134
1.971785,20,131.579026
2.179058,20,132.146526
0.856026,20,132.737317
1.016544,20,133.262489
1.192973,20,133.864289
2.195062,20,134.480016
3.675961,20,135.050628
3.909686,20,135.665973
9.28846,20,136.204233
1.155289,20,136.770068
0.726202,20,137.351576
0.197336,20,137.970679
1.421379,20,138.555706
0.997597,20,139.113297
0.626919,20,139.734058
2.325986,20,140.28206
5.839396,20,140.863237
0.341669,20,141.506436
0.503747,20,142.025414
1.394342,20,142.604131
0.079072,20,143.184244
0.493621,20,143.763358
1.010227,20,144.346205
2.723412,20,144.951037
0.755575,20,145.509826
0.976677,20,146.108508
1.48659,20,146.636875
1.001656,20,147.229906
0.776618,20,147.8788
1.522834,20,148.422339
6.223821,20,148.985147
4.119233,20,149.55307
7.035303,20,150.125493
2.256801,20,150.670137
4.4668,20,151.213168
2.403075,20,151.817722
4.686949,20,152.374088
2.150658,20,153.01312
2.334653,20,153.598826
0.87282,20,154.174258
2.309072,20,154.752289
0.804286,20,155.365706
0.248217,20,155.985904
1.778168,20,156.637564
3.960627,20,157.17674
8.41323,20,157.735127
3.342143,20,158.339946
3.816189,20,158.957263
8.214032,20,159.52802
0.247553,20,160.092641
1.151066,20,160.66538
1.711026,20,161.204357
1.911051,20,161.756963
3.520124,20,162.320367
2.815318,20,162.901437
2.122777,20,163.481662
2.065218,20,164.044782
0.80554,20,164.615683
1.541458,20,165.121726
2.193452,20,165.724577
1.123805,20,166.3112
1.837819,20,166.888163
1.203236,20,167.479539
1.916734,20,168.110894
2.308103,20,168.760525
0.796872,20,169.394572
1.693501,20,169.961273
7.339201,20,170.539489
2.060071,20,171.166084
2.548286,20,171.766644
1.587967,20,172.387885
1.403326,20,173.008097
4.122745,20,173.60491
1.762653,20,174.179352
0.890864,20,174.836083
1.530941,20,175.455725
0.332092,20,176.031375
0.163836,20,176.477483
1.025593,20,176.741343
0.898886,20,177.329156
0.93016,20,177.866687
4.647118,20,178.478373
0.797151,20,179.037484
1.855513,20,179.586086
1.079813,20,180.161839
1.187854,20,180.753031
1.58422,20,181.393976
3.128186,20,181.972538
1.412776,20,182.56286
1.140248,20,183.098303
1.463552,20,183.673021
1.351993,20,184.239936
0.056118,20,184.83925
1.121903,20,185.399525
1.690982,20,185.960415
2.350683,20,186.585999
3.380096,20,187.185527
4.387542,20,187.699105
3.572813,20,188.31661
0.138014,20,188.84913
1.849891,20,189.411624
0.79262,20,190.038411
2.022943,20,190.591158
8.037988,20,191.152323
1.052891,20,191.696527
7.536833,20,192.336546
3.499324,20,192.961403
2.10379,20,193.595794
5.117805,20,194.15809
2.852135,20,194.760026
1.715719,20,195.397913
0.010791,20,196.052576
0.669105,20,196.703318
2.348185,20,197.258427
2.14739,20,197.806914
1.23898,20,198.336842
0.195387,20,198.932509
1.727293,20,199.551036
0.498457,20,200.159384
0.460902,20,200.809853
0.492342,20,201.364188
3.169399,20,201.951806
0.372189,20,202.589453
2.473741,20,203.135506
0.121035,20,203.723568
0.183031,20,204.32668
2.606448,20,204.913573
2.767217,20,205.439249
0.481412,20,206.065713
0.518445,20,206.65085
11.234314,20,207.222919
0.46049,20,207.802685
2.004748,20,208.380495
1.53531,20,209.012453
0.382383,20,209.619644
2.098502,20,210.223226
1.41802,20,210.798374
1.291098,20,211.388125
0.48971,20,211.973981
0.145967,20,212.55234
3.048027,20,213.131129
1.03786,20,213.714798
2.242484,20,214.339735
4.614751,20,214.935491
0.934314,20,215.543932
2.427254,20,216.15493
0.74153,20,216.823909
4.047608,20,217.410163
1.393873,20,218.020957
1.083979,20,218.676955
3.111903,20,219.264308
5.922061,20,219.839878
1.150577,20,220.460483
0.796066,20,221.043939
2.808522,20,221.690185
5.673015,20,222.296304
1.926301,20,222.913486
3.906467,20,223.507801
0.278335,20,224.124971
2.643354,20,224.723309
1.05193,20,225.359173
3.136716,20,225.990721
2.707966,20,226.565379
2.034233,20,227.197752
4.777415,20,227.790607
2.523892,20,228.340963
1.439718,20,228.991327
0.63378,20,229.588412
2.275658,20,230.190712
5.986813,20,230.788123
2.31512,20,231.352877
0.970621,20,231.98596
1.629679,20,232.595241
0.744804,20,233.195397
0.08453,20,233.78333
1.956847,20,234.292122
4.940496,20,234.872202
0.626906,20,235.475608
0.23138,20,235.930684
1.996328,20,236.19398
0.844817,20,236.819778
0.653457,20,237.431072
0.980459,20,237.970021
2.37696,20,238.586525
0.789759,20,239.179311
1.803933,20,239.76651
1.010555,20,240.335072
2.323416,20,240.950108
0.991969,20,241.584502
1.423596,20,242.184362
1.872665,20,242.789533
2.040906,20,243.366153
0.833634,20,243.955611
0.247321,20,244.541824
2.929935,20,245.112512
3.481384,20,245.685198
2.153842,20,246.2175
0.740387,20,246.793486
1.900863,20,247.363806
0.599826,20,247.977121
0.54027,20,248.531153
3.256879,20,249.05302
3.239392,20,249.632484
2.41472,20,250.229226
3.130503,20,250.72263
0.066045,20,251.168032
2.185903,20,251.625788
1.372312,20,252.148335
2.156918,20,252.73048
3.163601,20,253.319325
0.982251,20,253.870227
0.564848,20,254.414787
0.072182,20,255.01386
4.150219,20,255.616262
0.121556,20,256.240086
2.526847,20,256.83835
0.398177,20,257.420688
1.430794,20,258.111374
2.522994,20,258.735786
3.020747,20,259.382975
1.172998,20,259.958827
9.564548,20,260.543742
2.674559,20,261.129302
1.979146,20,261.755939
3.625115,20,262.439967
2.321199,20,263.125095
1.539436,20,263.779728
2.424932,20,264.441226
0.273968,20,265.059368
4.076978,20,265.688749
0.712014,20,266.292071
2.561285,20,266.958737
1.900418,20,267.553974
4.757324,20,268.19352
1.113989,20,268.821894
0.860892,20,269.416106
0.653632,20,270.037107
2.449447,20,270.588808
0.930641,20,271.192421
2.352694,20,271.774131
2.071664,20,272.376668
1.379869,20,272.994432
1.475263,20,273.577629
2.438077,20,274.104992
1.425662,20,274.671976
1.358258,20,275.179489
7.521217,20,275.670039
1.840073,20,276.17252
7.037618,20,276.67948
3.213067,20,277.175438
0.198509,20,277.669763
1.931492,20,278.142875
1.167798,20,278.667203
0.420246,20,279.201865
6.168211,20,279.696654
1.078845,20,280.310498
1.549188,20,280.969658
2.62233,20,281.607498
2.033744,20,282.212054
1.178559,20,282.782515
3.226433,20,283.403593
1.77421,20,284.010723
1.553941,20,284.623703
3.191289,20,285.17812
1.960686,20,285.817802
1.383128,20,286.452614
3.082186,20,287.043777
2.735481,20,287.63616
4.605819,20,288.268707
5.993587,20,288.896715
4.804705,20,289.510794
5.28383,20,290.09988
1.046569,20,290.752709
0.496268,20,291.459113
1.084935,20,292.085562
0.888837,20,292.69701
0.672729,20,293.307626
1.211997,20,293.918501
3.17276,20,294.530673
1.228501,20,294.990239
2.704494,20,295.284049
3.72828,20,295.848778
0.175709,20,296.418702
1.778862,20,296.975481
0.687279,20,297.519219
1.68383,20,298.086537
2.617918,20,298.666992
1.312524,20,299.261097
4.107462,20,299.875435
1.365793,20,300.482469
1.54848,20,301.025349
0.199602,20,301.600918
0.728278,20,302.197091
1.967706,20,302.804945
2.562673,20,303.380558
3.17988,20,303.970439
1.717057,20,304.56206
8.05845,20,305.137649
1.785636,20,305.764823
2.40825,20,306.301548
1.751702,20,306.905246
1.040434,20,307.450464
0.045729,20,308.017715
1.210297,20,308.613478
2.860461,20,309.180588
1.251518,20,309.760965
0.871525,20,310.329052
1.901001,20,310.910307
1.8208,20,311.52934
1.249774,20,312.138438
1.093053,20,312.677853
0.24816,20,313.344126
2.505617,20,313.916362
1.209987,20,314.460676
3.193508,20,315.052977
1.565082,20,315.673071
0.860796,20,316.230186
0.747676,20,316.738491
0.62714,20,317.296033
2.026425,20,317.920929
1.539453,20,318.584008
0.26584,20,319.094516
0.904051,20,319.741659
0.543886,20,320.309913
0.446187,20,320.951055
0.117851,20,321.559113
0.534182,20,322.144745
0.636868,20,322.68514
2.238391,20,323.273445
7.860958,20,323.883065
8.540986,20,324.495304
0.82939,20,325.053212
1.770217,20,325.649421
0.62026,20,326.192654
1.691824,20,326.795985
0.57053,20,327.407206
2.549652,20,328.020493
1.945655,20,328.563848
3.621269,20,329.185045
8.332804,20,329.796303
1.08878,20,330.398317
1.466094,20,330.949131
1.9612,20,331.539586
1.101565,20,332.104789
0.779937,20,332.680066
0.921592,20,333.275802
0.032134,20,333.738413
1.403573,20,334.332283
1.915959,20,334.854263
1.289274,20,335.453885
1.686807,20,336.057598
1.54361,20,336.678984
4.045957,20,337.262963
2.614638,20,337.836285
1.611175,20,338.411981
