# {"t_start": 1599164722.0995188, "env_id": "gaussexplore-v0"} 
r,l,t
1.085089,20,1.057222
2.852697,20,1.65775
1.0235,20,2.186426
2.081806,20,2.756245
1.111845,20,3.361483
0.325608,20,3.96773
1.533793,20,4.55319
1.860696,20,5.160796
1.377563,20,5.745206
3.518848,20,6.28552
4.484175,20,6.857239
7.391784,20,7.465039
1.011653,20,8.086883
0.649963,20,8.633001
1.548742,20,9.218815
1.133447,20,9.767227
1.949122,20,10.290602
3.488306,20,10.860902
2.184553,20,11.463254
3.900184,20,12.069213
0.10006,20,12.632876
1.277524,20,13.211673
0.64066,20,13.743481
1.594086,20,14.379782
0.07517,20,14.936507
3.786453,20,15.482936
2.297188,20,16.055269
9.981475,20,16.646911
3.878524,20,17.279949
0.282915,20,17.872647
1.06753,20,18.439116
1.862791,20,19.016196
1.716264,20,19.619493
1.13556,20,20.250051
8.147682,20,20.849692
4.962022,20,21.431114
2.479055,20,22.024713
2.319739,20,22.538392
2.729986,20,23.057344
0.168635,20,23.560777
0.247501,20,24.110639
1.978578,20,24.729856
2.112506,20,25.291989
4.033584,20,25.87351
1.682322,20,26.522029
0.339017,20,27.02476
0.575647,20,27.633439
1.905816,20,28.24548
0.733195,20,28.866572
2.360731,20,29.402791
3.026306,20,30.003823
1.274877,20,30.58941
2.463453,20,31.101252
0.366342,20,31.75321
0.811,20,32.342482
0.577068,20,32.885803
5.354818,20,33.407035
1.202576,20,33.909701
2.993974,20,34.530312
1.572766,20,35.110606
3.446118,20,35.744254
1.664734,20,36.308053
5.274548,20,36.885086
1.80003,20,37.521472
4.470503,20,38.071661
1.871685,20,38.761497
2.080172,20,39.432652
0.969058,20,39.998152
3.513268,20,40.593681
3.676877,20,41.020277
0.648816,20,41.486894
0.904241,20,42.045665
3.232856,20,42.647561
1.801103,20,43.250762
2.692075,20,43.68224
3.954812,20,44.114886
4.087659,20,44.634302
0.438666,20,45.263611
1.9967,20,45.793075
2.988319,20,46.327828
6.247637,20,46.945019
1.53823,20,47.559188
1.315697,20,48.067618
1.284292,20,48.606429
0.903974,20,49.240573
1.199576,20,49.828219
1.690945,20,50.373712
5.268498,20,50.975021
0.767052,20,51.497176
1.424074,20,52.085647
1.821554,20,52.657451
2.679823,20,53.266257
0.60592,20,53.881811
2.513611,20,54.390734
0.580979,20,55.015731
1.936655,20,55.538022
2.11808,20,56.094705
1.261498,20,56.656308
0.013942,20,57.245505
2.972959,20,57.864223
1.421879,20,58.479469
0.956359,20,59.018006
0.813642,20,59.321169
0.699699,20,59.828032
1.468989,20,60.450207
1.857271,20,61.019972
1.080773,20,61.556272
3.373974,20,62.11935
2.928976,20,62.698016
0.797558,20,63.331226
2.239532,20,63.928436
3.636716,20,64.596019
7.746906,20,65.203032
1.34252,20,65.820381
3.040372,20,66.431257
1.286433,20,66.995967
2.20825,20,67.563074
2.981376,20,68.139024
3.733316,20,68.738443
0.470462,20,69.303816
3.440818,20,69.934583
1.245028,20,70.561322
1.223238,20,71.201566
1.965995,20,71.817288
1.084118,20,72.464617
3.149594,20,73.100189
2.096451,20,73.661786
0.362331,20,74.292666
2.894442,20,74.868285
1.204193,20,75.447138
2.032256,20,76.017858
1.313915,20,76.572721
1.22371,20,77.107127
1.738539,20,77.624942
0.460182,20,78.252317
0.760366,20,78.810426
1.806949,20,79.397975
0.614004,20,79.981474
1.168258,20,80.620808
2.186688,20,81.214401
7.549755,20,81.777615
1.189118,20,82.344965
1.272898,20,82.940673
3.239334,20,83.548498
3.656652,20,84.107632
7.050135,20,84.701745
2.500504,20,85.330328
0.239878,20,85.890035
3.091308,20,86.497069
1.346031,20,87.113309
1.266866,20,87.711217
1.831288,20,88.268574
1.164461,20,88.876343
1.722995,20,89.450298
2.587037,20,90.082716
2.32091,20,90.639673
0.339263,20,91.255449
0.638212,20,91.738307
1.759665,20,92.247584
5.283803,20,92.777118
2.212375,20,93.401453
0.272855,20,93.953464
1.848213,20,94.530985
0.520162,20,95.093465
6.571211,20,95.706663
0.235049,20,96.325713
1.091716,20,96.950302
0.304259,20,97.5238
1.099427,20,98.077363
0.907116,20,98.68303
1.614136,20,99.27283
0.357975,20,99.827394
4.756136,20,100.393353
1.729256,20,100.902911
10.232939,20,101.492495
2.712159,20,102.082105
0.0199,20,102.682568
0.484761,20,103.270946
2.672444,20,103.808229
1.665291,20,104.409495
0.161077,20,104.965175
1.359502,20,105.522208
2.482138,20,106.131581
2.171035,20,106.752532
3.312499,20,107.376332
6.503858,20,107.961834
0.374,20,108.648046
1.441805,20,109.223536
2.075921,20,109.791792
3.939973,20,110.35877
1.687547,20,110.948262
2.055947,20,111.465053
2.642593,20,112.033953
2.549397,20,112.662057
0.860866,20,113.240572
1.356471,20,113.783269
2.350848,20,114.413264
3.543234,20,114.96705
2.800314,20,115.521815
1.365898,20,116.08734
0.548931,20,116.721219
2.118109,20,117.271222
0.629438,20,117.704629
1.401329,20,118.020597
3.125549,20,118.613776
1.25207,20,119.239247
0.81528,20,119.814896
1.402422,20,120.43653
7.224954,20,120.982486
3.532357,20,121.510118
0.661207,20,122.109644
1.469245,20,122.745337
1.00401,20,123.335875
1.067293,20,123.932704
7.843009,20,124.548502
0.793476,20,125.152185
3.899439,20,125.72222
0.712093,20,126.278926
5.466585,20,126.867579
9.674756,20,127.471104
6.992815,20,128.03988
1.856758,20,128.645818
0.228862,20,129.262269
0.337243,20,129.850314
2.075045,20,130.434524
3.055837,20,130.986161
0.356715,20,131.570052
2.526229,20,132.137476
2.476053,20,132.728339
1.905835,20,133.254037
1.538938,20,133.854315
1.340545,20,134.470042
0.796977,20,135.040655
10.13625,20,135.657994
0.707082,20,136.195257
3.121732,20,136.760095
0.051366,20,137.3426
3.479858,20,137.960705
2.530578,20,138.545732
2.854186,20,139.105318
1.962724,20,139.72545
0.250756,20,140.273005
1.927797,20,140.85526
2.900297,20,141.497461
2.463967,20,142.016436
5.282262,20,142.594157
1.799291,20,143.17527
1.28094,20,143.754382
1.132542,20,144.3371
0.887642,20,144.942067
2.029097,20,145.50085
0.994432,20,146.099532
2.26924,20,146.627948
1.257142,20,147.220931
6.782605,20,147.868827
11.769558,20,148.413362
1.005866,20,148.97635
1.935388,20,149.543096
3.58782,20,150.116518
0.277145,20,150.661162
6.152746,20,151.203195
2.125701,20,151.808745
1.71231,20,152.364115
2.198593,20,153.004146
