# {"t_start": 1599164722.1394122, "env_id": "gaussexplore-v0"} 
r,l,t
1.39735,20,1.022181
1.048444,20,1.619848
1.323849,20,2.148528
1.80861,20,2.721338
1.582992,20,3.324647
2.760411,20,3.929617
2.407137,20,4.515292
2.163897,20,5.124892
5.963824,20,5.706516
1.771535,20,6.24785
2.525767,20,6.819298
2.289082,20,7.42714
1.738259,20,8.049346
3.171966,20,8.596099
4.827734,20,9.181914
1.099545,20,9.729331
1.693905,20,10.252703
0.048929,20,10.827612
1.861812,20,11.425355
0.790822,20,12.033798
3.702298,20,12.594948
1.112896,20,13.173775
1.509444,20,13.708556
0.630755,20,14.34288
1.063544,20,14.898609
1.715354,20,15.44404
1.927728,20,16.017415
0.901741,20,16.609033
3.071667,20,17.241149
3.422928,20,17.834703
0.171279,20,18.401218
3.393216,20,18.981289
0.18701,20,19.581644
1.61015,20,20.212196
2.517824,20,20.812054
1.925104,20,21.39639
0.649177,20,21.986814
0.38976,20,22.501523
0.495368,20,23.019445
1.878644,20,23.522879
0.969019,20,24.072739
5.785528,20,24.692974
3.332923,20,25.253633
1.469566,20,25.837535
5.632934,20,26.484087
6.459817,20,26.985864
2.551522,20,27.596583
0.727359,20,28.208586
2.04519,20,28.828674
1.055775,20,29.364962
0.28458,20,29.966919
0.023431,20,30.551511
3.387623,20,31.062388
2.608482,20,31.718335
1.953414,20,32.304583
1.478853,20,32.847903
1.992395,20,33.370133
2.630922,20,33.872799
6.435689,20,34.493833
1.336376,20,35.072754
0.129608,20,35.706361
1.304977,20,36.270154
0.875936,20,36.848184
4.641256,20,37.483621
0.020275,20,38.033761
1.690635,20,38.724913
1.295761,20,39.397846
1.560583,20,39.959256
0.722892,20,40.555785
0.644677,20,40.982379
0.480765,20,41.449992
1.801892,20,42.006838
2.194385,20,42.611663
3.458759,20,43.212863
7.513269,20,43.646038
5.874468,20,44.077905
1.174873,20,44.597158
1.977229,20,45.22654
2.071728,20,45.757195
3.694234,20,46.292913
9.011309,20,46.908117
1.488217,20,47.52129
0.533717,20,48.029752
1.815419,20,48.57052
0.729903,20,49.202673
2.327837,20,49.790323
0.218791,20,50.335612
0.895473,20,50.937123
3.948383,20,51.45914
1.743704,20,52.048745
2.316896,20,52.620555
1.078147,20,53.231724
2.364165,20,53.84299
4.443219,20,54.35284
2.228434,20,54.977833
3.433622,20,55.50129
0.082182,20,56.058078
2.397738,20,56.618408
0.723662,20,57.210596
7.180389,20,57.826926
6.800787,20,58.443562
1.474804,20,58.980113
1.266933,20,59.283269
2.099429,20,59.792148
2.711668,20,60.411315
1.652364,20,60.983071
2.345791,20,61.519404
1.3119,20,62.082387
1.737422,20,62.660119
1.437959,20,63.293327
5.381621,20,63.892535
0.375531,20,64.561285
3.732692,20,65.167125
0.813541,20,65.781551
3.079008,20,66.393361
0.544583,20,66.958149
1.614784,20,67.524949
0.015939,20,68.101126
4.040113,20,68.700545
1.345222,20,69.268908
2.59935,20,69.896732
0.465833,20,70.524426
2.616253,20,71.164666
0.212442,20,71.783379
2.015352,20,72.429039
6.384315,20,73.065583
2.876304,20,73.622895
3.422581,20,74.255712
2.987047,20,74.830543
1.455345,20,75.40924
1.576923,20,75.978962
0.911922,20,76.534823
2.194892,20,77.069258
2.862157,20,77.586046
0.354862,20,78.214424
5.136355,20,78.773565
2.763166,20,79.360077
1.319181,20,79.94659
2.876757,20,80.585116
0.930333,20,81.1765
3.013485,20,81.739717
1.76657,20,82.311057
2.480255,20,82.906298
1.458199,20,83.510599
1.439322,20,84.069733
1.959523,20,84.663846
2.306009,20,85.292476
0.263444,20,85.853134
12.068625,20,86.459475
0.501178,20,87.075464
1.525708,20,87.673319
2.168572,20,88.230646
2.206374,20,88.839442
1.438025,20,89.412399
1.749955,20,90.044817
3.06766,20,90.601776
0.797127,20,91.217406
0.996937,20,91.700413
0.216121,20,92.211725
1.368439,20,92.739075
1.464957,20,93.364552
1.410077,20,93.918558
0.822255,20,94.496078
2.526491,20,95.055875
0.34547,20,95.671756
2.203457,20,96.290807
1.166325,20,96.915272
1.706513,20,97.4859
2.323473,20,98.038487
0.626915,20,98.648058
0.806225,20,99.234932
2.781181,20,99.790493
1.03627,20,100.35546
1.223136,20,100.86501
1.006467,20,101.458586
2.455234,20,102.044207
1.627804,20,102.647684
1.096088,20,103.234045
3.064866,20,103.770331
1.117719,20,104.371284
1.452172,20,104.926346
2.573951,20,105.485305
1.561319,20,106.096673
0.656432,20,106.717625
1.607016,20,107.339431
2.619122,20,107.923893
2.092591,20,108.611176
0.947118,20,109.186635
7.671336,20,109.753894
2.019828,20,110.320918
0.313013,20,110.910363
1.175936,20,111.427153
0.796544,20,111.999048
2.019208,20,112.624392
3.086502,20,113.202674
7.615611,20,113.74537
2.199437,20,114.379355
1.117788,20,114.929664
1.047479,20,115.483915
1.766059,20,116.051608
1.602669,20,116.684317
1.076153,20,117.23532
3.427604,20,117.666731
6.12299,20,117.982586
5.653362,20,118.575878
1.153228,20,119.203362
3.491733,20,119.777034
1.258687,20,120.400054
3.376422,20,120.946583
2.557246,20,121.474255
2.112135,20,122.071745
1.17795,20,122.707407
0.728421,20,123.297004
2.476563,20,123.894802
1.63159,20,124.513594
1.706506,20,125.114288
3.031883,20,125.684193
1.847475,20,126.241026
2.242213,20,126.832701
2.660937,20,127.434234
1.140043,20,128.003977
1.060781,20,128.612885
3.864191,20,129.227317
2.826143,20,129.811424
1.461409,20,130.396626
0.982456,20,130.951678
2.918996,20,131.53215
4.183379,20,132.09955
2.509478,20,132.693454
1.707319,20,133.218713
0.472245,20,133.818574
0.332837,20,134.431695
3.869555,20,135.002758
0.85806,20,135.621094
0.919986,20,136.158356
0.20458,20,136.72528
1.35988,20,137.307692
0.734929,20,137.922807
1.118692,20,138.507833
0.155566,20,139.06949
1.704118,20,139.687263
1.053485,20,140.234955
2.380322,20,140.820354
0.515849,20,141.463551
7.198363,20,141.97854
1.017367,20,142.557256
1.51712,20,143.141361
4.823466,20,143.716483
1.080317,20,144.299201
3.146161,20,144.90716
4.169403,20,145.465943
1.440644,20,146.061633
1.252793,20,146.589998
2.170284,20,147.183072
1.246885,20,147.831926
1.636124,20,148.377458
0.598784,20,148.938272
2.578261,20,149.506196
5.413574,20,150.079616
1.543333,20,150.626254
2.728549,20,151.169294
1.658262,20,151.773838
0.510183,20,152.326216
2.382829,20,152.969238
0.218435,20,153.555942
8.789108,20,154.131374
0.903373,20,154.705414
2.249929,20,155.316921
2.607919,20,155.943055
2.923085,20,156.593687
1.84823,20,157.129418
0.203844,20,157.688253
2.711996,20,158.293071
0.311954,20,158.91338
4.589361,20,159.48314
3.127228,20,160.045815
1.129909,20,160.618504
6.05436,20,161.157481
2.091595,20,161.710092
0.872377,20,162.272452
2.097338,20,162.855648
3.228701,20,163.437933
2.032877,20,163.99937
0.848622,20,164.568731
5.471691,20,165.073853
0.152243,20,165.67783
1.62611,20,166.262328
1.554822,20,166.841497
2.238092,20,167.434631
2.112832,20,168.065083
1.000999,20,168.71365
2.187537,20,169.348654
0.52615,20,169.913401
1.011081,20,170.491615
1.493574,20,171.118212
1.312547,20,171.719798
1.129156,20,172.34389
2.452003,20,172.961223
1.301015,20,173.55804
0.118479,20,174.131479
1.736307,20,174.790289
0.962076,20,175.407925
1.59477,20,175.984624
2.890906,20,176.430607
7.650095,20,176.696463
1.153957,20,177.282282
0.461197,20,177.820809
3.291702,20,178.433395
2.39029,20,178.990041
0.015412,20,179.538214
0.234875,20,180.113971
