# {"t_start": 1599164722.1364202, "env_id": "gaussexplore-v0"} 
r,l,t
1.729489,20,1.025173
1.057554,20,1.62284
1.426157,20,2.15152
3.098802,20,2.723332
2.940945,20,3.327639
1.390857,20,3.932609
1.662273,20,4.518284
5.310636,20,5.127884
2.056021,20,5.709508
2.781212,20,6.250842
1.389045,20,6.82229
0.927762,20,7.430132
0.555593,20,8.052338
0.356742,20,8.598094
9.091999,20,9.18391
2.292443,20,9.732322
0.857299,20,10.255695
1.767232,20,10.829631
1.367417,20,11.428347
0.383052,20,12.036299
1.488206,20,12.59794
0.180404,20,13.175769
7.379036,20,13.711548
3.545591,20,14.344901
2.660652,20,14.901601
2.036175,20,15.447031
1.639614,20,16.020407
0.718959,20,16.612025
2.388906,20,17.244141
1.292446,20,17.837695
3.070713,20,18.40421
1.982333,20,18.984281
2.190441,20,19.584636
2.432737,20,20.215188
1.919189,20,20.815046
0.664416,20,21.399382
4.586543,20,21.989806
1.784622,20,22.504515
1.148573,20,23.022437
1.589192,20,23.525871
2.354723,20,24.075731
1.773118,20,24.695034
2.330506,20,25.256625
2.362105,20,25.83953
2.87283,20,26.487078
1.953723,20,26.988856
1.661644,20,27.599575
1.611665,20,28.210574
2.243263,20,28.831666
7.841061,20,29.367954
2.176069,20,29.969911
3.635446,20,30.553506
1.357702,20,31.06538
0.202983,20,31.721327
0.65334,20,32.307575
0.227703,20,32.850894
0.979393,20,33.372128
3.402994,20,33.875791
1.513787,20,34.496825
1.748812,20,35.075746
0.627308,20,35.709353
6.858898,20,36.273145
0.724209,20,36.850179
1.138757,20,37.486613
0.249309,20,38.036752
3.436052,20,38.726955
1.393294,20,39.400837
6.274355,20,39.962248
2.505483,20,40.558777
2.446469,20,40.985371
1.29281,20,41.452984
2.31012,20,42.00983
2.985297,20,42.613652
2.589126,20,43.215855
1.820755,20,43.64903
3.502652,20,44.080897
4.138658,20,44.60015
4.508409,20,45.229532
6.500332,20,45.760187
0.896369,20,46.295104
2.099104,20,46.910111
1.640522,20,47.523285
2.297302,20,48.031694
1.207304,20,48.572516
5.72808,20,49.205665
1.96803,20,49.793314
1.68215,20,50.337607
5.606298,20,50.940115
2.013165,20,51.462132
2.094693,20,52.05074
0.740523,20,52.62255
2.564275,20,53.234716
0.887461,20,53.845982
2.348363,20,54.355832
1.243089,20,54.980825
1.968437,20,55.504112
2.240877,20,56.06107
1.872589,20,56.6214
0.258078,20,57.21259
1.803855,20,57.829917
5.199848,20,58.446553
4.147012,20,58.983105
4.685328,20,59.286261
2.289961,20,59.79514
2.105912,20,60.414307
1.018448,20,60.986063
7.172783,20,61.521365
1.221523,20,62.085379
2.732399,20,62.662112
7.293481,20,63.296319
2.516132,20,63.895527
1.35828,20,64.564113
1.365187,20,65.169661
0.036767,20,65.784543
3.037649,20,66.396353
1.380012,20,66.961141
2.698633,20,67.527941
0.18173,20,68.104118
1.304175,20,68.703537
5.56219,20,69.270903
0.694538,20,69.899724
2.84732,20,70.527417
3.75415,20,71.166661
6.061419,20,71.785373
0.586963,20,72.432031
2.56192,20,73.068575
2.155757,20,73.625887
3.000305,20,74.258704
0.50248,20,74.833535
1.658704,20,75.412232
1.468206,20,75.981954
1.267192,20,76.537815
0.421528,20,77.07225
1.247254,20,77.589038
0.983019,20,78.217416
2.066877,20,78.776556
1.485381,20,79.363069
1.312045,20,79.949582
2.397009,20,80.588108
1.703899,20,81.179492
1.591784,20,81.742709
1.931684,20,82.313051
1.955201,20,82.908292
4.446311,20,83.513591
1.308763,20,84.072725
4.318604,20,84.666837
1.478835,20,85.295468
0.456957,20,85.856126
3.049412,20,86.462467
0.476657,20,87.078456
0.698963,20,87.675313
1.244957,20,88.233638
0.167416,20,88.842433
0.588933,20,89.415391
3.244588,20,90.047809
0.960931,20,90.60377
1.542629,20,91.220397
2.376185,20,91.703405
0.965584,20,92.214716
0.023801,20,92.742067
2.541233,20,93.366546
3.002375,20,93.920554
2.104447,20,94.49907
5.320588,20,95.058555
1.20701,20,95.674748
3.992859,20,96.292802
2.78679,20,96.918264
2.31514,20,97.488892
1.806225,20,98.041479
1.27845,20,98.65105
0.497933,20,99.237924
1.392878,20,99.792488
1.411859,20,100.358452
0.769793,20,100.868002
3.173877,20,101.460579
1.521816,20,102.047199
2.165597,20,102.650676
1.4723,20,103.236038
2.210087,20,103.773323
4.442813,20,104.374275
2.697112,20,104.929338
1.508863,20,105.488297
0.543917,20,106.099665
0.089042,20,106.720617
2.74279,20,107.342423
0.455197,20,107.926885
0.045696,20,108.614167
1.156656,20,109.189627
0.955766,20,109.756886
0.189976,20,110.32391
0.815364,20,110.913355
0.227024,20,111.430145
6.548226,20,112.001041
3.384631,20,112.626382
2.149714,20,113.205666
0.416288,20,113.747365
1.381252,20,114.381351
0.264364,20,114.932656
2.25042,20,115.486907
2.41681,20,116.053432
3.414029,20,116.686313
1.690164,20,117.238312
1.784985,20,117.669723
5.606134,20,117.985578
0.416673,20,118.57887
0.997984,20,119.206353
1.094475,20,119.780025
0.320987,20,120.403046
2.75153,20,120.949575
1.462563,20,121.476245
1.202545,20,122.074737
1.096627,20,122.710399
1.299685,20,123.299995
1.693127,20,123.897794
2.801958,20,124.515589
4.072293,20,125.11728
1.033189,20,125.687185
0.563105,20,126.244018
0.162223,20,126.834672
9.18474,20,127.437226
2.75946,20,128.006968
2.088168,20,128.614844
1.203372,20,129.230309
1.669024,20,129.814416
2.982149,20,130.399618
2.184499,20,130.954246
1.482883,20,131.535141
0.017581,20,132.102542
8.222203,20,132.696446
1.384771,20,133.221704
0.908498,20,133.821566
1.841776,20,134.434687
1.669896,20,135.00575
1.285003,20,135.624085
4.056119,20,136.160351
1.658448,20,136.7273
1.25095,20,137.310684
1.762214,20,137.925798
1.851662,20,138.510825
2.841749,20,139.072482
0.21849,20,139.690255
1.001356,20,140.237947
0.499934,20,140.823346
0.972238,20,141.465545
2.221825,20,141.981532
7.613325,20,142.560248
1.310845,20,143.143356
0.264657,20,143.719475
0.266076,20,144.302193
2.86619,20,144.910151
2.818766,20,145.468935
0.891232,20,146.064625
3.083604,20,146.59299
