# {"t_start": 1599164722.082564, "env_id": "gaussexplore-v0"} 
r,l,t
1.114609,20,1.072085
1.894343,20,1.673707
0.792767,20,2.202384
1.964091,20,2.771131
0.484854,20,3.37744
2.245619,20,3.983474
1.897982,20,4.569147
1.757971,20,5.176812
2.70361,20,5.761163
2.298642,20,6.302474
6.278938,20,6.873155
5.508021,20,7.480996
0.492496,20,8.102687
5.006035,20,8.649956
1.285963,20,9.23577
5.710246,20,9.783181
1.143241,20,10.306555
2.175986,20,10.876826
1.600916,20,11.479213
3.217303,20,12.084171
2.265938,20,12.648806
6.455439,20,13.227631
0.794675,20,13.756428
4.135073,20,14.395739
1.436556,20,14.952509
2.253826,20,15.498993
1.860671,20,16.071229
6.421273,20,16.662868
1.756366,20,17.295872
1.320218,20,17.889024
4.404724,20,18.455074
0.80667,20,19.031155
5.257793,20,19.63545
0.069751,20,20.266008
2.022144,20,20.86565
2.236634,20,21.446075
1.280962,20,22.04067
2.808158,20,22.554349
1.36446,20,23.0733
1.305516,20,23.576735
1.067203,20,24.126595
1.318719,20,24.74581
2.477729,20,25.308944
1.967681,20,25.889393
2.034722,20,26.537945
0.68364,20,27.039723
0.192344,20,27.649392
1.174734,20,28.261437
1.760026,20,28.882529
1.699301,20,29.419745
1.075906,20,30.018782
0.421318,20,30.605367
1.315997,20,31.117208
1.665244,20,31.768169
1.563195,20,32.359437
1.187804,20,32.901758
3.777496,20,33.423989
0.009255,20,33.925659
1.051424,20,34.547267
1.265104,20,35.126561
1.459578,20,35.761208
4.66632,20,36.323015
4.428105,20,36.90204
0.484783,20,37.53743
3.912769,20,38.087809
0.711192,20,38.775478
3.213996,20,39.447613
2.960181,20,40.014109
1.517806,20,40.609611
1.337769,20,41.036264
3.96652,20,41.502857
3.612712,20,42.061675
2.325021,20,42.663518
0.456286,20,43.267177
1.764669,20,43.697839
1.645772,20,44.130763
0.728942,20,44.650017
2.044438,20,45.2794
1.243409,20,45.81003
2.29037,20,46.343785
1.258161,20,46.960975
1.600573,20,47.575146
2.372233,20,48.082559
4.977374,20,48.623384
3.250765,20,49.256531
2.606117,20,49.844176
1.263267,20,50.390466
1.901374,20,50.990979
0.913516,20,51.513134
1.451065,20,52.102602
2.959326,20,52.674406
2.971491,20,53.28125
4.01528,20,53.898304
2.919377,20,54.406692
2.032991,20,55.031689
1.183434,20,55.553585
1.69507,20,56.109201
1.649417,20,56.672264
2.406645,20,57.260465
0.930523,20,57.881178
1.722998,20,58.495428
0.78081,20,59.033934
3.066851,20,59.337126
1.825452,20,59.842992
0.36736,20,60.466127
1.677517,20,61.036927
0.987473,20,61.572491
0.78213,20,62.134248
0.715838,20,62.713998
1.211854,20,63.348181
5.811997,20,63.944393
0.312395,20,64.611943
2.314166,20,65.219327
9.828425,20,65.837015
1.337922,20,66.447214
0.25644,20,67.010926
1.926722,20,67.579801
1.91772,20,68.154981
2.747266,20,68.7544
2.328461,20,69.31877
2.314878,20,69.950541
0.094886,20,70.576959
5.295057,20,71.217524
4.351404,20,71.832248
7.546794,20,72.479689
2.262738,20,73.115148
0.562591,20,73.678234
2.197004,20,74.309621
0.710973,20,74.884243
1.710088,20,75.463096
2.723269,20,76.033816
2.111306,20,76.588679
1.574362,20,77.123085
3.76859,20,77.6409
1.520708,20,78.269272
2.512021,20,78.826383
2.085126,20,79.413933
2.541964,20,79.996434
0.863123,20,80.634957
2.435732,20,81.230359
1.425374,20,81.793573
1.211781,20,82.359925
1.479291,20,82.955695
1.42479,20,83.563459
0.154594,20,84.123586
2.403634,20,84.717702
0.73408,20,85.346286
2.735759,20,85.905993
1.601648,20,86.513026
1.352892,20,87.129265
3.866581,20,87.727233
0.609553,20,88.284504
1.079091,20,88.893297
1.718108,20,89.466255
0.659681,20,90.098673
7.317522,20,90.655627
3.957391,20,91.271386
1.960078,20,91.754237
3.763927,20,92.262513
2.179729,20,92.792932
0.165677,20,93.41741
7.049443,20,93.967427
0.946558,20,94.546299
0.147402,20,95.109421
1.170544,20,95.720623
1.0425,20,96.340674
0.01249,20,96.965206
1.299313,20,97.539762
2.647637,20,98.094317
