# {"t_start": 1599164722.07658, "env_id": "gaussexplore-v0"} 
r,l,t
3.093197,20,1.078069
1.552207,20,1.679691
2.598367,20,2.207371
1.453896,20,2.776118
3.074561,20,3.383425
0.701093,20,3.989458
1.854716,20,4.575131
1.455213,20,5.18174
1.264631,20,5.767147
1.5884,20,6.307425
2.391777,20,6.879139
3.063184,20,7.48698
1.080124,20,8.107674
2.637786,20,8.654943
1.531819,20,9.240758
0.63604,20,9.789165
1.476879,20,10.312539
1.388765,20,10.881813
2.255057,20,11.485197
1.872825,20,12.089157
1.65984,20,12.65479
0.414525,20,13.232618
0.962621,20,13.762412
1.109678,20,14.400873
3.678002,20,14.958493
1.277549,20,15.504977
0.482801,20,16.077213
1.758276,20,16.668853
2.859792,20,17.300859
1.903636,20,17.895008
1.047363,20,18.461058
2.316243,20,19.036143
0.136116,20,19.641434
9.302903,20,20.271992
1.366483,20,20.871634
0.704698,20,21.451062
0.298615,20,22.046654
6.785824,20,22.560333
1.135667,20,23.078287
1.136161,20,23.581722
1.41866,20,24.132579
3.338962,20,24.751794
3.184721,20,25.314003
1.966276,20,25.894758
3.817747,20,26.543929
1.070587,20,27.044711
1.471122,20,27.655376
0.681629,20,28.267421
4.709284,20,28.888513
1.145008,20,29.424733
1.244632,20,30.023769
1.51121,20,30.610355
1.710203,20,31.122195
1.461154,20,31.773155
0.796001,20,32.364423
1.512426,20,32.906747
1.954614,20,33.428977
1.491985,20,33.931643
2.332015,20,34.552326
3.544985,20,35.132545
5.151958,20,35.766161
1.681154,20,36.327995
0.160956,20,36.907326
2.140499,20,37.543414
0.207579,20,38.092608
0.86192,20,38.781462
2.266904,20,39.452599
0.488853,20,40.020093
2.780827,20,40.615595
0.820861,20,41.041224
4.112869,20,41.507839
1.59895,20,42.067659
2.205109,20,42.669502
1.588974,20,43.272703
3.171608,20,43.703824
5.848858,20,44.135749
1.004452,20,44.655495
1.854702,20,45.285384
6.831462,20,45.815017
2.400684,20,46.349769
1.914689,20,46.966959
3.178839,20,47.580342
2.643979,20,48.087624
0.897445,20,48.628368
1.247798,20,49.262515
1.388674,20,49.85016
0.38497,20,50.395454
0.046883,20,50.996963
2.165911,20,51.519118
0.936075,20,52.107588
0.328217,20,52.679369
1.290555,20,53.287234
0.857852,20,53.903752
0.45369,20,54.411679
2.006135,20,55.037673
1.791397,20,55.558965
0.936182,20,56.115185
4.173008,20,56.677252
9.479171,20,57.266449
3.63946,20,57.886456
0.721003,20,58.501412
1.017431,20,59.039918
1.109992,20,59.342113
0.617569,20,59.847984
0.398558,20,60.472111
1.468528,20,61.041915
8.71998,20,61.577215
1.447295,20,62.140233
2.537056,20,62.719982
2.296275,20,63.353255
1.395812,20,63.950377
2.214704,20,64.61693
2.433036,20,65.224971
0.87316,20,65.842323
1.638854,20,66.453198
4.031389,20,67.015913
2.237257,20,67.58479
0.780825,20,68.160965
10.242554,20,68.759387
1.225324,20,69.323758
1.022995,20,69.955528
1.999472,20,70.581944
0.649299,20,71.223508
1.112812,20,71.837234
7.148422,20,72.484606
2.471016,20,73.120134
2.319752,20,73.683526
2.444494,20,74.314606
0.133975,20,74.889231
1.773083,20,75.46908
1.864834,20,76.0398
1.164999,20,76.594663
1.909578,20,77.129069
5.690562,20,77.645917
6.756922,20,78.274213
3.025202,20,78.832367
3.105026,20,79.419917
3.608428,20,80.00142
1.339269,20,80.639945
2.261685,20,81.236343
3.04191,20,81.79856
1.167788,20,82.364909
1.480991,20,82.960619
1.491496,20,83.568442
1.473654,20,84.12957
1.358951,20,84.723686
8.213378,20,85.351273
3.367209,20,85.911977
2.420056,20,86.519011
0.043456,20,87.135249
1.244539,20,87.732157
1.291055,20,88.290488
1.718875,20,88.898285
1.051441,20,89.472239
2.669112,20,90.104657
7.71474,20,90.661611
2.733001,20,91.27737
4.126941,20,91.760221
1.194708,20,92.268497
0.565813,20,92.798916
0.577341,20,93.423394
4.235931,20,93.972413
0.435056,20,94.551928
2.261482,20,95.114407
6.531047,20,95.726608
0.382608,20,96.34566
3.408104,20,96.969127
1.702454,20,97.544743
0.334071,20,98.100302
2.665261,20,98.702913
1.054813,20,99.294772
2.110609,20,99.849335
1.838933,20,100.415266
1.783081,20,100.924852
3.07379,20,101.512825
6.239698,20,102.104045
3.006126,20,102.702514
1.427861,20,103.292887
1.746424,20,103.830171
1.098452,20,104.431072
3.215687,20,104.987415
1.485289,20,105.544189
1.652691,20,106.151528
1.337696,20,106.772479
4.499428,20,107.398273
1.01241,20,107.983735
1.049636,20,108.667927
1.868247,20,109.245478
3.183174,20,109.813734
0.338524,20,110.379715
1.23629,20,110.969201
0.920088,20,111.486993
1.304934,20,112.054897
1.31887,20,112.683999
1.061361,20,113.262514
2.206,20,113.804214
0.543276,20,114.433178
1.257955,20,114.986873
6.136889,20,115.543756
3.358886,20,116.108284
0.735065,20,116.743161
0.891938,20,117.293162
0.373281,20,117.726571
2.503644,20,118.042424
1.623198,20,118.63572
0.937632,20,119.259195
1.787593,20,119.83584
0.159315,20,120.458473
9.268421,20,121.003406
1.39611,20,121.53206
2.883198,20,122.132582
2.619886,20,122.76672
1.97435,20,123.357839
2.017685,20,123.954638
0.52498,20,124.568448
2.431322,20,125.174127
4.722403,20,125.744037
6.720532,20,126.300868
3.301211,20,126.8887
2.141806,20,127.492339
0.97908,20,128.059768
1.364632,20,128.666704
1.004764,20,129.28321
1.056547,20,129.871234
5.036671,20,130.456465
2.435508,20,131.007067
0.771484,20,131.591992
3.195857,20,132.158493
5.673294,20,132.748286
1.381997,20,133.274413
1.666268,20,133.876256
7.323296,20,134.490987
8.634153,20,135.062597
1.172613,20,135.677981
0.208275,20,136.217199
2.214196,20,136.782103
2.017047,20,137.362547
1.185486,20,137.982642
2.96431,20,138.568671
3.068283,20,139.125262
0.885735,20,139.747024
0.886073,20,140.295025
1.016733,20,140.876202
1.015278,20,141.517406
7.504992,20,142.038379
1.172889,20,142.616098
0.5279,20,143.196213
0.973628,20,143.776323
1.883734,20,144.358042
2.618946,20,144.961977
2.536062,20,145.521794
1.358162,20,146.121473
0.5036,20,146.648842
