# {"t_start": 1599164722.079572, "env_id": "gaussexplore-v0"} 
r,l,t
2.248132,20,1.075078
3.061322,20,1.676699
0.57603,20,2.204379
1.046341,20,2.773126
4.350414,20,3.380433
1.102466,20,3.986466
1.063302,20,4.572139
1.641294,20,5.178748
0.890166,20,5.764155
0.319069,20,6.305466
0.563929,20,6.876147
0.679193,20,7.483988
1.030956,20,8.105679
0.051024,20,8.651951
1.094414,20,9.237767
0.175059,20,9.786173
1.763825,20,10.309547
1.697987,20,10.879818
1.540849,20,11.482205
2.247205,20,12.087163
0.735536,20,12.651798
3.911969,20,13.229626
3.06372,20,13.75942
1.577623,20,14.397882
1.207673,20,14.955501
3.048414,20,15.501985
2.225306,20,16.074221
1.867311,20,16.665861
0.024433,20,17.297867
2.184587,20,17.892016
3.758648,20,18.458066
2.936836,20,19.034148
3.00339,20,19.638442
1.662802,20,20.269
7.661214,20,20.868642
1.150826,20,21.449067
3.270487,20,22.043662
0.740172,20,22.557341
2.0154,20,23.075295
0.138008,20,23.579727
0.929156,20,24.129587
0.769812,20,24.748802
1.533684,20,25.311011
1.201744,20,25.892385
1.48642,20,26.540937
0.242508,20,27.042716
0.543496,20,27.652385
1.783703,20,28.26443
0.946644,20,28.885521
2.743823,20,29.422738
1.883708,20,30.021774
2.761508,20,30.607363
2.565027,20,31.120201
2.019458,20,31.770163
2.257708,20,32.362429
1.177438,20,32.90475
0.719662,20,33.425985
1.126377,20,33.928651
8.308688,20,34.550259
2.585482,20,35.129553
1.774272,20,35.763169
0.129563,20,36.326007
1.097317,20,36.904334
2.494069,20,37.540422
1.741478,20,38.090618
2.137837,20,38.77847
2.495516,20,39.449607
1.893946,20,40.017101
2.741773,20,40.612603
1.221962,20,41.038232
2.609904,20,41.50585
2.633773,20,42.064667
2.423353,20,42.66651
0.079772,20,43.269711
3.776619,20,43.700832
0.402487,20,44.132757
1.356969,20,44.653009
3.252905,20,45.282392
1.089348,20,45.812025
1.880854,20,46.346777
2.291324,20,46.963967
