# {"t_start": 1599164722.118468, "env_id": "gaussexplore-v0"} 
r,l,t
0.300903,20,1.040131
1.976168,20,1.639796
0.267679,20,2.168475
0.383564,20,2.739289
1.606184,20,3.343694
1.916229,20,3.94958
1.266,20,4.535278
2.701631,20,5.143921
8.827734,20,5.726256
1.660935,20,6.267529
1.931012,20,6.839245
0.578987,20,7.447087
2.300845,20,8.068778
1.358023,20,8.615048
1.096847,20,9.200863
2.5821,20,9.749277
2.010791,20,10.27265
3.610935,20,10.844467
3.89136,20,11.445302
0.362774,20,12.052258
1.36851,20,12.614894
1.539105,20,13.192724
2.476837,20,13.726509
1.80383,20,14.362853
2.106427,20,14.918555
2.601814,20,15.463986
3.891255,20,16.037355
2.02511,20,16.628976
1.455934,20,17.261
0.618677,20,17.854649
2.256541,20,18.421165
3.702819,20,18.999241
0.189622,20,19.601585
1.55206,20,20.232099
0.677483,20,20.83174
2.312329,20,21.41516
0.922988,20,22.00676
3.321867,20,22.521439
0.594642,20,23.039392
0.226859,20,23.542826
2.525876,20,24.092686
0.302079,20,24.71192
0.834635,20,25.274037
3.140605,20,25.855484
1.622337,20,26.504033
3.098572,20,27.005811
1.820885,20,27.615506
6.005777,20,28.228003
2.517477,20,28.848619
1.26061,20,29.38484
6.527566,20,29.986867
3.3259,20,30.570461
1.64232,20,31.082302
2.814744,20,31.736284
2.373852,20,32.32453
1.137672,20,32.867891
1.007837,20,33.39008
0.093878,20,33.892745
0.37268,20,34.513358
0.651138,20,35.092657
6.281921,20,35.726306
2.724016,20,36.2901
5.169404,20,36.867135
1.366688,20,37.503519
1.923283,20,38.053708
2.087521,20,38.743543
2.102537,20,39.415703
0.288124,20,39.979203
0.564873,20,40.575753
4.656225,20,41.002368
2.976464,20,41.468941
1.698738,20,42.026716
1.193898,20,42.630564
1.577952,20,43.23281
0.279384,20,43.664944
1.998628,20,44.096928
0.104904,20,44.617109
2.044064,20,45.24549
1.561952,20,45.776121
1.340601,20,46.311338
1.650143,20,46.927066
3.577364,20,47.541237
0.680319,20,48.049646
