# {"t_start": 1599164722.1145701, "env_id": "gaussexplore-v0"} 
r,l,t
2.037628,20,1.044029
2.915572,20,1.643694
1.604924,20,2.171375
1.180966,20,2.743187
1.623426,20,3.34743
2.431317,20,3.953478
2.773751,20,4.538139
0.155739,20,5.146742
0.105895,20,5.730154
3.14302,20,6.271427
2.315655,20,6.842188
3.297547,20,7.450985
1.019891,20,8.072676
0.925144,20,8.618946
1.39314,20,9.204761
1.864798,20,9.753175
1.261971,20,10.276548
3.192505,20,10.847361
2.091952,20,11.4492
2.022104,20,12.056156
2.663723,20,12.618792
0.585872,20,13.196622
2.345767,20,13.730407
1.275547,20,14.366751
0.600253,20,14.921455
2.410585,20,15.467884
2.102625,20,16.041253
2.925778,20,16.632874
1.163429,20,17.264898
1.456229,20,17.858547
3.36912,20,18.425063
0.873113,20,19.003139
1.480992,20,19.605483
0.839362,20,20.235997
1.287982,20,20.835638
0.256826,20,21.419058
1.217596,20,22.010658
1.896255,20,22.525337
0.053614,20,23.042292
0.124825,20,23.546724
1.210441,20,24.096584
1.711981,20,24.715818
2.674865,20,25.277935
1.601714,20,25.859382
1.510133,20,26.507931
3.850114,20,27.009709
0.028585,20,27.619404
0.162489,20,28.2319
1.753529,20,28.852517
2.847639,20,29.388738
1.794791,20,29.989767
1.926035,20,30.574359
1.386195,20,31.0862
0.805298,20,31.740181
2.344955,20,32.328428
0.873685,20,32.871789
4.523851,20,33.392981
1.332626,20,33.895647
0.691209,20,34.516258
0.605208,20,35.096555
2.948021,20,35.729202
1.656826,20,36.293001
1.859126,20,36.871032
1.485698,20,37.507417
0.825561,20,38.057606
1.561652,20,38.747441
2.360585,20,39.418597
7.074213,20,39.983101
0.104097,20,40.579651
0.601588,20,41.006266
2.050318,20,41.472839
2.926566,20,42.030614
3.012813,20,42.633508
2.431221,20,43.236708
0.660199,20,43.667828
1.443384,20,44.100826
2.477737,20,44.620007
1.073437,20,45.249388
2.775861,20,45.780019
1.29513,20,46.314232
1.348065,20,46.930964
2.241656,20,47.544137
3.5991,20,48.052567
1.258343,20,48.592485
5.026656,20,49.226518
2.498464,20,49.814166
3.365012,20,50.359457
0.303937,20,50.960968
0.061538,20,51.48312
2.735227,20,52.071593
1.634731,20,52.643403
0.983583,20,53.25338
6.949466,20,53.86676
0.491054,20,54.37668
1.062471,20,55.001755
1.803783,20,55.523971
1.600077,20,56.080633
0.482917,20,56.642253
2.811446,20,57.232654
1.433059,20,57.850169
5.48594,20,58.466409
1.978222,20,59.003959
3.15578,20,59.306118
2.695624,20,59.814976
1.873712,20,60.435156
6.944854,20,61.005919
5.928871,20,61.542217
4.798868,20,62.105234
1.358717,20,62.682965
0.777337,20,63.317172
4.722991,20,63.914382
0.282213,20,64.582969
1.525512,20,65.189972
1.179185,20,65.80533
0.123782,20,66.417203
3.023837,20,66.982002
4.183951,20,67.548794
2.472636,20,68.123972
2.073365,20,68.72439
1.681187,20,69.290759
6.88641,20,69.92053
2.29993,20,70.547274
1.230931,20,71.187512
1.243963,20,71.805229
2.696903,20,72.450872
0.557699,20,73.087182
0.800802,20,73.646763
1.73529,20,74.278611
2.065343,20,74.854231
1.727915,20,75.432086
1.250723,20,76.002806
1.211514,20,76.55767
0.256997,20,77.093075
1.21891,20,77.60989
0.051267,20,78.238269
0.760179,20,78.796371
4.356917,20,79.383921
5.940382,20,79.96844
1.413982,20,80.606941
0.702455,20,81.200346
0.027467,20,81.762564
0.917096,20,82.331908
1.715599,20,82.92715
4.793845,20,83.534444
0.999339,20,84.093578
3.202291,20,84.68769
0.822732,20,85.316275
2.81355,20,85.875979
0.720292,20,86.483015
1.842577,20,87.099304
5.099145,20,87.696166
2.251747,20,88.25449
2.790811,20,88.862289
1.024555,20,89.436244
1.119074,20,90.068662
1.530713,20,90.624622
1.888809,20,91.240398
1.651905,20,91.723255
3.032464,20,92.234569
0.748377,20,92.76292
1.654161,20,93.387399
0.932503,20,93.940408
0.085847,20,94.517929
2.302877,20,95.078413
3.686771,20,95.693606
1.288734,20,96.311659
0.625749,20,96.937124
0.567256,20,97.509746
1.309168,20,98.063329
2.61709,20,98.669908
0.987944,20,99.258776
2.900373,20,99.81334
2.90519,20,100.379307
3.151316,20,100.887859
1.09388,20,101.479438
0.572133,20,102.068051
4.135735,20,102.669511
0.153983,20,103.256892
0.36287,20,103.794175
1.506187,20,104.395077
0.084828,20,104.950124
1.451939,20,105.508153
3.406296,20,106.118524
1.005915,20,106.739475
2.709399,20,107.362278
1.475876,20,107.947737
1.312396,20,108.634019
0.605793,20,109.209482
3.001173,20,109.777738
0.090362,20,110.343719
4.048944,20,110.934208
1.227025,20,111.450998
9.306539,20,112.020898
0.705599,20,112.648004
1.063194,20,113.226518
3.348666,20,113.768218
2.16504,20,114.400209
0.178563,20,114.952967
0.225046,20,115.50776
2.142389,20,116.074284
1.283887,20,116.707165
2.840621,20,117.259432
3.104496,20,117.689578
3.480463,20,118.00643
0.060804,20,118.599723
0.616718,20,119.226192
1.819078,20,119.799845
1.056211,20,120.422914
5.696843,20,120.969431
0.463855,20,121.496063
4.167126,20,122.095589
1.916903,20,122.73125
1.11718,20,123.320824
0.367333,20,123.91882
1.427425,20,124.535445
1.333487,20,125.138135
4.657789,20,125.708037
2.201564,20,126.264872
2.592942,20,126.854525
1.582496,20,127.458048
3.911251,20,128.026824
2.726526,20,128.633703
0.301875,20,129.250204
2.444069,20,129.835263
1.305135,20,130.420469
1.513271,20,130.973107
0.810137,20,131.555001
1.229851,20,132.122424
1.328416,20,132.7153
5.234326,20,133.240578
2.10191,20,133.840258
0.356127,20,134.455986
7.048238,20,135.026665
0.404854,20,135.64394
1.070846,20,136.181205
0.561309,20,136.74704
2.055033,20,137.329543
