# {"t_start": 1599164722.1214602, "env_id": "gaussexplore-v0"} 
r,l,t
1.927927,20,1.037139
0.753686,20,1.636804
2.630165,20,2.165483
2.284791,20,2.736297
0.124524,20,3.340702
3.685036,20,3.946588
3.701147,20,4.532285
1.170785,20,5.140929
3.085656,20,5.723264
1.006429,20,6.264537
3.07718,20,6.836253
0.937503,20,7.444095
0.430522,20,8.065786
0.174353,20,8.613054
2.812248,20,9.19887
0.049268,20,9.746285
7.608916,20,10.269658
1.562687,20,10.841475
2.858361,20,11.44231
0.390866,20,12.049948
3.274101,20,12.611902
2.377516,20,13.190729
0.136565,20,13.724512
6.44819,20,14.359861
3.029904,20,14.915563
1.045754,20,15.460994
1.012449,20,16.034363
0.125707,20,16.625984
5.148468,20,17.259009
1.414094,20,17.851657
0.786486,20,18.418173
0.215313,20,18.997247
0.493703,20,19.598593
1.671515,20,20.229107
1.336107,20,20.828748
2.416368,20,21.412168
1.246546,20,22.003768
1.333806,20,22.518447
0.485518,20,23.0364
1.555243,20,23.539834
2.809787,20,24.089694
2.722228,20,24.709994
2.527989,20,25.271045
5.398727,20,25.852492
4.140177,20,26.501041
0.248232,20,27.002819
1.637058,20,27.613514
4.222318,20,28.225534
0.544512,20,28.845627
1.360972,20,29.381848
2.484981,20,29.983875
1.251604,20,30.568466
1.025105,20,31.08034
3.620161,20,31.734292
0.757359,20,32.322535
1.716597,20,32.864899
2.469837,20,33.387088
1.197043,20,33.889753
0.410965,20,34.510366
2.561206,20,35.089665
1.775262,20,35.723314
2.551933,20,36.287108
1.034106,20,36.864142
0.258565,20,37.500527
3.727031,20,38.050716
3.298854,20,38.740551
0.555785,20,39.412711
2.761767,20,39.976211
3.633746,20,40.572761
2.44731,20,40.999376
7.198286,20,41.465949
1.203854,20,42.023724
0.459185,20,42.627611
1.394186,20,43.229818
5.963027,20,43.661952
1.440281,20,44.094871
0.385966,20,44.614116
4.367578,20,45.243495
1.485923,20,45.773129
5.152889,20,46.308897
3.061614,20,46.924074
1.785441,20,47.538245
2.356239,20,48.046654
0.705741,20,48.586483
0.741623,20,49.219628
0.267692,20,49.807276
1.220195,20,50.352567
3.188005,20,50.954078
0.727073,20,51.47656
2.84307,20,52.0657
2.366774,20,52.63751
2.177296,20,53.24747
0.071332,20,53.860942
2.052453,20,54.370792
1.219141,20,54.994865
2.162902,20,55.517081
3.466394,20,56.075026
0.839055,20,56.635363
0.997783,20,57.226554
1.642493,20,57.843279
2.865732,20,58.459519
0.44792,20,58.997069
0.933347,20,59.300224
3.201773,20,59.809088
1.813117,20,60.428266
2.678482,20,61.000025
0.7098,20,61.535327
2.519044,20,62.098344
0.351173,20,62.677073
1.102768,20,63.311279
1.153508,20,63.908493
0.93225,20,64.577137
0.557211,20,65.183082
1.105064,20,65.79844
1.10959,20,66.410313
3.24168,20,66.975112
2.115641,20,67.541903
2.648288,20,68.118082
2.485189,20,68.7175
2.107912,20,69.283869
0.483867,20,69.91364
7.244328,20,70.540384
1.856131,20,71.180622
1.648862,20,71.798339
2.852273,20,72.444968
2.219153,20,73.081495
3.217511,20,73.640847
2.337026,20,74.272718
0.820166,20,74.847341
2.355265,20,75.426195
1.883347,20,75.996914
0.365816,20,76.551778
1.39781,20,77.086185
1.187491,20,77.603
1.162229,20,78.231379
1.232953,20,78.790479
0.445557,20,79.377031
0.761866,20,79.96155
1.770624,20,80.601069
1.878188,20,81.193455
2.281893,20,81.756671
1.653384,20,82.326016
0.917782,20,82.921257
3.590511,20,83.527554
0.618847,20,84.086688
2.355208,20,84.681798
3.772328,20,85.309385
6.885641,20,85.870087
1.915269,20,86.476125
0.079391,20,87.092414
1.004219,20,87.689276
4.760211,20,88.2476
2.112147,20,88.856397
1.068867,20,89.429353
2.089771,20,90.061772
0.916174,20,90.618731
2.368383,20,91.23436
0.027281,20,91.717367
0.685315,20,92.227679
0.12214,20,92.75603
1.167084,20,93.380509
9.90003,20,93.933518
4.576473,20,94.512126
0.830284,20,95.072518
1.047984,20,95.687715
1.243273,20,96.305766
0.644353,20,96.931307
1.295693,20,97.502856
6.797448,20,98.056439
1.525718,20,98.664017
7.969415,20,99.251886
1.281683,20,99.807448
3.803815,20,100.372417
1.199506,20,100.881964
3.804638,20,101.473546
0.686392,20,102.061161
4.86422,20,102.663619
1.238459,20,103.250002
3.209264,20,103.787285
0.945059,20,104.388187
0.4875,20,104.944298
2.54548,20,105.502261
1.087538,20,106.112632
1.020425,20,106.733583
0.472282,20,107.355388
1.573054,20,107.940847
2.615779,20,108.62819
1.075863,20,109.20359
3.446677,20,109.770848
2.156917,20,110.337826
2.745611,20,110.927318
3.966755,20,111.444108
1.864824,20,112.015005
1.94475,20,112.641342
1.279444,20,113.219628
0.657532,20,113.762325
1.675753,20,114.394316
3.415617,20,114.946077
