# {"t_start": 1599164722.0533583, "env_id": "gaussexplore-v0"} 
r,l,t
3.503357,20,1.098861
0.901187,20,1.700917
1.476837,20,2.229647
2.647082,20,2.796347
2.217157,20,3.404704
1.125352,20,4.011684
0.605871,20,4.596358
4.559038,20,5.202969
2.359314,20,5.790369
0.938953,20,6.329647
0.655587,20,6.900366
4.436833,20,7.509205
1.219586,20,8.129899
3.240458,20,8.677168
1.3472,20,9.262982
0.481392,20,9.811348
1.701055,20,10.334718
2.791776,20,10.904038
0.612968,20,11.507418
5.491191,20,12.111381
1.316522,20,12.677013
3.46795,20,13.254841
1.2625,20,13.783641
2.98255,20,14.419958
1.915762,20,14.980675
0.484578,20,15.527129
0.091461,20,16.098438
1.902399,20,16.691077
1.260023,20,17.323084
4.578216,20,17.917106
5.477669,20,18.483283
2.623389,20,19.05737
1.880664,20,19.662661
0.842943,20,20.294217
1.335764,20,20.893857
3.051614,20,21.471292
1.165697,20,22.068879
1.021004,20,22.58156
2.241126,20,23.100512
1.493826,20,23.603986
1.174523,20,24.154802
5.083908,20,24.773986
0.786592,20,25.337224
4.784554,20,25.915766
2.259591,20,26.566153
1.578059,20,27.065934
2.29538,20,27.677572
1.847812,20,28.289646
1.593624,20,28.910733
3.20468,20,29.446957
0.758824,20,30.043999
6.901781,20,30.632578
1.101609,20,31.143421
1.935961,20,31.793385
2.446905,20,32.386648
2.305062,20,32.928972
1.043521,20,33.451201
1.810134,20,33.95387
0.364905,20,34.574476
1.066653,20,35.153751
1.551286,20,35.788386
2.191351,20,36.350194
0.898091,20,36.928255
0.946267,20,37.563645
2.212165,20,38.113836
1.470237,20,38.800697
0.175183,20,39.473944
1.166651,20,40.042317
2.223388,20,40.636822
1.687679,20,41.062448
2.089137,20,41.530064
0.840777,20,42.089832
0.937475,20,42.691727
4.212331,20,43.293931
1.781381,20,43.725051
1.282587,20,44.157974
0.943726,20,44.67623
1.240667,20,45.30661
9.030932,20,45.836245
3.298211,20,46.370584
0.644984,20,46.988186
0.563581,20,47.602432
1.324537,20,48.108772
3.945042,20,48.65159
2.104767,20,49.283741
3.411299,20,49.872424
2.57882,20,50.417678
8.605093,20,51.01819
7.783963,20,51.540345
0.591433,20,52.129805
0.981578,20,52.701594
5.682676,20,53.307431
1.01305,20,53.926048
5.711206,20,54.432905
1.915609,20,55.059898
8.476039,20,55.580175
0.928297,20,56.136409
0.070305,20,56.699476
1.052337,20,57.286679
0.894583,20,57.90839
0.546457,20,58.523633
1.499992,20,59.062183
4.176001,20,59.364337
1.544721,20,59.868208
10.658372,20,60.494335
0.634495,20,61.064141
1.442094,20,61.59944
3.888439,20,62.160462
1.942753,20,62.740149
0.427725,20,63.375391
3.414346,20,63.972602
1.871573,20,64.63716
0.56445,20,65.247195
2.993679,20,65.865007
4.42538,20,66.473424
0.57593,20,67.036144
7.504516,20,67.607077
2.463506,20,68.183172
0.570169,20,68.781611
4.95173,20,69.344101
1.331706,20,69.977753
1.511769,20,70.602174
1.782083,20,71.245733
6.119941,20,71.858463
6.843041,20,72.505832
1.370202,20,73.141362
1.504283,20,73.70575
2.465933,20,74.33683
0.852458,20,74.911486
1.519603,20,75.490309
0.04097,20,76.062025
0.560141,20,76.616888
0.287693,20,77.151318
2.382472,20,77.66811
0.956808,20,78.296432
1.011696,20,78.854592
1.801355,20,79.441144
1.55407,20,80.021652
1.581955,20,80.660147
2.100014,20,81.258566
2.101852,20,81.820785
2.548418,20,82.385119
1.235074,20,82.98085
2.143854,20,83.589137
6.299545,20,84.151762
7.319865,20,84.745907
0.600368,20,85.373497
0.991785,20,85.933197
1.213983,20,86.540238
0.598075,20,87.156476
1.108203,20,87.752348
1.603225,20,88.312711
1.784669,20,88.920511
2.179636,20,89.494463
2.067271,20,90.126882
1.413894,20,90.682808
2.979426,20,91.29947
0.652575,20,91.781409
1.064499,20,92.288726
2.616853,20,92.82114
2.101135,20,93.445615
3.63853,20,93.99311
1.495905,20,94.573156
1.847002,20,95.136632
1.371823,20,95.747835
3.086879,20,96.36589
1.215547,20,96.989359
1.937975,20,97.566967
1.735817,20,98.122777
2.93845,20,98.722146
1.823908,20,99.316
4.090727,20,99.87156
2.984136,20,100.436493
1.351542,20,100.947075
1.497931,20,101.533066
3.27995,20,102.126271
2.255934,20,102.722745
0.35583,20,103.315112
2.537367,20,103.851398
0.346355,20,104.453297
4.975828,20,105.009342
3.506229,20,105.564381
0.305283,20,106.171757
2.289896,20,106.792665
