# {"t_start": 1599164722.1274443, "env_id": "gaussexplore-v0"} 
r,l,t
1.395915,20,1.032151
1.167706,20,1.63082
4.805547,20,2.159499
5.632866,20,2.731311
2.039116,20,3.335552
7.256624,20,3.940603
1.071915,20,4.526301
4.15825,20,5.135862
0.347576,20,5.71728
2.184298,20,6.259551
1.024799,20,6.830269
0.447171,20,7.439108
2.989407,20,8.060799
2.776358,20,8.607069
2.354327,20,9.192886
1.276325,20,9.740301
1.281709,20,10.264671
1.440273,20,10.837094
1.655628,20,11.436326
0.724814,20,12.044279
1.347376,20,12.606916
0.023009,20,13.184745
1.369182,20,13.718528
1.611351,20,14.353877
1.288825,20,14.909579
1.138276,20,15.456007
1.988516,20,16.029383
5.440397,20,16.62
2.399957,20,17.253117
1.295273,20,17.845673
0.544993,20,18.412189
2.674524,20,18.991262
7.578321,20,19.592609
1.791757,20,20.223123
1.709547,20,20.822764
2.624763,20,21.407181
1.638282,20,21.998782
3.553137,20,22.513491
1.432244,20,23.030416
2.237136,20,23.533849
2.000308,20,24.084707
2.212766,20,24.70401
0.552656,20,25.265601
1.368404,20,25.847505
1.265465,20,26.495057
1.77461,20,26.996835
1.994914,20,27.60753
1.494284,20,28.21955
0.994305,20,28.840642
2.896527,20,29.37693
3.789121,20,29.97789
4.05608,20,30.562482
6.648704,20,31.074356
2.016763,20,31.729305
2.967484,20,32.316551
1.223994,20,32.858915
2.252291,20,33.381104
1.806739,20,33.883769
2.97591,20,34.504382
2.284394,20,35.084675
1.849518,20,35.71733
4.635638,20,36.281124
0.541624,20,36.859155
1.373009,20,37.494543
2.279707,20,38.045728
2.495252,20,38.735931
0.499375,20,39.408281
2.269668,20,39.971224
2.504845,20,40.567753
1.459053,20,40.994347
1.684964,20,41.460962
1.313837,20,42.01774
1.490029,20,42.621627
1.718394,20,43.224831
1.43582,20,43.655967
1.476919,20,44.088887
1.248149,20,44.608132
3.801139,20,45.237511
1.795872,20,45.768141
3.121827,20,46.302913
8.621823,20,46.919087
2.871365,20,47.532261
0.373059,20,48.04067
2.605607,20,48.580842
2.121725,20,49.213644
1.369266,20,49.801292
7.602182,20,50.346583
2.529738,20,50.948094
1.374529,20,51.471108
2.801588,20,52.059716
1.47179,20,52.631526
0.557305,20,53.242485
2.465613,20,53.854958
1.535136,20,54.364808
3.06074,20,54.988881
0.366034,20,55.512132
3.204447,20,56.069042
0.11952,20,56.629379
3.0462,20,57.22057
3.573273,20,57.838292
0.111638,20,58.454532
2.640354,20,58.991085
2.211557,20,59.29424
0.437864,20,59.803104
2.325699,20,60.422282
1.310281,20,60.994041
8.52043,20,61.530341
0.297343,20,62.093488
4.946686,20,62.671088
0.70064,20,63.305295
2.457096,20,63.902509
0.222436,20,64.571152
1.654516,20,65.178096
2.292314,20,65.793519
1.391482,20,66.404329
0.654466,20,66.969128
1.08479,20,67.535919
1.925105,20,68.112098
1.115148,20,68.711516
5.09651,20,69.278882
1.867089,20,69.907656
0.270571,20,70.535397
1.985644,20,71.175637
2.203887,20,71.793353
1.692999,20,72.440006
0.782014,20,73.075511
2.757291,20,73.634863
0.748687,20,74.266734
0.715922,20,74.841357
1.160185,20,75.420211
0.223963,20,75.99093
1.195609,20,76.545794
1.129009,20,77.080201
1.603248,20,77.598014
2.135661,20,78.225395
2.128147,20,78.784495
5.05596,20,79.371047
3.256185,20,79.956562
0.796086,20,80.595085
3.168407,20,81.188468
1.077007,20,81.750687
2.083915,20,82.32103
0.899542,20,82.91627
1.875936,20,83.522567
9.137049,20,84.080704
0.229908,20,84.675813
8.747566,20,85.304444
2.673849,20,85.864103
7.433605,20,86.470141
5.116908,20,87.08643
0.535063,20,87.684289
1.738164,20,88.241616
3.815806,20,88.850413
0.21962,20,89.424367
1.79749,20,90.055788
0.033961,20,90.612746
1.567282,20,91.228375
1.335933,20,91.711383
0.353341,20,92.222984
1.643659,20,92.751043
0.14216,20,93.375522
0.850517,20,93.928839
2.749812,20,94.507049
0.880664,20,95.066534
3.128928,20,95.681731
6.363948,20,96.300976
0.585268,20,96.926243
3.035152,20,97.496872
6.422469,20,98.050455
0.197907,20,98.659029
2.694223,20,99.2469
2.101748,20,99.801464
0.634536,20,100.366433
2.74051,20,100.87598
5.040851,20,101.468558
4.147787,20,102.055177
4.156041,20,102.657634
1.211684,20,103.245014
0.753651,20,103.782299
1.285685,20,104.383251
0.902583,20,104.938314
2.671437,20,105.496277
1.747769,20,106.107645
3.340283,20,106.728596
2.008317,20,107.350401
0.981816,20,107.935861
1.298419,20,108.622206
2.678572,20,109.197606
2.774435,20,109.765862
8.539561,20,110.331842
2.486625,20,110.921334
2.450583,20,111.438124
3.32608,20,112.010017
3.37926,20,112.635358
6.5209,20,113.213644
3.669649,20,113.756341
2.238605,20,114.389328
0.875737,20,114.94109
0.71608,20,115.494886
1.64815,20,116.062408
1.183585,20,116.694291
2.099666,20,117.246558
1.78357,20,117.677701
1.030253,20,117.993556
8.915168,20,118.586849
1.285946,20,119.214314
0.400396,20,119.787969
4.259198,20,120.411023
1.089871,20,120.957554
3.400008,20,121.485221
0.798218,20,122.082715
1.550602,20,122.718376
2.429926,20,123.30795
3.006422,20,123.90677
0.465463,20,124.524089
1.243808,20,125.125261
3.526899,20,125.696161
0.28781,20,126.252994
0.887339,20,126.842645
0.282419,20,127.446202
1.534494,20,128.014949
0.579019,20,128.622976
4.704385,20,129.238412
1.608819,20,129.823392
1.196936,20,130.408594
0.445745,20,130.962227
5.705887,20,131.543124
0.723187,20,132.110521
1.3405,20,132.704424
3.003376,20,133.229692
4.526086,20,133.829446
7.513204,20,134.443663
1.683941,20,135.014726
0.5378,20,135.632065
1.035812,20,136.169327
4.828184,20,136.736276
1.721688,20,137.318682
1.959871,20,137.934774
1.150506,20,138.518803
4.053808,20,139.080911
0.918646,20,139.698153
5.851805,20,140.246922
0.301532,20,140.830326
3.470265,20,141.473523
3.388695,20,141.989509
1.329087,20,142.568227
0.289861,20,143.151334
1.003011,20,143.727453
0.755712,20,144.310171
3.114556,20,144.918131
6.736862,20,145.476956
1.280831,20,146.073601
13.197073,20,146.600969
1.694019,20,147.194003
1.185053,20,147.842896
4.041936,20,148.387431
8.518434,20,148.949243
5.003585,20,149.517168
1.128721,20,150.090586
1.620457,20,150.637224
1.63101,20,151.179267
0.933686,20,151.784944
0.426438,20,152.338183
1.402415,20,152.97921
1.164534,20,153.565914
6.845411,20,154.141346
1.744662,20,154.717382
3.002653,20,155.328889
3.642508,20,155.953028
1.795273,20,156.604656
1.547181,20,157.140295
10.417902,20,157.699223
1.009738,20,158.304042
1.197508,20,158.923354
4.052355,20,159.494111
2.512764,20,160.056783
1.383547,20,160.629475
1.463424,20,161.169189
3.405208,20,161.72206
1.646573,20,162.28442
0.024281,20,162.866548
0.509457,20,163.448904
7.97542,20,164.009829
0.316045,20,164.579785
3.914867,20,165.084911
1.943313,20,165.688675
1.934733,20,166.274296
1.368048,20,166.852258
1.545995,20,167.444894
0.43448,20,168.076012
5.39023,20,168.724622
0.278178,20,169.359625
1.89928,20,169.925369
6.246183,20,170.503583
8.233442,20,171.13018
1.157001,20,171.73074
2.956192,20,172.353861
4.034672,20,172.972193
0.710913,20,173.569011
1.051895,20,174.143447
3.80987,20,174.802257
1.812209,20,175.418828
0.541132,20,175.995541
0.016201,20,176.441578
2.350664,20,176.707433
1.960708,20,177.29425
7.369483,20,177.831945
0.356622,20,178.44436
1.10433,20,179.002008
0.150709,20,179.549184
0.607027,20,180.12494
0.841326,20,180.717127
8.395928,20,181.361065
8.87604,20,181.936634
0.526396,20,182.527954
1.417455,20,183.062404
0.586405,20,183.637116
0.971616,20,184.203782
0.116846,20,184.802348
2.384089,20,185.364201
0.595978,20,185.927503
1.622913,20,186.5501
2.321299,20,187.148572
1.547459,20,187.662204
2.895968,20,188.280714
1.034886,20,188.813226
1.116934,20,189.37575
1.967277,20,190.005484
3.981814,20,190.555297
0.10414,20,191.116306
0.53269,20,191.66215
1.640208,20,192.303679
1.062744,20,192.925498
1.969926,20,193.561885
11.610232,20,194.121189
1.248572,20,194.725121
0.107214,20,195.364004
1.413407,20,196.016672
3.437718,20,196.666839
2.589547,20,197.222565
1.170955,20,197.771009
2.666794,20,198.301913
1.863341,20,198.895606
0.976166,20,199.514177
1.304306,20,200.124477
1.722372,20,200.775031
2.072806,20,201.328282
6.632883,20,201.915902
2.136835,20,202.55355
8.961513,20,203.099603
2.869153,20,203.68866
1.65861,20,204.293768
5.289888,20,204.877669
1.571153,20,205.403048
2.505394,20,206.030808
1.437696,20,206.614945
2.612228,20,207.186019
5.120233,20,207.766781
3.516277,20,208.344589
4.238318,20,208.976549
2.778115,20,209.584737
0.620874,20,210.187322
0.992523,20,210.763467
0.539099,20,211.354167
1.441702,20,211.938076
3.258504,20,212.516435
2.405053,20,213.098219
2.800594,20,213.679892
5.04452,20,214.302369
1.911535,20,214.899588
1.505901,20,215.508028
2.184525,20,216.121725
1.78021,20,216.790997
0.24924,20,217.374259
1.066908,20,217.987047
0.04404,20,218.642047
2.195196,20,219.230401
2.220643,20,219.80497
1.717489,20,220.424578
3.715655,20,221.008034
0.610447,20,221.655798
0.448107,20,222.260399
1.325727,20,222.877583
2.428268,20,223.470959
2.079069,20,224.089067
2.291504,20,224.687404
0.527644,20,225.323273
8.607018,20,225.954817
0.705816,20,226.529476
1.994986,20,227.161847
4.005253,20,227.754769
7.365395,20,228.306987
1.160719,20,228.955422
1.357137,20,229.55302
0.169298,20,230.1568
0.698236,20,230.752219
1.072412,20,231.318968
1.857222,20,231.950055
1.023415,20,232.560332
1.904598,20,233.160011
1.892329,20,233.747531
0.700367,20,234.255221
0.394067,20,234.836299
0.822467,20,235.439216
1.691364,20,235.89478
1.970839,20,236.160104
1.12811,20,236.783899
1.322076,20,237.395091
5.128949,20,237.937058
1.535275,20,238.552615
1.038833,20,239.144404
2.433424,20,239.730645
1.892502,20,240.299167
0.75618,20,240.915202
1.265121,20,241.550689
0.929691,20,242.150453
1.173498,20,242.756622
1.190837,20,243.331785
0.477779,20,243.918709
0.123403,20,244.505923
1.373631,20,245.076607
1.065538,20,245.650292
1.909623,20,246.181596
1.538122,20,246.757582
1.551847,20,247.327902
1.471528,20,247.941216
1.219588,20,248.498284
0.621894,20,249.018114
1.130962,20,249.597576
0.03832,20,250.194318
3.11836,20,250.687727
1.73151,20,251.133126
1.533356,20,251.590399
1.573168,20,252.113696
0.327786,20,252.695573
0.096195,20,253.28294
2.105159,20,253.833239
2.225793,20,254.378842
2.450355,20,254.978035
5.108774,20,255.581403
2.908112,20,256.205966
5.714006,20,256.804568
0.622339,20,257.38578
1.111576,20,258.077531
2.850546,20,258.700886
1.232111,20,259.349066
0.29294,20,259.922922
0.355279,20,260.508837
0.851018,20,261.096388
2.894157,20,261.721079
2.952783,20,262.406057
2.394711,20,263.091186
2.916518,20,263.746337
1.704375,20,264.407405
2.241289,20,265.023463
3.012016,20,265.652413
3.799651,20,266.259159
4.863186,20,266.92284
1.690761,20,267.518067
4.643819,20,268.159436
2.476058,20,268.786985
1.069053,20,269.379723
2.971114,20,270.002201
3.302786,20,270.5539
1.873409,20,271.15851
8.54191,20,271.740734
1.513737,20,272.342764
0.409626,20,272.958528
1.95481,20,273.543752
1.739273,20,274.070085
0.298874,20,274.636939
1.030968,20,275.143586
1.87101,20,275.635132
3.757372,20,276.136515
3.135316,20,276.643576
1.384586,20,277.139514
1.398836,20,277.634201
1.676109,20,278.109057
2.858622,20,278.632284
1.408845,20,279.166884
1.100576,20,279.661747
0.108329,20,280.275113
0.123204,20,280.934752
1.007719,20,281.571637
6.977264,20,282.176188
1.966065,20,282.746662
1.863088,20,283.368685
1.375227,20,283.975711
2.802969,20,284.587798
5.819461,20,285.142216
0.937735,20,285.781898
6.438693,20,286.41671
1.043123,20,287.007909
4.251653,20,287.600255
3.104222,20,288.233351
0.0701,20,288.861312
0.980053,20,289.477419
1.154158,20,290.063975
4.448151,20,290.719785
3.23447,20,291.424206
0.376437,20,292.050655
3.027358,20,292.661222
2.677023,20,293.272494
3.276692,20,293.882597
1.396715,20,294.4958
3.838964,20,294.954334
4.212862,20,295.248167
0.113756,20,295.812874
2.814969,20,296.382797
3.329148,20,296.939582
1.484161,20,297.483195
1.044302,20,298.050633
0.714537,20,298.631087
2.171016,20,299.226409
5.766857,20,299.839532
4.222031,20,300.448576
1.258762,20,300.992437
0.236327,20,301.567008
1.487709,20,302.161164
1.140462,20,302.770037
7.042956,20,303.345652
0.918578,20,303.937529
0.90304,20,304.525927
1.886052,20,305.101745
1.78739,20,305.727922
0.171667,20,306.265643
1.251125,20,306.871707
1.572381,20,307.414563
1.816567,20,307.983808
1.211966,20,308.58061
11.147124,20,309.143685
0.766453,20,309.725249
1.82277,20,310.293148
0.466457,20,310.874904
0.881628,20,311.493436
1.932167,20,312.105568
1.713224,20,312.643128
6.029809,20,313.308192
2.445174,20,313.880491
3.307467,20,314.425292
1.363403,20,315.01823
3.275559,20,315.638368
1.571559,20,316.194282
1.34445,20,316.703932
1.106329,20,317.260128
1.195774,20,317.88526
0.6466,20,318.54815
1.430341,20,319.060606
8.505031,20,319.705734
1.203943,20,320.27401
2.451579,20,320.918142
0.258293,20,321.524264
0.801126,20,322.109884
2.440102,20,322.650625
3.325938,20,323.238538
5.164903,20,323.847161
0.521629,20,324.462397
6.108666,20,325.018305
2.511787,20,325.61551
0.642129,20,326.15775
3.798249,20,326.760082
0.264884,20,327.371303
2.25994,20,327.98459
0.701067,20,328.528362
0.314806,20,329.152132
0.139779,20,329.75962
0.068128,20,330.361393
1.831015,20,330.913227
4.154342,20,331.50292
0.171067,20,332.071877
2.028476,20,332.64317
1.135261,20,333.239897
1.813463,20,333.703548
4.31767,20,334.295479
1.894637,20,334.818357
4.061231,20,335.41746
0.923337,20,336.02194
1.404498,20,336.642158
1.205297,20,337.228012
0.754639,20,337.800383
7.419371,20,338.379605
0.913703,20,339.046224
1.983662,20,339.65641
0.868131,20,340.236663
0.903018,20,340.814246
1.840136,20,341.411976
3.258107,20,342.08663
2.56794,20,342.69555
1.643239,20,343.309004
4.787469,20,343.910576
2.062343,20,344.484726
0.00986,20,344.997406
0.157733,20,345.611609
1.060742,20,346.084335
0.779111,20,346.558028
1.4974,20,347.109451
0.674419,20,347.669725
2.147046,20,348.226534
0.700133,20,348.827841
2.337984,20,349.429094
1.116491,20,349.96556
1.95976,20,350.524228
6.199679,20,351.094682
0.827866,20,351.653889
1.550079,20,352.178346
1.63833,20,352.734807
1.145319,20,353.21127
2.414454,20,353.511102
1.004673,20,354.049691
6.063515,20,354.611006
3.450406,20,355.198224
3.949969,20,355.737043
8.198668,20,356.289538
2.512788,20,356.812254
0.396061,20,357.38399
9.348808,20,357.957535
5.056202,20,358.546837
0.081019,20,359.139783
1.31334,20,359.723429
0.339952,20,360.30589
1.28331,20,360.899345
1.332071,20,361.497773
0.205298,20,362.049879
3.135356,20,362.620852
2.097792,20,363.197448
4.942046,20,363.797781
8.815461,20,364.363647
0.318058,20,364.997858
2.629711,20,365.547436
2.372332,20,366.109979
1.333485,20,366.71771
0.914684,20,367.343796
0.691706,20,367.915594
2.133357,20,368.510842
2.312428,20,369.109679
0.949484,20,369.607651
1.089638,20,370.19002
2.512232,20,370.778932
1.306629,20,371.322691
1.0767,20,371.930324
0.716613,20,372.538875
0.829849,20,373.081779
2.349614,20,373.634742
1.598509,20,374.162655
1.913144,20,374.71121
0.561757,20,375.285067
0.035125,20,375.912464
0.89509,20,376.484812
2.242056,20,377.073913
0.874634,20,377.623908
0.985101,20,378.156989
0.18098,20,378.75102
2.624377,20,379.318098
4.128654,20,379.925091
0.796894,20,380.462553
0.824093,20,381.015088
1.270302,20,381.603082
0.241869,20,382.164681
0.975168,20,382.790503
1.598379,20,383.35777
2.486264,20,383.919968
0.640534,20,384.515865
7.643896,20,385.089049
1.023752,20,385.65951
4.740576,20,386.274391
1.259737,20,386.798885
3.440145,20,387.357071
2.555987,20,387.876888
0.498188,20,388.418885
1.866161,20,388.982686
2.687212,20,389.580818
2.310575,20,390.186414
1.333536,20,390.77721
2.469908,20,391.451663
0.674784,20,392.061068
0.846648,20,392.67676
0.92849,20,393.249703
0.793241,20,393.809819
1.394397,20,394.398535
3.797585,20,395.024781
2.135121,20,395.573723
2.074882,20,396.166177
2.970199,20,396.702662
2.850887,20,397.288889
1.30156,20,397.867293
11.169325,20,398.438333
3.549794,20,398.97024
0.69957,20,399.602746
1.67704,20,400.184828
0.710778,20,400.805467
3.405405,20,401.460798
1.200535,20,402.008547
9.206633,20,402.595444
2.935381,20,403.19092
0.879588,20,403.808337
2.053811,20,404.364955
0.642751,20,404.947278
2.385956,20,405.578051
2.288948,20,406.176464
2.02938,20,406.696939
1.538888,20,407.300218
1.839351,20,407.885439
3.013375,20,408.444538
0.143815,20,409.021199
2.364927,20,409.628072
1.31308,20,410.19126
2.152401,20,410.71174
1.049972,20,411.110384
1.369362,20,411.4161
2.075674,20,411.995433
1.77079,20,412.576679
1.47276,20,413.102291
0.233535,20,413.747032
0.993761,20,414.294785
5.454946,20,414.849159
0.632261,20,415.358604
1.868128,20,415.935818
7.449277,20,416.515363
2.792021,20,417.071347
1.359457,20,417.665313
0.505347,20,418.218162
1.379149,20,418.772682
3.28406,20,419.323461
11.633408,20,419.885974
1.695529,20,420.448841
1.499395,20,421.01264
0.064432,20,421.631999
1.69251,20,422.205335
0.072683,20,422.793334
1.10775,20,423.345644
0.870046,20,423.897004
2.554517,20,424.498127
0.415582,20,425.051671
2.588047,20,425.659707
2.192389,20,426.228598
10.790774,20,426.825938
0.026428,20,427.411538
1.124553,20,427.929392
1.50313,20,428.524306
0.244226,20,429.063367
4.015966,20,429.620627
2.338572,20,430.195996
1.725565,20,430.788353
1.273681,20,431.340009
3.015015,20,431.883361
5.901169,20,432.429996
7.473922,20,433.029102
2.268654,20,433.648685
1.315842,20,434.267333
6.405109,20,434.888273
0.402534,20,435.505008
0.855382,20,436.060895
0.280822,20,436.652681
1.811161,20,437.271843
2.46072,20,437.876474
2.814591,20,438.429103
2.833845,20,438.990021
7.055365,20,439.569471
1.709153,20,440.166106
2.444164,20,440.757958
0.282534,20,441.322212
2.62235,20,441.930249
1.048317,20,442.556981
1.671409,20,443.093797
3.381499,20,443.635679
0.350645,20,444.196809
0.609934,20,444.744777
5.457626,20,445.404511
1.323408,20,445.986666
1.30601,20,446.57409
0.722231,20,447.158632
4.701213,20,447.717311
0.469592,20,448.309733
3.304786,20,448.909472
1.384026,20,449.472514
0.397482,20,450.09081
2.41057,20,450.653698
0.778874,20,451.238071
1.042576,20,451.848924
2.223333,20,452.464805
2.463663,20,453.062807
0.175099,20,453.598267
2.079719,20,454.186862
0.449709,20,454.781693
3.147991,20,455.423236
2.384241,20,455.993665
3.085607,20,456.559411
0.833882,20,457.108566
1.243423,20,457.680777
2.755997,20,458.233095
3.171666,20,458.790034
2.168645,20,459.36853
1.276317,20,459.917586
3.877643,20,460.464557
2.180949,20,461.073627
1.090322,20,461.606442
2.240101,20,462.208046
2.025632,20,462.784549
0.985067,20,463.365181
2.759802,20,463.94866
1.755371,20,464.497463
2.878656,20,465.077687
0.041763,20,465.635367
1.587688,20,466.142998
2.27148,20,466.677554
0.937656,20,467.208702
1.40927,20,467.787024
4.492721,20,468.415896
1.837226,20,468.786322
2.524723,20,469.06729
3.135913,20,469.603525
2.131385,20,470.189833
1.104695,20,470.740425
2.011737,20,471.38308
1.547203,20,471.933013
1.353047,20,472.517633
2.694895,20,473.093256
2.212228,20,473.618986
1.593303,20,474.223816
1.208087,20,474.794767
1.703442,20,475.323424
1.903194,20,475.833087
1.37179,20,476.403955
1.080063,20,476.986057
1.64565,20,477.560061
1.086137,20,478.157888
1.781974,20,478.741543
2.993488,20,479.315606
2.419281,20,479.84326
2.260413,20,480.402889
1.119309,20,480.980875
3.60655,20,481.606603
0.958847,20,482.174077
1.596075,20,482.762907
0.224269,20,483.348344
1.19747,20,483.859333
2.154961,20,484.428003
1.299454,20,484.985823
2.03539,20,485.586511
2.780552,20,486.169376
2.213729,20,486.749221
2.079013,20,487.308372
1.115125,20,487.866663
2.996849,20,488.407006
5.595891,20,489.03227
2.055829,20,489.601025
3.037512,20,490.214317
0.9822,20,490.736434
0.172846,20,491.275507
0.025904,20,491.84007
1.845103,20,492.344554
2.835333,20,492.969719
0.745476,20,493.542072
0.636183,20,494.131992
2.019743,20,494.771644
7.587169,20,495.343915
0.75672,20,495.859885
2.728506,20,496.415428
1.937934,20,497.026675
1.230769,20,497.620347
2.735605,20,498.180276
1.023829,20,498.78999
0.220149,20,499.39496
4.148513,20,500.033181
0.904941,20,500.619847
2.865149,20,501.232444
2.807589,20,501.783994
1.074067,20,502.328977
0.483296,20,502.920307
1.51273,20,503.47228
1.679094,20,504.062268
2.150181,20,504.576267
1.660575,20,505.141808
1.352015,20,505.728182
1.11034,20,506.260793
1.419907,20,506.778438
1.999974,20,507.327798
3.656508,20,507.896897
1.704606,20,508.505478
1.433055,20,509.11761
6.172086,20,509.691236
1.566491,20,510.323719
1.547601,20,510.932175
1.977815,20,511.564832
1.133574,20,512.152754
0.357377,20,512.729842
0.590611,20,513.334475
3.359534,20,513.90499
6.542043,20,514.422196
8.094437,20,515.012173
1.896295,20,515.561293
4.543066,20,516.118902
0.964803,20,516.79982
1.002509,20,517.374948
1.537441,20,517.919397
2.132528,20,518.522593
6.023132,20,519.170606
2.063038,20,519.778217
9.04125,20,520.362799
0.243703,20,520.948659
1.586158,20,521.576104
1.420482,20,522.139281
0.426133,20,522.739286
1.390186,20,523.287195
0.683512,20,523.878303
1.27771,20,524.423465
6.55265,20,525.013659
4.493966,20,525.587845
0.347883,20,526.145372
0.934383,20,526.529618
2.494332,20,526.877888
4.235098,20,527.410654
5.15082,20,527.988297
0.908502,20,528.559353
4.690001,20,529.174776
1.923496,20,529.77813
0.121175,20,530.334286
0.907481,20,530.945578
2.518957,20,531.537314
0.128982,20,532.093356
8.607576,20,532.61844
2.560796,20,533.2377
4.2312,20,533.751961
1.952639,20,534.305599
4.081181,20,534.893848
1.699992,20,535.475378
3.248055,20,536.078067
3.091059,20,536.672931
1.628089,20,537.323154
1.626869,20,537.859319
1.048138,20,538.479766
3.134927,20,539.073848
1.923915,20,539.651993
2.561272,20,540.210515
0.164038,20,540.785717
1.108846,20,541.346862
8.463405,20,541.870075
1.089163,20,542.422328
6.751469,20,542.970604
1.257319,20,543.551577
0.186451,20,544.193303
1.368492,20,544.755945
1.992671,20,545.37658
0.549804,20,545.962195
2.451325,20,546.576041
2.208432,20,547.150452
5.178305,20,547.735857
1.186799,20,548.340351
0.893335,20,548.974934
12.164924,20,549.553952
0.416621,20,550.120966
1.474947,20,550.690238
3.745888,20,551.265062
1.406946,20,551.830342
2.37435,20,552.410138
1.273663,20,553.016037
1.251467,20,553.546616
0.494565,20,554.18626
0.386518,20,554.757129
0.715737,20,555.357984
2.286319,20,555.946934
1.529486,20,556.526437
1.777636,20,557.141753
4.265774,20,557.718663
0.591672,20,558.304096
0.304974,20,558.878427
0.939823,20,559.425904
2.311317,20,560.057089
1.171001,20,560.621984
0.907755,20,561.182909
0.699588,20,561.698445
0.687196,20,562.276178
2.536233,20,562.878586
2.715102,20,563.464459
0.16861,20,563.994728
7.373801,20,564.55207
0.582391,20,565.159358
0.430869,20,565.723612
1.439715,20,566.301292
0.808938,20,566.941628
8.834031,20,567.518315
3.258882,20,568.134866
1.695596,20,568.722212
0.230253,20,569.245152
0.583187,20,569.826895
0.683377,20,570.365196
1.098883,20,570.977338
0.770042,20,571.444024
3.871386,20,572.082106
2.114044,20,572.691442
0.487782,20,573.264207
1.624083,20,573.870579
0.038244,20,574.463971
1.001811,20,575.081705
0.624357,20,575.636281
3.301291,20,576.193844
5.606579,20,576.795441
0.03234,20,577.407009
1.198997,20,577.986052
8.755014,20,578.584659
3.254599,20,579.190686
2.35727,20,579.845883
1.89291,20,580.455836
4.105927,20,581.056907
0.473461,20,581.633036
1.885678,20,582.213547
0.857238,20,582.72323
0.384213,20,583.240663
2.454762,20,583.83295
1.276541,20,584.351699
1.11883,20,584.755441
0.692373,20,585.012413
1.003368,20,585.571462
0.149857,20,586.149229
2.440942,20,586.727218
2.232508,20,587.272908
4.967462,20,587.814071
0.671777,20,588.399099
3.223315,20,588.992384
1.297476,20,589.628433
1.74381,20,590.18913
0.851135,20,590.731084
1.265057,20,591.261869
0.880949,20,591.793134
1.106706,20,592.31427
4.117113,20,592.918669
1.064037,20,593.539644
2.094271,20,594.11379
0.013054,20,594.67771
7.404721,20,595.288075
3.834507,20,595.961493
2.718226,20,596.460882
0.119691,20,597.018896
3.09079,20,597.603986
4.219839,20,598.179326
0.419143,20,598.745651
1.243592,20,599.29413
2.095011,20,599.851581
2.079883,20,600.385217
1.303875,20,600.908413
1.375509,20,601.464904
0.233618,20,602.121914
7.29278,20,602.650749
2.428568,20,603.256987
1.978862,20,603.862331
2.337929,20,604.491397
0.563131,20,605.065444
5.612477,20,605.650005
5.3891,20,606.231632
0.840904,20,606.818237
4.187236,20,607.41533
3.512768,20,607.986975
2.905402,20,608.615177
0.238999,20,609.193979
0.507024,20,609.774509
1.190444,20,610.317823
7.0268,20,610.906228
1.109316,20,611.493856
1.011939,20,612.077173
2.94585,20,612.653772
5.421014,20,613.264549
1.457944,20,613.866391
4.713643,20,614.47919
0.47192,20,615.040793
1.021038,20,615.65533
2.073701,20,616.28855
2.267248,20,616.867868
0.641323,20,617.392386
2.170032,20,618.02475
1.919686,20,618.620289
2.79675,20,619.227522
0.276677,20,619.829958
4.100556,20,620.395971
1.093509,20,620.969761
0.061745,20,621.557682
0.04337,20,622.168945
3.82945,20,622.710124
2.641081,20,623.291743
11.680559,20,623.923967
1.029213,20,624.450655
10.177575,20,625.068637
1.412548,20,625.639225
2.322546,20,626.273262
1.857676,20,626.836794
1.267423,20,627.403382
1.040279,20,628.005324
1.009727,20,628.589733
0.348322,20,629.149513
1.231943,20,629.722379
3.60718,20,630.272648
0.100955,20,630.832622
3.525776,20,631.403563
3.992504,20,631.954807
1.907839,20,632.566225
1.831555,20,633.155936
0.527496,20,633.728506
0.078649,20,634.328921
1.827214,20,634.904819
1.784399,20,635.449182
0.829053,20,636.016663
0.685239,20,636.538269
1.823559,20,637.139815
0.762168,20,637.745376
1.147858,20,638.339073
1.487297,20,638.936623
2.256664,20,639.503864
0.664572,20,640.111196
3.427293,20,640.70994
1.253276,20,641.32723
1.318223,20,641.897414
3.822718,20,642.488418
2.966902,20,642.918396
1.228743,20,643.221335
0.183584,20,643.783786
2.338356,20,644.366541
2.26044,20,644.914608
