# {"t_start": 1599164722.111487, "env_id": "gaussexplore-v0"} 
r,l,t
2.156889,20,1.047112
1.51949,20,1.646777
0.12765,20,2.174458
3.055009,20,2.745273
3.168271,20,3.349515
10.918429,20,3.956561
0.9189,20,4.541222
0.615396,20,5.149825
1.198603,20,5.733238
1.792427,20,6.27451
6.947667,20,6.845271
1.109213,20,7.454068
0.184247,20,8.075759
1.019879,20,8.622029
2.082698,20,9.207844
0.929163,20,9.756258
1.37162,20,10.279631
0.339826,20,10.850444
0.670146,20,11.452283
1.643713,20,12.058243
8.192941,20,12.621875
0.873212,20,13.199705
1.604171,20,13.732498
2.531283,20,14.369834
1.532185,20,14.924539
0.967733,20,15.470968
1.196804,20,16.044336
3.041494,20,16.635957
2.557581,20,17.267981
1.960875,20,17.860678
1.978875,20,18.428147
2.084477,20,19.006222
2.59444,20,19.608566
2.262385,20,20.23908
0.313616,20,20.837724
1.238925,20,21.421143
0.598846,20,22.013741
0.947773,20,22.52842
1.288107,20,23.045376
9.800639,20,23.549807
1.868997,20,24.099667
2.7342,20,24.718901
4.905081,20,25.280021
0.011115,20,25.862466
1.569243,20,26.510061
2.574883,20,27.012792
1.734872,20,27.622487
2.387622,20,28.234509
0.941492,20,28.854604
1.901771,20,29.391821
1.73806,20,29.99285
1.986973,20,30.577442
1.162475,20,31.089283
1.304759,20,31.743265
0.989617,20,32.331511
1.256076,20,32.873834
1.361705,20,33.396064
0.040901,20,33.89873
1.535526,20,34.519342
3.949299,20,35.099638
1.93587,20,35.732285
0.028367,20,36.296084
0.552689,20,36.874116
0.347718,20,37.5105
2.060383,20,38.060689
1.388967,20,38.750525
5.830307,20,39.42168
5.549987,20,39.986184
2.402777,20,40.582734
4.983819,20,41.009349
1.29328,20,41.475923
1.951668,20,42.033697
3.196034,20,42.636591
1.200819,20,43.239791
3.216418,20,43.670911
0.890609,20,44.103909
1.53984,20,44.62309
1.321204,20,45.252471
0.518675,20,45.782143
3.011516,20,46.317316
3.879899,20,46.934047
2.370792,20,47.54722
1.280971,20,48.05565
5.464565,20,48.595569
0.017643,20,49.229601
1.241509,20,49.816251
1.252415,20,50.36254
1.114862,20,50.963053
2.041218,20,51.485208
2.658225,20,52.074676
1.964029,20,52.646486
1.887503,20,53.256464
